,DENV1,DENV2,DENV3,DENV4
1970.0,0.292344,0.568573,0.107767,0.031316
1970.25,0.296727,0.572087,0.10369,0.027496
1970.5,0.30093030093,0.575408575409,0.0996090996091,0.024052024052
1970.75,0.376454,0.479062,0.117919,0.026565
1971.0,0.456366456366,0.379314379314,0.135165135165,0.029154029154
1971.25,0.537458,0.280071,0.150387,0.032084
1971.5,0.616607616608,0.185337185337,0.162867162867,0.035188035188
1971.75,0.598096,0.157369,0.198151,0.046384
1972.0,0.573548,0.131417,0.236258,0.058777
1972.25,0.543873456127,0.107434892565,0.276651723348,0.0720399279601
1972.5,0.50954,0.085542,0.318512,0.086406
1972.75,0.379826379826,0.0866200866201,0.413888413888,0.119665119665
1973.0,0.249941,0.087026,0.503883,0.15915
1973.25,0.130761,0.086443,0.577792,0.205004
1973.5,0.027866,0.084831,0.630969,0.256334
1973.75,0.0295,0.163502,0.611554,0.195444
1974.0,0.029253,0.276301,0.555092,0.139354
1974.25,0.026508026508,0.421179421179,0.461844461844,0.0904680904681
1974.5,0.021075,0.589447,0.338102,0.051376
1974.75,0.022976977023,0.643666356334,0.242608757391,0.0907479092521
1975.0,0.0216,0.677245,0.15777,0.143385
1975.25,0.016863983136,0.686236313764,0.0883909116091,0.208508791491
1975.5,0.009551,0.667439,0.036913,0.286097
1975.75,0.015004,0.703727,0.043606,0.237663
1976.0,0.022538,0.73443,0.049938,0.193094
1976.25,0.032481032481,0.758976758977,0.0553670553671,0.153175153175
1976.5,0.045167954832,0.777527222473,0.0595009404991,0.117803882196
1976.75,0.045806,0.737436,0.08361,0.133148
1977.0,0.043193956806,0.695256304744,0.113042886957,0.148506851493
1977.25,0.037396,0.651198,0.147209,0.164197
1977.5,0.02873997126,0.605176394824,0.185202814797,0.180880819119
1977.75,0.03062,0.567168,0.229311,0.172901
1978.0,0.031666968333,0.525201474799,0.277948722051,0.165182834817
1978.25,0.03178996821,0.480527519472,0.331002668997,0.15667984332
1978.5,0.030955,0.433557,0.388007,0.147481
1978.75,0.041022041022,0.521035521036,0.33362033362,0.104322104322
1979.0,0.049186,0.611602,0.272393,0.066819
1979.25,0.053642,0.702109,0.209596,0.034653
1979.5,0.053075,0.791886,0.149978,0.005061
1979.75,0.0931329068671,0.709155290845,0.193463806536,0.004247995752
1980.0,0.150742150742,0.613536613537,0.232372232372,0.003349003349
1980.25,0.227848,0.508578,0.26148,0.002094
1980.5,0.324933,0.398057,0.276631,0.000379
1980.75,0.344590655409,0.38482961517,0.269904730095,0.000674999325001
1981.0,0.363872,0.37263,0.26262,0.000878
1981.25,0.383567,0.360621,0.254963,0.000849
1981.5,0.403787596212,0.34882965117,0.246947753052,0.000434999565
1981.75,0.358821,0.371826,0.26859,0.000763
1982.0,0.315016,0.395322,0.288684,0.000978
1982.25,0.273103273103,0.419243419243,0.306722306722,0.000931000931001
1982.5,0.233481,0.443613,0.322467,0.000439
1982.75,0.21017,0.466606,0.322466,0.000758
1983.0,0.188173188173,0.489787489787,0.321093321093,0.000946000946001
1983.25,0.167524832475,0.513143486857,0.318470681529,0.000860999139001
1983.5,0.148251,0.536784,0.314642,0.000323
1983.75,0.122203,0.555187,0.321841,0.000769
1984.0,0.098498,0.57316,0.326606,0.001736
1984.25,0.077229,0.590597,0.328643,0.003531
1984.5,0.058507,0.607169,0.32794,0.006384
1984.75,0.0846830846831,0.539332539333,0.360961360961,0.015023015023
1985.0,0.117437,0.46733,0.386018,0.029215
1985.25,0.155954,0.393887,0.400669,0.04949
1985.5,0.199074,0.321173,0.403518,0.076235
1985.75,0.245806245806,0.299925299925,0.402026402026,0.0522420522421
1986.0,0.297590702409,0.277066722933,0.394096605903,0.031245968754
1986.25,0.353509,0.252707,0.379336,0.014448
1986.5,0.413240586759,0.227525772474,0.358717641282,0.000515999484001
1986.75,0.412991,0.212621,0.373601,0.000787
1987.0,0.41206958793,0.198167801832,0.388838611161,0.000923999076001
1987.25,0.410818,0.184082,0.404301,0.000799
1987.5,0.40921040921,0.170425170425,0.420105420105,0.000259000259
1987.75,0.387231612768,0.168822831177,0.443458556541,0.000486999513
1988.0,0.365151,0.167269,0.466934,0.000646
1988.25,0.343188,0.165721,0.490502,0.000589
1988.5,0.321393678606,0.164247835752,0.514258485742,9.99999000001e-05
1988.75,0.437419437419,0.141965141965,0.420323420323,0.000292000292
1989.0,0.566257,0.120653,0.312272,0.000818
1989.25,0.699227699228,0.100585100585,0.197918197918,0.002269002269
1989.5,0.828341,0.081886,0.084846,0.004927
1989.75,0.753677246323,0.132565867434,0.102332897667,0.011423988576
1990.0,0.664925,0.195957,0.117189,0.021929
1990.25,0.566325,0.26953,0.127212,0.036933
1990.5,0.462939,0.349917,0.13064,0.056504
1990.75,0.441893,0.344771,0.151672,0.061664
1991.0,0.420107579892,0.339328660671,0.174090825909,0.0664729335271
1991.25,0.397323,0.334108,0.19769,0.070879
1991.5,0.373622,0.32904,0.222299,0.075039
1991.75,0.43478,0.312889,0.201912,0.050419
1992.0,0.498616,0.294716,0.177419,0.029249
1992.25,0.562859,0.274761,0.149784,0.012596
1992.5,0.625934,0.253434,0.12027,0.000362
1992.75,0.523651,0.351975,0.123793,0.000581
1993.0,0.415366,0.463968,0.119952,0.000714
1993.25,0.307702,0.584071,0.107606,0.000621
1993.5,0.206249,0.706915,0.086736,0.0001
1993.75,0.219191219191,0.674717674718,0.105908105908,0.000183000183
1994.0,0.230826,0.640743,0.127791,0.00064
1994.25,0.240531240531,0.605483605484,0.152252152252,0.001733001733
1994.5,0.247786,0.568595,0.179084,0.004535
1994.75,0.277121722878,0.524253475747,0.181742818257,0.016881983118
1995.0,0.30369,0.474239,0.180295,0.041776
1995.25,0.324708,0.418822,0.174226,0.082244
1995.5,0.337422,0.359381,0.163346,0.139851
1995.75,0.339261,0.394439,0.164455,0.101845
1996.0,0.338671,0.430315,0.164501,0.066513
1996.25,0.335759,0.466169,0.16339,0.034682
1996.5,0.331894,0.503386,0.161805,0.002915
1996.75,0.34024,0.432308,0.215602,0.01185
1997.0,0.335090664909,0.357375642624,0.275742724257,0.031790968209
1997.25,0.31512,0.281996,0.337055,0.065829
1997.5,0.28121,0.209607,0.393347,0.115836
1997.75,0.276474723525,0.228282771717,0.388147611852,0.107094892905
1998.0,0.27148,0.248047,0.382171,0.098302
1998.25,0.266047733952,0.268400731599,0.375578624421,0.0899729100271
1998.5,0.260242739757,0.289455710544,0.368392631607,0.0819089180911
1998.75,0.253064,0.299416,0.329251,0.118269
1999.0,0.242529,0.305306,0.29003,0.162135
1999.25,0.228698,0.306511,0.251407,0.213384
1999.5,0.212065,0.302817,0.21433,0.270788
1999.75,0.225273,0.30855,0.219351,0.246826
2000.0,0.239004,0.314048,0.224274,0.222674
2000.25,0.252739,0.318591,0.228531,0.200139
2000.5,0.266549,0.322469,0.232272,0.17871
2000.75,0.254834,0.357844,0.232163,0.155159
2001.0,0.2419,0.3949,0.230612,0.132588
2001.25,0.228231228231,0.43315043315,0.227651227651,0.110967110967
2001.5,0.21386021386,0.472417472417,0.22319022319,0.0905320905321
2001.75,0.224138,0.439781,0.219242,0.116839
2002.0,0.233436766563,0.406697593302,0.213923786076,0.145941854058
2002.25,0.241311758688,0.373471626528,0.207117792882,0.178098821901
2002.5,0.247437752562,0.340450659549,0.198883801116,0.213227786772
2002.75,0.279016279016,0.367457367457,0.17584017584,0.177686177686
2003.0,0.309956,0.394829,0.151335,0.14388
2003.25,0.339483,0.422279,0.126284,0.111954
2003.5,0.366495,0.449461,0.101416,0.082628
2003.75,0.329523,0.4541,0.100934,0.115443
2004.0,0.292709,0.454115,0.099134,0.154042
2004.25,0.256673,0.449138,0.095898,0.198291
2004.5,0.222167,0.439451,0.091389,0.246993
2004.75,0.376755,0.333163,0.124729,0.165353
2005.0,0.579876579877,0.180571180571,0.151444151444,0.0881080881081
2005.25,0.501524,0.179946,0.216206,0.102324
2005.5,0.39721,0.188945,0.29045,0.123395
2005.75,0.444809,0.182885,0.231229,0.141077
2006.0,0.489036489036,0.176503176503,0.174135174135,0.160325160325
2006.25,0.527943,0.170109,0.121649,0.180299
2006.5,0.630224630225,0.184119184119,0.0845600845601,0.101096101096
2006.75,0.668386,0.168708,0.086495,0.076411
2007.0,0.641382,0.186527,0.100342,0.071749
2007.25,0.541515,0.245661,0.125359,0.087465
2007.5,0.655303344697,0.224031775968,0.0983109016891,0.022353977646
2007.75,0.524741,0.350121,0.071793,0.053345
2008.0,0.540861,0.325553,0.085852,0.047734
2008.25,0.478749,0.350796,0.109811,0.060644
2008.5,0.599418,0.27695,0.093238,0.030394
2008.75,0.629026,0.338545,0.03118,0.001249
2009.0,0.58045,0.340265,0.072346,0.006939
2009.25,0.453658546341,0.425273574726,0.0955289044711,0.025538974461
2009.5,0.437034,0.360167,0.133807,0.068992
2009.75,0.192414,0.686904,0.065654,0.055028
2010.0,0.224329,0.585678,0.091095,0.098898
2010.25,0.278620721379,0.537377462623,0.133832866167,0.0501689498311
2010.5,0.289247289247,0.530903530904,0.113304113304,0.0665450665451
2010.75,0.442387,0.311583,0.086459,0.159571
2011.0,0.378921378921,0.337257337257,0.0612100612101,0.222611222611
2011.25,0.237759,0.693898,0.015917,0.052426
2011.5,0.362487637512,0.491335508664,0.030062969937,0.116113883886
2011.75,0.395605,0.378199,0.079098,0.147098
2012.0,0.40494,0.466356,0.104261,0.024443
2012.25,0.444234,0.390722,0.130892,0.034152
2012.5,0.312144,0.574371,0.040261,0.073224
2012.75,0.386567,0.433128,0.118757,0.061548
2013.0,0.407273592726,0.296601703398,0.242266757733,0.0538579461421
2013.25,0.364543635456,0.359136640863,0.199631800368,0.0766879233121
2013.5,0.421404,0.353039,0.100309,0.125248
2013.75,0.299663,0.581729,0.001579,0.117029
2014.0,0.371124,0.611078,0.003488,0.01431
2014.25,0.423078,0.526112,0.016103,0.034707
2014.5,0.53494046506,0.358241641758,0.0652869347131,0.041530958469
2014.75,0.588079411921,0.260421739578,0.11253988746,0.038958961041
2015.0,0.580409,0.233144,0.120606,0.065841
