,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1970.0,0.267569834566,0.00793777998606,0.0,0.00797517824276,0.0,0.0,0.547825692068,0.0,0.0,0.0203045820878,0.122258908131,0.0,0.00137572158601,0.00703621486901,0.0177160884629,0.0
1970.25,0.280882557331,0.00718832522585,0.0,0.0110104239055,0.0,0.0,0.534562890896,0.0,0.0,0.0215455177206,0.121205003475,0.0,0.00136344683808,0.00593745656706,0.0163043780403,0.0
1970.5,0.287986375371,0.00643935641401,0.0,0.0235051077791,0.0,0.0,0.516901125285,0.0,0.0,0.0229514979516,0.120806405557,0.0,0.00135925781318,0.00501308267434,0.0150377911551,0.0
1970.75,0.322196988699,0.00637647361892,0.0,0.0407806875419,0.0,0.0,0.450504708123,0.0,0.0,0.0266895350177,0.131706787968,0.0,0.00148192338199,0.00472778301279,0.0155351126357,0.0
1971.0,0.350201128069,0.00621738833625,0.0,0.0682109455402,0.0,0.0,0.380481754213,0.0,0.0,0.0306464306369,0.141857436715,0.0,0.00159588650272,0.00450428983051,0.0162847401564,0.0
1971.25,0.37526154249,0.00605670719579,0.0,0.107211648618,0.0,0.0,0.300126144681,0.0,0.0,0.0350536177841,0.152558269527,0.0,0.00171592016376,0.00440876919552,0.0176073803451,0.0
1971.5,0.386361159444,0.00574110054254,0.0,0.165432135882,0.0,0.0,0.214764512157,0.0,0.0,0.0396878785487,0.16250834608,0.0,0.00182768180047,0.00436564158646,0.0193115439589,0.0
1971.75,0.397605398568,0.00550532350107,0.0,0.107368743685,0.0,0.0,0.200292993862,0.0,0.0,0.0524921361798,0.202574865386,0.0,0.00227667659763,0.00539233384677,0.0264915283734,0.0
1972.0,0.421428182289,0.0054956280134,0.0,0.032743591839,0.0,0.0,0.176802593228,0.0,0.0,0.0687246329438,0.250247882106,0.0,0.00280978453325,0.00644902072948,0.0352986843181,0.0
1972.25,0.382010927808,0.00473899834613,0.0,0.013984397408,0.0,0.0,0.151695037394,0.0,0.0,0.0881844684716,0.303211702372,0.0,0.00337908704717,0.00740316875029,0.045392212403,0.0
1972.5,0.321995228775,0.00383274535817,0.0,0.00956327227514,0.0,0.0,0.125940710686,0.0,0.0,0.110526441035,0.359296452517,0.0,0.00389669881195,0.0082157878768,0.0567326626649,0.0
1972.75,0.236143345999,0.00271762597694,0.0,0.00671445226478,0.0,0.0,0.115717701542,0.0,0.0,0.135932574809,0.418351126992,0.0,0.00420193013515,0.00908933891792,0.0711319033637,0.0
1973.0,0.155993891352,0.00174550729512,0.0,0.00440455111852,0.0,0.0,0.0923475002604,0.00467936499172,0.01110925671,0.160395932755,0.467923950594,0.0,0.00398040915896,0.00981047881612,0.0876091569488,0.0
1973.25,0.0836476509504,0.000915977086186,0.0,0.00235948024295,0.0,0.0,0.0879397948883,0.00465781541863,0.0100649576421,0.182896885438,0.506624048954,0.0,0.00320711872454,0.0104234355855,0.107262835069,0.0
1973.5,0.0186326800823,0.000200717418046,0.0,0.000524682373489,0.0,0.0,0.0850877522466,0.00481487046097,0.00879752659799,0.203345525058,0.535086813218,0.0,0.00218911102138,0.010879823087,0.130440498437,0.0
1973.75,0.0203296547097,0.000216055173669,0.0,0.000573114776468,0.0,0.0,0.159159886514,0.00954622727867,0.0157413251005,0.214642855112,0.478178996026,0.0,0.0025960734815,0.00846481427784,0.0905509975495,0.0
1974.0,0.020665423098,0.000217055254335,0.0,0.00058175215375,0.0,0.0,0.260775911935,0.0163022819449,0.0250957742537,0.210502829982,0.398423099086,0.0,0.00267517846459,0.00612272105755,0.05863797277,0.0
1974.25,0.0191837621055,0.000198972829511,0.0,0.000540221929587,0.0,0.0,0.384214394294,0.024457611834,0.0387290984926,0.188227226971,0.303548027869,0.0,0.00228069931461,0.00402010695324,0.0345998774071,0.0
1974.5,0.0156056955367,0.00016056100432,0.0,0.000439978855992,0.0,0.0,0.521565740869,0.0331683586391,0.0563662959515,0.147605607958,0.20339013092,0.0,0.0015107330861,0.00230206946453,0.0178848277149,0.0
1974.75,0.0183576724983,0.000188889234709,0.0,0.000518372161161,0.0,0.0,0.51528339288,0.0595806015049,0.111149509049,0.108600577615,0.15048139924,0.0,0.00129324731718,0.0042993765582,0.030246961942,0.0
1975.0,0.0187132048428,0.000190882726564,0.0,0.000545857621579,0.00146231796374,0.0,0.464970228992,0.089429115532,0.195284192008,0.0731482701113,0.101984957102,0.0,0.000981204190936,0.00721224149902,0.0460775274101,0.0
1975.25,0.0158766042623,0.000161309313552,0.0,0.000608736606617,0.00205227834687,0.0,0.382141763805,0.11596137996,0.302815259626,0.0430425055928,0.0604015071235,0.0,0.000629930531026,0.0111974567291,0.0651112681031,0.0
1975.5,0.00961074097018,9.7346363418e-05,0.0,0.000772449714914,0.00237044716115,0.0,0.275896029027,0.12762993211,0.432251988015,0.0192113680325,0.0271596353936,0.0,0.000295831805712,0.0166196791363,0.0880845522699,0.0
1975.75,0.0139261968046,0.000141191586393,0.0,0.00174489268851,0.00335565336995,0.0,0.281165395354,0.0890201186245,0.447317301029,0.021023427214,0.0299526184568,0.0,0.000330623631471,0.0191726408357,0.0928499404054,0.0
1976.0,0.0191075320888,0.000192815089221,0.0,0.00370892013577,0.00528911736123,0.0,0.279612907086,0.0559706743763,0.468538450542,0.0225726630313,0.0324073407142,0.0,0.000359034993722,0.0206456202717,0.091594924309,0.0
1976.25,0.025062396117,0.000251387670549,0.0,0.00720432514078,0.00796379168978,0.0,0.275625896961,0.0299565003866,0.488806884416,0.0238415218182,0.0345058747283,0.0,0.00038079398197,0.0209786723549,0.0854219547354,0.0
1976.5,0.0310622799588,0.000309768620336,0.0,0.0134178181792,0.0110899224343,0.0,0.25834702936,0.00838021885513,0.521031848537,0.0247392952301,0.0361009084145,0.0,0.000394157413916,0.0200341054222,0.0750926475749,0.0
1976.75,0.0354699818819,0.000350242190934,0.0,0.00972872150302,0.0250756975058,0.0,0.34179734843,0.00790458622121,0.380037427641,0.0345281282482,0.0508128494719,0.0,0.000535120766794,0.0307853641903,0.0829745319491,0.0
1977.0,0.0394020279568,0.000384679524102,0.0,0.00316644448696,0.0457533324398,0.0,0.410619814883,0.00630833496174,0.245802031231,0.0462699897794,0.0687103107413,0.0,0.000672166083338,0.0448346031509,0.0880762647618,0.0
1977.25,0.0355462160907,0.000340213662329,0.0,0.00130890585656,0.0720040825639,0.0,0.454528508683,0.00476604708394,0.128674103832,0.0596912000782,0.0894741559849,0.0,0.000781269098821,0.0625544953022,0.0903308017634,0.0
1977.5,0.0274992548314,0.000256500201753,0.0,0.000815123170789,0.101795095878,0.0,0.465874320984,0.00297560510729,0.0388907025267,0.0743526157951,0.112550869161,0.0,0.000862773405897,0.0843723450201,0.0897547939178,0.0
1977.75,0.0294599730939,0.000266427321058,0.0,0.0008337250389,0.0685184209673,0.0,0.469900803942,0.00271289872925,0.0279363735088,0.113549703384,0.117734537085,0.0,0.00101505770228,0.072910926154,0.0951611530731,0.0
1978.0,0.030514283174,0.000263698692418,0.0,0.000856768165405,0.0410753652884,0.0,0.464509793224,0.00209948614117,0.0181982407963,0.164514642855,0.115202987373,0.0,0.00110430142074,0.0618590656782,0.0998013671918,0.0
1978.25,0.0307362113479,0.000251018945378,0.0,0.000862940631499,0.0202397886199,0.0,0.447884333696,0.00160894071013,0.0104097254216,0.228036094307,0.104564008319,0.0,0.00108573254687,0.0512743999992,0.103046805456,0.0
1978.5,0.0299704401965,0.000227460524025,0.0,0.000847441421367,0.00465287611755,0.0,0.423325170922,0.00123291655721,0.00316935039891,0.303812781872,0.0857737532697,0.0,0.000928964883517,0.0413575568727,0.104701286964,0.0
