,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1970.166667,0.176283434105,0.177308872754,0.0,0.223184728223,0.0,0.0,0.110813828188,0.0,0.0,0.0600704618461,0.167664842074,0.0,0.0477703099217,0.0106704916994,0.0262330311885,0.0
1970.416667,0.132588357805,0.118741741046,0.0,0.199222947724,0.0,0.0,0.129537831381,0.0,0.0,0.0870772767673,0.230825014871,0.0,0.0570642565659,0.0122728224441,0.032669751396,0.0
1970.666667,0.131948459974,0.105142381913,0.0,0.233291004017,0.0,0.0,0.109590460363,0.0,0.0,0.0937358678653,0.235644551349,0.0,0.0504395575163,0.0103480477878,0.0298596692153,0.0
1970.916667,0.12961157779,0.091804904512,0.0,0.26846962158,0.0,0.0,0.0899132287331,0.0,0.0,0.100650148763,0.239824649143,0.0,0.0441230903116,0.00861496557122,0.0269878135958,0.0
1971.166667,0.124602241555,0.0783475478985,0.0,0.305277558087,0.0,0.0,0.0712082024097,0.0,0.0,0.107660189955,0.24327925386,0.0,0.0377530299468,0.00723197172762,0.0246400045601,0.0
1971.416667,0.117738253115,0.0656184760479,0.0,0.341115499725,0.0,0.0,0.0543252590184,0.0,0.0,0.114452300526,0.245383215061,0.0,0.0314442817672,0.00634489139977,0.0235778233402,0.0
1971.666667,0.105084760475,0.051815427882,0.0,0.381604416398,0.0,0.0,0.0405950448613,0.0,0.0,0.121158725888,0.245832863165,0.0,0.0260371910272,0.00550458450152,0.0223669858024,0.0
1971.916667,0.0898884245972,0.0391357195407,0.0,0.423394776864,0.0,0.0,0.03150107737,0.0,0.0,0.127783932793,0.245436807379,0.0,0.0208771332944,0.00403032338547,0.0179518047765,0.0
1972.166667,0.0718347548624,0.0275548570229,0.0,0.361982508079,0.0,0.0,0.0332021326324,0.0,0.0,0.164044685017,0.298533307138,0.0,0.0192722764564,0.00399699209409,0.0195784866981,0.0
1972.416667,0.0560361641509,0.0188943368836,0.0,0.260981577219,0.0,0.0,0.037262802376,0.0,0.0,0.214516025499,0.369740668869,0.0,0.0169809550615,0.00399711634843,0.021590353593,0.0
1972.666667,0.0362544366918,0.0107201457272,0.0,0.169757952863,0.0,0.0,0.0412981342438,0.0,0.0,0.266228966477,0.433709932468,0.0,0.0131172751218,0.00414320073413,0.0247699556731,0.0
1972.916667,0.0183922512505,0.00475863008544,0.0,0.0839469490056,0.0,0.0,0.0463114940217,0.0,0.0,0.316982503033,0.487719036467,0.0,0.00785103682127,0.00445371445624,0.0295843848597,0.0
1973.166667,0.011588081444,0.00261652501428,0.0,0.0514500938384,0.0,0.0,0.0659445902245,0.0,0.0,0.300631960042,0.514335593759,0.0,0.00254029469995,0.00605333115737,0.04483952982,0.0
1973.416667,0.00939291606207,0.00184735719831,0.0,0.0405217583085,0.0,0.0,0.0827664064863,0.00240964381599,0.00752918158364,0.253059548882,0.523767254829,0.0,0.00115951143298,0.00834804558998,0.0691983758105,0.0
1973.666667,0.00716592968922,0.00122530901532,0.0,0.0302407161002,0.0,0.0,0.109782759656,0.00321671617184,0.0101227997079,0.206472409267,0.520542406444,0.0,0.000581293765036,0.0107388142951,0.0999108458888,0.0
1973.916667,0.00513018855214,0.000760759226093,0.0,0.0209388814168,0.0,0.0,0.137490679248,0.00443911719409,0.0133731018767,0.16208120495,0.502977994894,0.0,0.000202094817313,0.0132685700746,0.139337407751,0.0
1974.166667,0.00580021116447,0.000745887401655,0.0,0.0237741675465,0.0,0.0,0.241891170828,0.00807079686205,0.0253635775348,0.190784827946,0.381388009037,0.0,0.000130558677611,0.0113211402881,0.110729652714,0.0
1974.416667,0.00687806054249,0.000765587029689,0.0,0.0277489185667,0.0,0.0,0.39093829413,0.0152817393604,0.0514565598808,0.164506763056,0.247339057272,0.0,9.55594841121e-05,0.00999818881443,0.0849912718634,0.0
1974.666667,0.00664958946451,0.000640115310282,0.0,0.0262212269847,0.0,0.0,0.506973563909,0.0245146258515,0.0906859865106,0.10171007029,0.143691339083,0.0,6.15495490656e-05,0.0117167959767,0.0871351370708,0.0
1974.916667,0.00388650767112,0.000323125058405,0.0,0.0140328596793,0.0,0.0,0.612212776162,0.036069538314,0.14292260423,0.037935107031,0.0503692294875,0.0,2.13915543892e-05,0.0135386021858,0.0886882586261,0.0
1975.166667,0.00391623793001,0.000281393050699,0.0,0.0142646335465,0.0,0.0,0.505879342205,0.0514495065651,0.248336014322,0.0272419492783,0.0339953824951,0.0,1.32941598756e-05,0.0168437005623,0.0977785458848,0.0
1975.416667,0.00495676129897,0.000307404295151,0.0,0.0181304713178,0.00997734355887,0.0,0.343325923011,0.0591811770713,0.405371597545,0.0250497271654,0.0293746609511,0.0,1.06368268218e-05,0.016911490964,0.0874028059949,0.0
1975.666667,0.00654491107333,0.000350676147447,0.0,0.0277357696976,0.0105547258307,0.0,0.23849526535,0.0655931384367,0.47746540465,0.0272849003652,0.0300652612485,0.0,1.04367901026e-05,0.0206293593168,0.0952701510934,0.0
1975.916667,0.00790422554293,0.000366421051659,0.0,0.0435148092609,0.0109361801273,0.0,0.157874101011,0.066663998054,0.525477553375,0.0301758513131,0.0312535602886,0.0,1.02638950045e-05,0.0244763104171,0.101346725664,0.0
1976.166667,0.00668833031846,0.00026757390839,0.0,0.0401940775618,0.0200995822591,0.0,0.152542562564,0.0579231381231,0.533150677684,0.0291543647104,0.0283699560283,0.0,8.13913029323e-06,0.0319389646619,0.0996626330493,0.0
1976.416667,0.00444540712115,0.000153848333883,0.0,0.0267807438567,0.0358739901173,0.0,0.196950159213,0.0456221039569,0.51041816382,0.0248404329616,0.0227078116492,0.0,5.06080045669e-06,0.0410177877014,0.0911844904685,0.0
1976.666667,0.00280394264764,8.36245920782e-05,0.0,0.0175853449414,0.0584001910268,0.0,0.232898519039,0.0278379214352,0.492619374105,0.0208668545365,0.0179158132089,0.0,4.03010082305e-06,0.0495329616909,0.079451422676,0.0
1976.916667,0.00235334074907,6.02905401128e-05,0.0,0.0142878531644,0.0922555796383,0.0,0.298895376821,0.010521704092,0.394302142022,0.0221497395951,0.0178570531391,0.0,3.01452700564e-06,0.0681343393815,0.0791795663301,0.0
1977.166667,0.00360964820732,8.02813056952e-05,0.0,0.0208319953116,0.0874193172878,0.0,0.359859949262,0.00417462789615,0.286487853438,0.0430066954609,0.0325360061656,0.0,6.02109792714e-06,0.0736992421445,0.0882883624219,0.0
1977.416667,0.00543229780783,0.000103271811408,0.0,0.0289151045552,0.053165932735,0.0,0.400348717825,0.001809763297,0.200495704695,0.0816729632392,0.0579565416175,0.0,9.02375051135e-06,0.0683508995677,0.101739779099,0.0
1977.666667,0.00715191890283,0.000115240391457,0.0,0.0342284004433,0.0259541403367,0.0,0.403468635574,0.0017045557032,0.120360071108,0.13704387352,0.0911721851783,0.0,1.30271746864e-05,0.0624412524526,0.116346699215,0.0
1977.916667,0.00802228211392,0.000109167134884,0.0,0.0352329416336,0.0101745772778,0.0,0.366037403264,0.000804231278087,0.053166397755,0.208565313495,0.129997025446,0.0,1.70260669084e-05,0.0558865623269,0.131987072208,0.0
1978.166667,0.0107672315751,0.00012213874962,0.0,0.0456038059235,0.00325269506159,0.0,0.362045283442,0.000267303656954,0.0265371461981,0.278116940845,0.129880544298,0.0,1.70193339634e-05,0.0429517932371,0.100438097679,0.0
1978.416667,0.0161019993416,0.000151093829268,0.0,0.061969483049,0.00111369160249,0.0,0.384472757582,0.000171106256986,0.0170776051928,0.349062767979,0.104798079607,0.0,1.40086994023e-05,0.021193160953,0.0438742459067,0.0
1978.666667,0.0228393493391,0.000173048107374,0.0,0.0794760943542,0.00135637707283,0.0,0.463001714477,0.000133036984282,0.0119843316442,0.330033749382,0.0789369444706,0.0,1.10030588504e-05,0.00424818099432,0.00780617011529,0.0
1978.916667,0.0227645301415,0.000136027069387,0.0,0.0739287118137,0.000292058119566,0.0,0.670729475166,0.000105020899159,0.00602319861652,0.169807791751,0.0492257959334,0.0,7.00139327726e-06,0.002651527654,0.00432886144343,0.0
1979.166667,0.0250277791947,0.000115017367623,0.0,0.0763775330075,0.000129019481942,0.0,0.757496381954,7.60114777331e-05,0.00356253794323,0.098546880579,0.0343451861231,0.0,5.00075511402e-06,0.00176126595116,0.00255738616531,0.0
1979.416667,0.0419617978112,0.000141022845701,0.0,0.113170333594,0.000107017336809,0.0,0.722042970961,7.20116658899e-05,0.00324452561315,0.0813401771087,0.0338564847505,0.0,5.00081013124e-06,0.00177128694849,0.00228737055403,0.0
1979.666667,0.0666286611559,0.000152022043196,0.0,0.159975196403,8.40121817664e-05,0.0,0.679712558321,6.80098614299e-05,0.00263938271049,0.0585884953318,0.0289762015492,0.0,5.00072510514e-06,0.00147521390602,0.00169524581064,0.0
1979.916667,0.100548647184,0.000138011869021,0.0,0.210451098794,6.40055044734e-05,0.0,0.637399816384,6.40055044734e-05,0.00165414225623,0.0304316171191,0.0178225327378,0.0,3.00025802219e-06,0.0007030604632,0.000720061925326,0.0
1980.166667,0.183680837169,0.000121007139421,0.0,0.223298174592,6.10035992124e-05,0.0,0.553582661377,5.50032451915e-05,0.00153109033433,0.0214802673358,0.0148618768507,0.0,3.00017701044e-06,0.000693040889412,0.0006320372902,0.0
1980.416667,0.212430383114,9.30058593691e-05,0.0,0.182472495767,7.80049143096e-05,0.0368883239644,0.527193213172,5.30033392104e-05,0.00181811454122,0.0205762963067,0.0167960581517,0.0,3.00018901191e-06,0.000882055569501,0.000716045110842,0.0
1980.666667,0.297497014779,7.50055504107e-05,0.0,0.182717521097,7.30054023998e-05,0.0306952714501,0.437284359043,0.000109008066597,0.00175813010163,0.024467810618,0.023562743643,0.0,5.00037002738e-06,0.00101907541158,0.000736054468031,0.0
