,DENV1_IV,DENV1_II,DENV2_ASIANII,DENV3_V,DENV2_COSMOPOLITAN,DENV4_II,DENV1_I,DENV2_AMERICAN,DENV1_V,DENV2_ASIANAMERICAN,DENV3_III,DENV4_I,DENV2_ASIANI,DENV3_I,DENV4_III,DENV3_II
1974.5,0.6169720873407982,0.6169720873407982,0.28084203663678253,-0.9716115177117474,0.28084203663678253,-0.18120260626583307,0.6169720873407982,0.28084203663678253,0.6169720873407982,0.28084203663678253,-0.9716115177117474,-0.18120260626583307,0.28084203663678253,-0.9716115177117474,-0.18120260626583307,-0.9716115177117474
1974.75,0.6454860507888039,0.6454860507888039,0.034616692564236495,-0.7976047921285293,0.034616692564236495,-0.1374979512245107,0.6454860507888039,0.034616692564236495,0.6454860507888039,0.034616692564236495,-0.7976047921285293,-0.1374979512245107,0.034616692564236495,-0.7976047921285293,-0.1374979512245107,-0.7976047921285293
1975.0,0.6560374938062132,0.6560374938062132,-0.2086261455875008,-0.5929663460782049,-0.2086261455875008,-0.10944500214050729,0.6560374938062132,-0.2086261455875008,0.6560374938062132,-0.2086261455875008,-0.5929663460782049,-0.10944500214050729,-0.2086261455875008,-0.5929663460782049,-0.10944500214050729,-0.5929663460782049
1975.25,0.6578505898795889,0.6578505898795889,-0.4351887939454483,-0.37748317746424,-0.4351887939454483,-0.10017861846990042,0.6578505898795889,-0.4351887939454483,0.6578505898795889,-0.4351887939454483,-0.37748317746424,-0.10017861846990042,-0.4351887939454483,-0.37748317746424,-0.10017861846990042,-0.37748317746424
1975.5,0.659591435355451,0.659591435355451,-0.6303467961157493,-0.17158216294798923,-0.6303467961157493,-0.11266247629171217,0.659591435355451,-0.6303467961157493,0.659591435355451,-0.6303467961157493,-0.17158216294798923,-0.11266247629171217,-0.6303467961157493,-0.17158216294798923,-0.11266247629171217,-0.17158216294798923
1975.75,0.6646708443931252,0.6646708443931252,-0.7849596149854877,0.010874942302770418,-0.7849596149854877,-0.14558617171040752,0.6646708443931252,-0.7849596149854877,0.6646708443931252,-0.7849596149854877,0.010874942302770418,-0.14558617171040752,-0.7849596149854877,0.010874942302770418,-0.14558617171040752,0.010874942302770418
1976.0,0.6654830993802663,0.6654830993802663,-0.8744557797588569,0.1339556325760195,-0.8744557797588569,-0.1799829521974286,0.6654830993802663,-0.8744557797588569,0.6654830993802663,-0.8744557797588569,0.1339556325760195,-0.1799829521974286,-0.8744557797588569,0.1339556325760195,-0.1799829521974286,0.1339556325760195
1976.25,0.6615140629510377,0.6615140629510377,-0.9172831420849518,0.20890160085846526,-0.9172831420849518,-0.20813252172455085,0.6615140629510377,-0.9172831420849518,0.6615140629510377,-0.9172831420849518,0.20890160085846526,-0.20813252172455085,-0.9172831420849518,0.20890160085846526,-0.20813252172455085,0.20890160085846526
1976.5,0.6523612912805193,0.6523612912805193,-0.9324646746304476,0.24948332939280882,-0.9324646746304476,-0.22437994604288017,0.6523612912805193,-0.9324646746304476,0.6523612912805193,-0.9324646746304476,0.24948332939280882,-0.22437994604288017,-0.9324646746304476,0.24948332939280882,-0.22437994604288017,0.24948332939280882
1976.75,0.6371693547527226,0.6371693547527226,-0.9323664817136331,0.26672498522689614,-0.9323664817136331,-0.22652785826598523,0.6371693547527226,-0.9323664817136331,0.6371693547527226,-0.9323664817136331,0.26672498522689614,-0.22652785826598523,-0.9323664817136331,0.26672498522689614,-0.22652785826598523,0.26672498522689614
1977.0,0.623968198386244,0.623968198386244,-0.8993816319993394,0.25582013950766147,-0.8993816319993394,-0.23540670589456572,0.623968198386244,-0.8993816319993394,0.623968198386244,-0.8993816319993394,0.25582013950766147,-0.23540670589456572,-0.8993816319993394,0.25582013950766147,-0.23540670589456572,0.25582013950766147
1977.25,0.6150425118482297,0.6150425118482297,-0.8416986881136402,0.22329520616539014,-0.8416986881136402,-0.25163902989997927,0.6150425118482297,-0.8416986881136402,0.6150425118482297,-0.8416986881136402,0.22329520616539014,-0.25163902989997927,-0.8416986881136402,0.22329520616539014,-0.25163902989997927,0.22329520616539014
1977.5,0.6125567356527382,0.6125567356527382,-0.7662841959855288,0.17519810502794925,-0.7662841959855288,-0.2764706446951583,0.6125567356527382,-0.7662841959855288,0.6125567356527382,-0.7662841959855288,0.17519810502794925,-0.2764706446951583,-0.7662841959855288,0.17519810502794925,-0.2764706446951583,0.17519810502794925
1977.75,0.617476052895239,0.617476052895239,-0.6763574661975534,0.1138832917417899,-0.6763574661975534,-0.31000187843947524,0.617476052895239,-0.6763574661975534,0.617476052895239,-0.6763574661975534,0.1138832917417899,-0.31000187843947524,-0.6763574661975534,0.1138832917417899,-0.31000187843947524,0.1138832917417899
1978.0,0.621918588047425,0.621918588047425,-0.581537149665697,0.03853362525715026,-0.581537149665697,-0.3339150636388777,0.621918588047425,-0.581537149665697,0.621918588047425,-0.581537149665697,0.03853362525715026,-0.3339150636388777,-0.581537149665697,0.03853362525715026,-0.3339150636388777,0.03853362525715026
1978.25,0.6257734697936459,0.6257734697936459,-0.48328243503332413,-0.04931639684427652,-0.48328243503332413,-0.34817463791604486,0.6257734697936459,-0.48328243503332413,0.6257734697936459,-0.48328243503332413,-0.04931639684427652,-0.34817463791604486,-0.48328243503332413,-0.04931639684427652,-0.34817463791604486,-0.04931639684427652
1978.5,0.6285542448338579,0.6285542448338579,-0.38377710863249004,-0.1478819100526605,-0.38377710863249004,-0.35189522614870716,0.6285542448338579,-0.38377710863249004,0.6285542448338579,-0.38377710863249004,-0.1478819100526605,-0.35189522614870716,-0.38377710863249004,-0.1478819100526605,-0.35189522614870716,-0.1478819100526605
1978.75,0.6305223540105109,0.6305223540105109,-0.2830282858329852,-0.25625980065236165,-0.2830282858329852,-0.3462342675251642,0.6305223540105109,-0.2830282858329852,0.6305223540105109,-0.2830282858329852,-0.25625980065236165,-0.3462342675251642,-0.2830282858329852,-0.25625980065236165,-0.3462342675251642,-0.25625980065236165
1979.0,0.6251370391959259,0.6251370391959259,-0.2625535370355231,-0.3045005872093499,-0.2625535370355231,-0.3130829149510526,0.6251370391959259,-0.2625535370355231,0.6251370391959259,-0.2625535370355231,-0.3045005872093499,-0.3130829149510526,-0.2625535370355231,-0.3045005872093499,-0.3130829149510526,-0.3045005872093499
1979.25,0.6150452826309565,0.6150452826309565,-0.3117817049302004,-0.296564570138354,-0.3117817049302004,-0.2616990075624018,0.6150452826309565,-0.3117817049302004,0.6150452826309565,-0.3117817049302004,-0.296564570138354,-0.2616990075624018,-0.3117817049302004,-0.296564570138354,-0.2616990075624018,-0.296564570138354
1979.5,0.6040365574852964,0.6040365574852964,-0.41705715876309457,-0.24109361226742954,-0.41705715876309457,-0.20088578645477217,0.6040365574852964,-0.41705715876309457,0.6040365574852964,-0.41705715876309457,-0.24109361226742954,-0.20088578645477217,-0.41705715876309457,-0.24109361226742954,-0.20088578645477217,-0.24109361226742954
1979.75,0.5956524359327083,0.5956524359327083,-0.5649287516744642,-0.1503316052237974,-0.5649287516744642,-0.13539207903444636,0.5956524359327083,-0.5649287516744642,0.5956524359327083,-0.5649287516744642,-0.1503316052237974,-0.13539207903444636,-0.5649287516744642,-0.1503316052237974,-0.13539207903444636,-0.1503316052237974
1980.0,0.5650236053276412,0.5650236053276412,-0.6380559498668968,-0.09731032458361405,-0.6380559498668968,-0.08465733087712995,0.5650236053276412,-0.6380559498668968,0.5650236053276412,-0.6380559498668968,-0.09731032458361405,-0.08465733087712995,-0.6380559498668968,-0.09731032458361405,-0.08465733087712995,-0.09731032458361405
1980.25,0.5054194923939801,0.5054194923939801,-0.6336296479693985,-0.07876745087734599,-0.6336296479693985,-0.04802239354723518,0.5054194923939801,-0.6336296479693985,0.5054194923939801,-0.6336296479693985,-0.07876745087734599,-0.04802239354723518,-0.6336296479693985,-0.07876745087734599,-0.04802239354723518,-0.07876745087734599
1980.5,0.4104983851282689,0.4104983851282689,-0.5503353878806588,-0.0905704310220668,-0.5503353878806588,-0.02459256622554326,0.4104983851282689,-0.5503353878806588,0.4104983851282689,-0.5503353878806588,-0.0905704310220668,-0.02459256622554326,-0.5503353878806588,-0.0905704310220668,-0.02459256622554326,-0.0905704310220668
1980.75,0.2746059170982381,0.2746059170982381,-0.39954346153364806,-0.11904804034261562,-0.39954346153364806,-0.01101441522197408,0.2746059170982381,-0.39954346153364806,0.2746059170982381,-0.39954346153364806,-0.11904804034261562,-0.01101441522197408,-0.39954346153364806,-0.11904804034261562,-0.01101441522197408,-0.11904804034261562
1981.0,0.15280270942866248,0.15280270942866248,-0.25928629541164183,-0.1435840771138014,-0.25928629541164183,-0.004932336903219028,0.15280270942866248,-0.25928629541164183,0.15280270942866248,-0.25928629541164183,-0.1435840771138014,-0.004932336903219028,-0.25928629541164183,-0.1435840771138014,-0.004932336903219028,-0.1435840771138014
1981.25,0.04686932525375043,0.04686932525375043,-0.14034957732157782,-0.15846653019893486,-0.14034957732157782,-0.0030532177332373146,0.04686932525375043,-0.14034957732157782,0.04686932525375043,-0.14034957732157782,-0.15846653019893486,-0.0030532177332373146,-0.14034957732157782,-0.15846653019893486,-0.0030532177332373146,-0.15846653019893486
1981.5,-0.0412987937936391,-0.0412987937936391,-0.052047795581242506,-0.15932746836234302,-0.052047795581242506,-0.0023259422627751763,-0.0412987937936391,-0.052047795581242506,-0.0412987937936391,-0.052047795581242506,-0.15932746836234302,-0.0023259422627751763,-0.052047795581242506,-0.15932746836234302,-0.0023259422627751763,-0.15932746836234302
1981.75,-0.11335633500822961,-0.11335633500822961,0.007634307292927134,-0.14758449152171615,0.007634307292927134,-0.0016934807629809608,-0.11335633500822961,0.007634307292927134,-0.11335633500822961,0.007634307292927134,-0.14758449152171615,-0.0016934807629809608,0.007634307292927134,-0.14758449152171615,-0.0016934807629809608,-0.14758449152171615
1982.0,-0.13488203486565176,-0.13488203486565176,0.022351949803222304,-0.1408998674470464,0.022351949803222304,-0.0015700474905237707,-0.13488203486565176,0.022351949803222304,-0.13488203486565176,0.022351949803222304,-0.1408998674470464,-0.0015700474905237707,0.022351949803222304,-0.1408998674470464,-0.0015700474905237707,-0.1408998674470464
1982.25,-0.11754745930821242,-0.11754745930821242,0.001412826726495231,-0.137115125880516,0.001412826726495231,-0.001750241537766828,-0.11754745930821242,0.001412826726495231,-0.11754745930821242,0.001412826726495231,-0.137115125880516,-0.001750241537766828,0.001412826726495231,-0.137115125880516,-0.001750241537766828,-0.137115125880516
1982.5,-0.07559426224612753,-0.07559426224612753,-0.044894006348736304,-0.1326103839582896,-0.044894006348736304,-0.0019013474468461615,-0.07559426224612753,-0.044894006348736304,-0.07559426224612753,-0.044894006348736304,-0.1326103839582896,-0.0019013474468461615,-0.044894006348736304,-0.1326103839582896,-0.0019013474468461615,-0.1326103839582896
1982.75,-0.017734172759373612,-0.017734172759373612,-0.11311131198485724,-0.12245200213131213,-0.11311131198485724,-0.0017025131244566753,-0.017734172759373612,-0.11311131198485724,-0.017734172759373612,-0.11311131198485724,-0.12245200213131213,-0.0017025131244566753,-0.11311131198485724,-0.12245200213131213,-0.0017025131244566753,-0.12245200213131213
1983.0,0.05226146078979399,0.05226146078979399,-0.17290426350970878,-0.13262427115551056,-0.17290426350970878,-0.0017329261245744689,0.05226146078979399,-0.17290426350970878,0.05226146078979399,-0.17290426350970878,-0.13262427115551056,-0.0017329261245744689,-0.17290426350970878,-0.13262427115551056,-0.0017329261245744689,-0.13262427115551056
1983.25,0.12635341684227186,0.12635341684227186,-0.22375249601272296,-0.15573070387269872,-0.22375249601272296,-0.0018702169568498078,0.12635341684227186,-0.22375249601272296,0.12635341684227186,-0.22375249601272296,-0.15573070387269872,-0.0018702169568498078,-0.22375249601272296,-0.15573070387269872,-0.0018702169568498078,-0.15573070387269872
1983.5,0.1972506904363186,0.1972506904363186,-0.2639937880875177,-0.18636372458247463,-0.2639937880875177,-0.0018931777663259081,0.1972506904363186,-0.2639937880875177,0.1972506904363186,-0.2639937880875177,-0.18636372458247463,-0.0018931777663259081,-0.2639937880875177,-0.18636372458247463,-0.0018931777663259081,-0.18636372458247463
1983.75,0.2624973831670681,0.2624973831670681,-0.2949152315340754,-0.22101916194349513,-0.2949152315340754,-0.0015629896894972916,0.2624973831670681,-0.2949152315340754,0.2624973831670681,-0.2949152315340754,-0.22101916194349513,-0.0015629896894972916,-0.2949152315340754,-0.22101916194349513,-0.0015629896894972916,-0.22101916194349513
1984.0,0.3244824947438607,0.3244824947438607,-0.3240803694503843,-0.2538410484426178,-0.3240803694503843,-0.0015610768508582987,0.3244824947438607,-0.3240803694503843,0.3244824947438607,-0.3240803694503843,-0.2538410484426178,-0.0015610768508582987,-0.3240803694503843,-0.2538410484426178,-0.0015610768508582987,-0.2538410484426178
1984.25,0.38288346307998333,0.38288346307998333,-0.35397953898713863,-0.2817432431708846,-0.35397953898713863,-0.002160680921959703,0.38288346307998333,-0.35397953898713863,0.38288346307998333,-0.35397953898713863,-0.2817432431708846,-0.002160680921959703,-0.35397953898713863,-0.2817432431708846,-0.002160680921959703,-0.2817432431708846
1984.5,0.43711334799503815,0.43711334799503815,-0.38686213878402953,-0.30152414244703574,-0.38686213878402953,-0.0037270667639726944,0.43711334799503815,-0.38686213878402953,0.43711334799503815,-0.38686213878402953,-0.30152414244703574,-0.0037270667639726944,-0.38686213878402953,-0.30152414244703574,-0.0037270667639726944,-0.30152414244703574
1984.75,0.4868878342993671,0.4868878342993671,-0.42201487752446976,-0.31313794977822207,-0.42201487752446976,-0.006735006996675068,0.4868878342993671,-0.42201487752446976,0.4868878342993671,-0.42201487752446976,-0.31313794977822207,-0.006735006996675068,-0.42201487752446976,-0.31313794977822207,-0.006735006996675068,-0.31313794977822207
1985.0,0.5062727600598209,0.5062727600598209,-0.40747388017448494,-0.33939208149701494,-0.40747388017448494,-0.014406798388320829,0.5062727600598209,-0.40747388017448494,0.5062727600598209,-0.40747388017448494,-0.33939208149701494,-0.014406798388320829,-0.40747388017448494,-0.33939208149701494,-0.014406798388320829,-0.33939208149701494
1985.25,0.4966155957137978,0.4966155957137978,-0.34829930189334257,-0.37406882790981466,-0.34829930189334257,-0.029247465910640504,0.4966155957137978,-0.34829930189334257,0.4966155957137978,-0.34829930189334257,-0.37406882790981466,-0.029247465910640504,-0.34829930189334257,-0.37406882790981466,-0.029247465910640504,-0.37406882790981466
1985.5,0.4600294565227208,0.4600294565227208,-0.25123155490224447,-0.410271538030915,-0.25123155490224447,-0.053526363589561074,0.4600294565227208,-0.25123155490224447,0.4600294565227208,-0.25123155490224447,-0.410271538030915,-0.053526363589561074,-0.25123155490224447,-0.410271538030915,-0.053526363589561074,-0.410271538030915
1985.75,0.39992311073089165,0.39992311073089165,-0.12511496980166348,-0.44057745286205496,-0.12511496980166348,-0.08923068806717281,0.39992311073089165,-0.12511496980166348,0.39992311073089165,-0.12511496980166348,-0.44057745286205496,-0.08923068806717281,-0.12511496980166348,-0.44057745286205496,-0.08923068806717281,-0.44057745286205496
1986.0,0.32048325510096576,0.32048325510096576,-0.009636085573856756,-0.4624770898233841,-0.009636085573856756,-0.10337007970372439,0.32048325510096576,-0.009636085573856756,0.32048325510096576,-0.009636085573856756,-0.4624770898233841,-0.10337007970372439,-0.009636085573856756,-0.4624770898233841,-0.10337007970372439,-0.4624770898233841
1986.25,0.2254437013829027,0.2254437013829027,0.09201049464213962,-0.47228709609789643,0.09201049464213962,-0.10016709992714556,0.2254437013829027,0.09201049464213962,0.2254437013829027,0.09201049464213962,-0.47228709609789643,-0.10016709992714556,0.09201049464213962,-0.47228709609789643,-0.10016709992714556,-0.47228709609789643
1986.5,0.11917368987214194,0.11917368987214194,0.17701448675801534,-0.46677161824993196,0.17701448675801534,-0.08441655838022484,0.11917368987214194,0.17701448675801534,0.11917368987214194,0.17701448675801534,-0.46677161824993196,-0.08441655838022484,0.17701448675801534,-0.46677161824993196,-0.08441655838022484,-0.46677161824993196
1986.75,0.0034543148190693262,0.0034543148190693262,0.2478400347634815,-0.44616327516575494,0.2478400347634815,-0.06013107441679556,0.0034543148190693262,0.2478400347634815,0.0034543148190693262,0.2478400347634815,-0.44616327516575494,-0.06013107441679556,0.2478400347634815,-0.44616327516575494,-0.06013107441679556,-0.44616327516575494
1987.0,-0.08282028716333101,-0.08282028716333101,0.30269568192807805,-0.4364939707715505,0.30269568192807805,-0.038381423993195975,-0.08282028716333101,0.30269568192807805,-0.08282028716333101,0.30269568192807805,-0.4364939707715505,-0.038381423993195975,0.30269568192807805,-0.4364939707715505,-0.038381423993195975,-0.4364939707715505
1987.25,-0.14264094045460052,-0.14264094045460052,0.3466454437343489,-0.4381621007089065,0.3466454437343489,-0.020842402570841717,-0.14264094045460052,0.3466454437343489,-0.14264094045460052,0.3466454437343489,-0.4381621007089065,-0.020842402570841717,0.3466454437343489,-0.4381621007089065,-0.020842402570841717,-0.4381621007089065
1987.5,-0.1799046629456762,-0.1799046629456762,0.3851903310705996,-0.45054483501003273,0.3851903310705996,-0.009740833114890447,-0.1799046629456762,0.3851903310705996,-0.1799046629456762,0.3851903310705996,-0.45054483501003273,-0.009740833114890447,0.3851903310705996,-0.45054483501003273,-0.009740833114890447,-0.45054483501003273
1987.75,-0.19892892603955425,-0.19892892603955425,0.4202227075412359,-0.4724252027159659,0.4202227075412359,-0.0038685787857153,-0.19892892603955425,0.4202227075412359,-0.19892892603955425,0.4202227075412359,-0.4724252027159659,-0.0038685787857153,0.4202227075412359,-0.4724252027159659,-0.0038685787857153,-0.4724252027159659
1988.0,-0.192633881247519,-0.192633881247519,0.44541727744923615,-0.5061344476316922,0.44541727744923615,-0.0016489485700246196,-0.192633881247519,0.44541727744923615,-0.192633881247519,0.44541727744923615,-0.5061344476316922,-0.0016489485700246196,0.44541727744923615,-0.5061344476316922,-0.0016489485700246196,-0.5061344476316922
1988.25,-0.16819445289985768,-0.16819445289985768,0.4626198958819017,-0.5481269237389914,0.4626198958819017,-0.0012985192430521627,-0.16819445289985768,0.4626198958819017,-0.16819445289985768,0.4626198958819017,-0.5481269237389914,-0.0012985192430521627,0.4626198958819017,-0.5481269237389914,-0.0012985192430521627,-0.5481269237389914
1988.5,-0.133508016162597,-0.133508016162597,0.4742440043805832,-0.5944708344061608,0.4742440043805832,-0.001265153811825027,-0.133508016162597,0.4742440043805832,-0.133508016162597,0.4742440043805832,-0.5944708344061608,-0.001265153811825027,0.4742440043805832,-0.5944708344061608,-0.001265153811825027,-0.5944708344061608
1988.75,-0.09235013681631477,-0.09235013681631477,0.4819127882539625,-0.6436122732091983,0.4819127882539625,-0.0009503782284491967,-0.09235013681631477,0.4819127882539625,-0.09235013681631477,0.4819127882539625,-0.6436122732091983,-0.0009503782284491967,0.4819127882539625,-0.6436122732091983,-0.0009503782284491967,-0.6436122732091983
1989.0,-0.1302681506631349,-0.1302681506631349,0.49958554217865986,-0.6234910167551667,0.49958554217865986,-0.0008263747603577361,-0.1302681506631349,0.49958554217865986,-0.1302681506631349,0.49958554217865986,-0.6234910167551667,-0.0008263747603577361,0.49958554217865986,-0.6234910167551667,-0.0008263747603577361,-0.6234910167551667
1989.25,-0.2435956152512998,-0.2435956152512998,0.5256293734881659,-0.5359640138994475,0.5256293734881659,-0.001069744337418337,-0.2435956152512998,0.5256293734881659,-0.2435956152512998,0.5256293734881659,-0.5359640138994475,-0.001069744337418337,0.5256293734881659,-0.5359640138994475,-0.001069744337418337,-0.5359640138994475
1989.5,-0.4221849648892426,-0.4221849648892426,0.5585601046490674,-0.38922851716499896,0.5585601046490674,-0.0021466225948253204,-0.4221849648892426,0.5585601046490674,-0.4221849648892426,0.5585601046490674,-0.38922851716499896,-0.0021466225948253204,0.5585601046490674,-0.38922851716499896,-0.0021466225948253204,-0.38922851716499896
1989.75,-0.649203702223061,-0.649203702223061,0.5961527326065035,-0.19730511026187725,0.5961527326065035,-0.004643920121565136,-0.649203702223061,0.5961527326065035,-0.649203702223061,0.5961527326065035,-0.19730511026187725,-0.004643920121565136,0.5961527326065035,-0.19730511026187725,-0.004643920121565136,-0.19730511026187725
1990.0,-0.7873432722957867,-0.7873432722957867,0.5950551141614007,-0.05207123815523551,0.5950551141614007,-0.010640603710378286,-0.7873432722957867,0.5950551141614007,-0.7873432722957867,0.5950551141614007,-0.05207123815523551,-0.010640603710378286,0.5950551141614007,-0.05207123815523551,-0.010640603710378286,-0.05207123815523551
1990.25,-0.8330591141100188,-0.8330591141100188,0.552515756358104,0.047482178485394044,0.552515756358104,-0.02193882073347906,-0.8330591141100188,0.552515756358104,-0.8330591141100188,0.552515756358104,0.047482178485394044,-0.02193882073347906,0.552515756358104,0.047482178485394044,-0.02193882073347906,0.047482178485394044
1990.5,-0.7866537837021539,-0.7866537837021539,0.46850524386607356,0.10336832632211085,0.46850524386607356,-0.04021978648603018,-0.7866537837021539,0.46850524386607356,-0.7866537837021539,0.46850524386607356,0.10336832632211085,-0.04021978648603018,0.46850524386607356,0.10336832632211085,-0.04021978648603018,0.10336832632211085
1990.75,-0.6620316628483494,-0.6620316628483494,0.3475510480364782,0.1262718943908112,0.3475510480364782,-0.06679127957893974,-0.6620316628483494,0.3475510480364782,-0.6620316628483494,0.3475510480364782,0.1262718943908112,-0.06679127957893974,0.3475510480364782,0.1262718943908112,-0.06679127957893974,0.1262718943908112
1991.0,-0.531374692501486,-0.531374692501486,0.25140163924159065,0.1160993533270212,0.25140163924159065,-0.09112630006712526,-0.531374692501486,0.25140163924159065,-0.531374692501486,0.25140163924159065,0.1160993533270212,-0.09112630006712526,0.25140163924159065,0.1160993533270212,-0.09112630006712526,0.1160993533270212
1991.25,-0.40880472270139756,-0.40880472270139756,0.18152473863427943,0.08489592080407049,0.18152473863427943,-0.11261593673695193,-0.40880472270139756,0.18152473863427943,-0.40880472270139756,0.18152473863427943,0.08489592080407049,-0.11261593673695193,0.18152473863427943,0.08489592080407049,-0.11261593673695193,0.08489592080407049
1991.5,-0.30831850916265324,-0.30831850916265324,0.13910779214593616,0.044990510032923925,0.13910779214593616,-0.13077979301620674,-0.30831850916265324,0.13910779214593616,-0.30831850916265324,0.13910779214593616,0.044990510032923925,-0.13077979301620674,0.13910779214593616,0.044990510032923925,-0.13077979301620674,0.044990510032923925
1991.75,-0.229724472573816,-0.229724472573816,0.1205104010545387,-0.00022145715173871316,0.1205104010545387,-0.14556447132898392,-0.229724472573816,0.1205104010545387,-0.229724472573816,0.1205104010545387,-0.00022145715173871316,-0.14556447132898392,0.1205104010545387,-0.00022145715173871316,-0.14556447132898392,-0.00022145715173871316
1992.0,-0.21869733892841503,-0.21869733892841503,0.12628709076398403,-0.02250458488805107,0.12628709076398403,-0.1400851669475177,-0.21869733892841503,0.12628709076398403,-0.21869733892841503,0.12628709076398403,-0.02250458488805107,-0.1400851669475177,0.12628709076398403,-0.02250458488805107,-0.1400851669475177,-0.02250458488805107
1992.25,-0.26151805073062995,-0.26151805073062995,0.1490294036744224,-0.022408914263477686,0.1490294036744224,-0.12010243868031435,-0.26151805073062995,0.1490294036744224,-0.26151805073062995,0.1490294036744224,-0.022408914263477686,-0.12010243868031435,0.1490294036744224,-0.022408914263477686,-0.12010243868031435,-0.022408914263477686
1992.5,-0.3422930887685993,-0.3422930887685993,0.18045404599226567,-0.0010034779597420385,0.18045404599226567,-0.09215747926392401,-0.3422930887685993,0.18045404599226567,-0.3422930887685993,0.18045404599226567,-0.0010034779597420385,-0.09215747926392401,0.18045404599226567,-0.0010034779597420385,-0.09215747926392401,-0.0010034779597420385
1992.75,-0.44991707895615507,-0.44991707895615507,0.21780384615852144,0.03852598482862596,0.21780384615852144,-0.06141275203099193,-0.44991707895615507,0.21780384615852144,-0.44991707895615507,0.21780384615852144,0.03852598482862596,-0.06141275203099193,0.21780384615852144,0.03852598482862596,-0.06141275203099193,0.03852598482862596
1993.0,-0.4766737503504046,-0.4766737503504046,0.18737821990299908,0.07133485870140205,0.18737821990299908,-0.03703932825399612,-0.4766737503504046,0.18737821990299908,-0.4766737503504046,0.18737821990299908,0.07133485870140205,-0.03703932825399612,0.18737821990299908,0.07133485870140205,-0.03703932825399612,0.07133485870140205
1993.25,-0.4262903159849558,-0.4262903159849558,0.09075894862729594,0.09993229047158625,0.09075894862729594,-0.019400923113925803,-0.4262903159849558,0.09075894862729594,-0.4262903159849558,0.09075894862729594,0.09993229047158625,-0.019400923113925803,0.09075894862729594,0.09993229047158625,-0.019400923113925803,0.09993229047158625
