,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1974.0,0.32075159049919766,,,,,,0.3588284898616741,,,0.05487768936545332,0.19982682992000728,,,,,
1974.25,0.33413680317310546,,,,,,0.344647948963215,,,0.058635388699710404,0.2016107409277958,,,,,
1974.5,0.3393831459722268,,,,,,0.3286557781614866,,,0.06207248245479616,0.20178359617921254,,,,0.045244982112615385,
1974.75,0.32941524006081324,,,,,,0.32923452781249646,,,0.06443735600872286,0.19831479352548168,,,,0.056259696554930794,
1975.0,0.30698035487780945,,,,,,0.28936643075104057,,,0.06697605416212267,0.19538961693379478,,,,0.07018999345035172,
1975.25,0.2559409805130117,,,,,,0.3126293371282853,,,0.07133887283829327,0.19760855149937698,,,,0.09011240172920239,
1975.5,,,,,,,0.3810178034654885,,,0.08378380650577183,0.22047010874549466,,,,0.12787102841095965,
1975.75,,,,,,,0.42892782547559094,,,0.09032647025808348,0.2012283187346028,,,,0.08779555409714293,
1976.0,,,,,,,0.4488660096777998,,,0.10370566518145642,0.19628587662172575,,,,0.06010601691609067,
1976.25,,,,,,,0.45474829821189433,,,0.12157462603323675,0.1960595104394006,,,,,
1976.5,,,,,,,0.4571963007289257,,0.04940980585089908,0.14196417884912335,0.19561663897139592,,,,,
1976.75,,,,,,,0.3840878986039738,0.04441087825802898,0.08284990735464234,0.13570572869475014,0.18803940446122666,,,,,
1977.0,,,,,,,0.30931585757650204,0.0594916444931458,0.12991046212364724,0.12535646642145853,0.17477479414069966,,,,,
1977.25,,,,,,,0.24143784574386226,0.07326460601494077,0.191319219376862,,0.15221756214648835,,,,0.09141389806455827,
1977.5,,,,,,,0.18145377185053263,0.08394079706062209,0.28428735959638335,,,,,,0.13378644322035604,
1977.75,,,,,,,0.17786071166693798,0.05631269677157147,0.2829657376640607,,,,,,0.12457552443935395,
1978.0,,,,,,,0.17091126954986127,0.03421165036660172,0.2863905756340086,,,,,,0.11260783054603593,
1978.25,,,,,,,0.16294425286973335,,0.28897238415161386,,,,,,0.09927020032088207,
1978.5,,,,,,,0.14781564283696316,,0.29811319224695687,,,,,,0.08494448953027448,
1978.75,,,,,,,0.20196914807597927,,0.22456533337723933,,0.12649318032584056,,,,0.0815348536133029,
1979.0,,,,,,,0.257106919119255,,0.15390733878993262,,0.14049794007059452,,,,0.07659305781648713,
1979.25,,,,,0.0489194852984039,,0.30880611079921416,,0.08742102817723726,0.10196355998958714,0.15283833227229593,,,0.049159916391457344,0.07098857789211314,
1979.5,,,,,0.07682688855291787,,0.35160509677990653,,,0.10856390905110551,0.16433802889854665,,,0.061285985471996214,0.06519566328016452,
1979.75,,,,,0.05518477407297038,,0.3784583669057699,,,0.13819047217858918,0.1432834325994048,,,0.05098168153896227,0.06653976100380488,
1980.0,,,,,,,0.40519641724589806,,,0.16913747876981589,0.11844017342695737,,,0.042561447482716175,0.06866722931985723,
1980.25,,,,,,,0.42986128317130445,,,0.20021303883410252,0.09180598326700391,,,0.035401740660618713,0.07114732269349733,
1980.5,,,,,,,0.4548392158087206,,,0.23037162455888427,0.06503952455028293,,,,0.07389284005687557,
1980.75,,,,,,,0.4550597889522481,,,0.19929986806319214,0.08534721546171264,,,,0.056020818331926285,
1981.0,,,,,,,0.4519887896628988,,,0.1703088531274541,0.1089860917835249,,,,,
1981.25,,,,,,,0.4519599590504917,,,0.14144852076373826,0.13504948543789574,,,,,
1981.5,,,,,,,0.458215500847714,,,0.11270867647684006,0.1629430112617498,,,,,
1981.75,0.22965408739627627,,,,,,0.4166357747918199,,,0.08236111419000897,0.18736799024111855,,,,,
1982.0,0.233167578956596,,,,,,0.3950991608932557,,,,0.2053955286265958,,,,,
1982.25,0.20736300512430875,,,0.14942689376069404,,,0.38631222028361006,,,,0.22120988704415895,,,,,
1982.5,0.173548691232155,,,0.19469540908819763,,,0.3826055092848667,,,,0.23741503105509115,,,,,
1982.75,0.2531742984314061,,,0.10921921090774431,,,0.3917459325153224,,,,0.23223738825031667,,,,,
1983.0,0.31373167203553587,,,,,,0.39488102327112273,,,,0.22894736202974644,,,,,
1983.25,0.3512557365429015,,,,,,0.39447915330414507,,,,0.2272126308269341,,,,,
1983.5,0.3572661149479759,,,,,,0.3928009271880207,,,,0.22570451679793807,,,,,
1983.75,0.34810703654796216,,,,,,0.3853004845107361,,,,0.2277197524131405,,,,,
1984.0,0.34254500037616054,,,,,,0.37283861865968193,,,,0.2271482708399329,,,,,
1984.25,0.33965365229966016,,,,,0.05132844647467751,0.35619871605819015,,,,0.22482263867382252,,,,,
1984.5,0.33308813692070444,,,,,0.07228375500196182,0.33590818946469675,,,,0.22140336378081,,,,,
1984.75,0.31484922121388986,,,,,0.06738075641937044,0.33169955207880114,,,,0.22725738487254143,,,,,
1985.0,0.2931070795685233,,,,,0.06296308636196642,0.32897314238594383,,,,0.22752597732313826,,,,,
1985.25,0.2688778490575009,,,,,0.058688368427176014,0.3260210548194513,,,,0.22507550898830664,,,,,
1985.5,0.24280549099783608,,,,,0.05458109349153071,0.32161985955821576,0.04258825474899801,,0.0488923749753074,0.2209814092329054,,,,,
1985.75,0.24583933879579972,,,,,0.039333136176147095,0.35415821692347077,,,,0.23404806821134203,,,,,
1986.0,0.25869011866939257,,,,,,0.387167553547801,,,,0.24867389457617767,,,,,
1986.25,0.24411942983506105,,,,,,0.41961093489740475,,,,0.2648878007253839,,,,,
1986.5,0.2177742967252294,,,,,,0.4535896710728858,,,,0.28278126674042825,,,,,
1986.75,0.2568697802316105,,,,,,0.4266217207717951,,,,0.25718628523078324,,,,,
1987.0,0.2852960607561814,,,,,,0.4065131780546984,,,,0.23366788731542856,,,,,
1987.25,0.30545646747927396,,,,,,0.39032873002323004,,,0.03891154547973302,0.2136637784070545,,,,,
1987.5,0.3203583802275823,,,,,,0.37533607057281737,,,0.04393778921300476,0.19718980506812853,,,0.05201129220024683,,
1987.75,0.333215232208463,,,,,,0.3764751884870316,,,0.034400703683107034,0.2058424257419322,,,0.036737756659809606,,
1988.0,0.34185972253540364,,,,,,0.37648074382877283,,,,0.2158134260152769,,,,,
1988.25,0.35132668928850613,,,,,,0.375528927861479,,,,0.22664631737956234,,,,,
1988.5,0.3601357472902983,,,,,,0.37447483445850194,,,,0.23839046674541378,,,,,
1988.75,0.35285862107692934,,,,,,0.3685010565037246,,,,0.24005316691262923,,,,,
1989.0,0.3485031583100164,,,,,,0.36110859172173554,,,,0.23917447191198857,,,,,
1989.25,0.3468903146182683,,,,,,0.3520938584217317,,,,0.2371079923185072,,,,,
1989.5,0.3470931276765864,,,,,,0.3417390281884039,,,,0.23458994213409434,,,,,
1989.75,0.3274585549443827,,,,,,0.3266439227169303,,,0.06173024121104832,0.2037064905754324,,,,,
1990.0,0.30150594409980846,,0.05362215095899163,,,,0.30717331272593507,,,0.10539579723253342,0.15992312339115908,,,,,
1990.25,0.27017361746550944,,0.08444026993389846,,,,0.28309267459896065,,,0.15921638536197136,0.10613720132055415,,,,,
1990.5,0.2333314921278479,,0.12312087044775302,,,0.11471225974193865,0.25540575208150085,,,0.21872617384848758,0.04687425244176466,,,,,
1990.75,0.27560869961097345,,0.09237363560989678,,,,0.2502642035308739,,,0.1993359505097998,0.06292785411858272,,,,,
1991.0,0.30419509575290515,,0.058768000475127605,,,,0.2521591763070694,,,0.17904823265961872,0.08186471384417811,,,,,
1991.25,0.3230055082225884,0.03450471844712035,0.028246012389872704,,,,0.26244479106822083,,,0.15133572264846765,0.0989177344134176,,,,,
1991.5,0.3414362332461439,0.05617692358795784,,,,,0.29309737425460997,,,,,,,,,
1991.75,0.3225939447970314,0.03595650987323357,,,,,0.32357374798779603,,,,0.11615826395450259,,,,,
1992.0,0.3218756097927082,,,,,,0.3401203799186927,,,,0.1326359615431738,,,,,
1992.25,0.3292240202929247,,,,,,0.35053722506289253,,,,0.14600655369424886,,,,,
1992.5,0.3411913384810202,,,,,0.06446778348500704,0.3587222680075091,,,,0.15632910032029732,,,0.04443479204556758,,
1992.75,0.34203775670490927,,,,,,0.3642167883827351,,,,0.16135964001196212,,,0.04588645062492925,,
1993.0,0.3395201758667413,,,,,,0.37145889977848345,,,,0.1644797939709231,,,0.04725406306756858,,
1993.25,0.33682648001939536,,,,,,0.37905893048607125,,,,0.16608518003229703,,,0.04854657613017979,,
1993.5,0.33563038585797816,,,,,,0.3877433433963665,,,0.05161209156625185,0.16640918839237914,,,0.04984280662267568,,
1993.75,0.34883727698732486,,,,,,0.3916982152692075,,,,0.17363602604034256,,,,,
1994.0,0.35658887171807874,,,,,,0.3999099883028523,,,,0.18072581783686453,,,,,
1994.25,0.3636419294426147,,,,,,0.41120283171212296,,,,0.18557662654646315,,,,,
1994.5,0.37154254894686733,,,,,,0.4256464220699141,,,,0.18571084449839745,,,,,
1994.75,0.35688533164009484,,,,,,0.4357213824266064,,,,0.186561225458236,,,,,
1995.0,0.3496201257674939,,,,,,0.43754328426592687,,,,0.1869995470955571,,,,,
1995.25,0.34372476490872106,,,,,,0.43736447196301365,,,,0.1864931553145773,,,,,
1995.5,0.3301761389878913,,,,,,0.4419051453382832,,,,0.18430975797278776,,,,,
1995.75,0.34529860801368323,,,,,,0.41776727158483484,,,,0.20033382765476063,,,,,
1996.0,0.35802604188937115,,,,,,0.4011108406043921,,,,0.21322606819750306,,,,,
1996.25,0.3581071204460215,,,,,,0.38641945435512837,,,,0.22365450282647467,,,,,
1996.5,0.353200354935619,,,,,,0.370434650860422,,,,0.231828147773225,,,,,
1996.75,0.3484042358332824,,,,,,0.35498913481072575,0.04301117487503225,,,0.2222681254580615,,,,,
1997.0,0.3377573805322102,,,,,,0.3363182464736972,0.054875165061242875,,,0.21093466573117495,,,,,
1997.25,0.325162620264797,,,,,,0.3151252176228258,0.06672077281676923,,,0.19816249521692592,,,0.04681650669574595,,
1997.5,0.3133557384108691,,,,,,0.2915289408604281,0.07878463963135633,,,0.18487816154150832,,,0.06470315617569984,,
1997.75,0.2873951586143408,,0.05734371699349531,,,,0.2998471501775666,0.08904884277197235,,,0.18569581756207304,,,0.04753396168803125,,
