,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1977.1666670000002/1972.1666670000002,0.05610880094967753,0.003091627954399,,0.05673964283748973,,,8.731682373991008,,,0.22529928240661354,0.11600291204366948,,0.0003774289219658409,22.863599567227165,5.912310162366497,
1977.4166670000002/1972.4166670000002,0.10851698666761407,0.0057755691403232005,,0.10847569904198431,,,8.821944210487036,,,0.32891242014558225,0.16514018043274237,,0.0006827589196464501,18.33120547731475,5.358760411331982,
1977.6666670000002/1972.6666670000002,0.20820091746591757,0.0106922750464576,,0.20458682750778934,,,8.218821513164423,,,0.4567286518367068,0.22402544400475222,,0.0013064687982099002,15.319949073377755,5.081924809001072,
1977.9166670000002/1972.9166670000002,0.4616248280681592,0.022860280902917286,,0.42022262829576634,,,7.011253451789468,,,0.584351487832932,0.28017728857242225,,0.0028755417980161615,12.717391161658185,4.818817404977944,
1978.1666670000002/1973.1666670000002,1.021077425655252,0.04820838281722672,,0.8557088902625452,,,5.075445739281578,,,0.7881434726909194,0.2708138670137962,,0.009773594874591007,7.393448338834844,2.49052934132473,
1978.4166670000002/1973.4166670000002,1.7844525139693792,0.07913816436792058,,1.4389617208603287,,,4.280229226858075,0.04398384048713447,2.440751048381309,1.098838258958213,0.22826128109593788,,0.018242694006905043,2.945194206642582,0.7835055158432042,
1978.6666670000002/1973.6666670000002,3.3104692949443013,0.1352443530283086,,2.4657316867465418,,,3.5097907203746614,0.02145432725852355,1.0825138540843922,1.4755755019744388,0.18113435241261036,,0.030491564048462684,0.14555860338849427,0.03046478994458896,
1978.9166670000002/1973.9166670000002,4.8748061425119795,0.17797331496362268,,3.3011897861143056,,,4.167622965466137,0.01390776223521827,0.390701346375551,0.8964516754420361,0.1193409647155566,,0.054034885999342024,0.02849997263206869,0.004672172465337944,
1979.1666670000002/1974.1666670000002,5.076906414681557,0.16157543092107068,,3.2621043623089685,,,2.4421437903675307,0.00812301547198155,0.12476828417921006,0.7100531267611601,0.11996779426479694,,0.06462157907356947,0.015600210349201194,0.002423952949733717,
1979.4166670000002/1974.4166670000002,7.1355914141886565,0.1858823669985323,,4.29194849574609,,,1.634811880206849,0.0044043023524091614,0.06051385393271103,0.7840076711910439,0.1777529978325618,,0.09484979708914514,0.013421889864137886,0.0021409551886879294,
1979.6666670000002/1974.6666670000002,12.500393657097131,0.24366501667584525,,6.9303210103611015,,,1.1990265575434271,0.0026679710666028173,0.030085362964638304,0.9275220947280419,0.2803349534451229,,0.12472603041132445,0.008950124365260092,0.0014433603941278606,
1979.9166670000002/1974.9166670000002,28.138092325222107,0.3466723674249896,,13.853485493754242,,,1.0579432543318528,0.0017098868651021831,0.011663649997914754,1.0422712886343966,0.4182261903596634,,0.20927728217200894,0.0031683914152679385,0.0005184163688885526,
1980.1666670000002/1975.1666670000002,36.24446925921774,0.3154299358321671,,14.686776320664817,,,1.1368874106601015,0.00108597789050127,0.0073257049913405025,1.273763277035282,0.6768671567830843,,0.38694943635676754,0.0029780741770994053,0.0004851540546675622,
