,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1977.166667/1972.166667,0.5483805126662942,,,0.5483805126662942,,,,,,0.678610482132337,0.6786104821323371,,,,,
1977.416667/1972.416667,0.6390035616163092,,,0.6390035616163092,,,6.340754950914795,,,0.5056388617977357,0.5056388617977357,,,,,
1977.666667/1972.666667,0.8252074222472223,,,0.8252074222472224,,,5.029099430627324,,,0.39245801489629434,0.39245801489629434,,,,,
1977.916667/1972.916667,,,,1.2747593705036178,,,3.9370948535371877,,,0.3197394305522673,0.3197394305522673,,,,6.871098533775842e-10,
1978.166667/1973.166667,,,,2.2796057533974206,,,3.032683874736914,,,0.2923804978987417,0.2923804978987417,,,,1.1618975679259968e-09,
1978.416667/1973.416667,,,,4.026056799718349,,,2.3467695179673878,,,0.29931681342304656,0.2993168134230465,,,,1.882976021736519e-09,
1978.666667/1973.666667,,,,5.932736343405089,,,1.6675484228614377,,,0.37114420216929367,0.37114420216929367,,,,2.4423802947929523e-09,
1978.916667/1973.916667,,,,,,,1.3295310503913578,,,0.500402698550001,0.500402698550001,,,,3.2877800219723614e-09,
1979.166667/1974.166667,,,,,,,0.7178626352008106,,,0.7690780546098698,0.7690780546098698,,,,3.879276545027142e-09,
1979.416667/1974.416667,,,,,,,0.4860742363777537,0.4860742363777537,0.4860742363777537,1.012033727981035,1.0120337279810347,,,,4.091940606096749e-09,
1979.666667/1974.666667,,,,,,0.3254162004441795,0.32541620044417946,0.32541620044417946,0.32541620044417946,2.030664155709608,2.030664155709608,,,,5.74745820527632e-09,
1979.916667/1974.916667,,,,,,0.2690573427470189,0.269057342747019,0.269057342747019,0.269057342747019,,,,,,1.2358421223441073e-08,
1980.166667/1975.166667,,,,,,0.23707089806156947,0.2370708980615695,0.23707089806156953,0.2370708980615695,,,,,,1.262495376783012e-08,
1980.416667/1975.416667,,,,,,,0.22171960810388167,0.2217196081038817,0.22171960810388167,,,,,,8.738502739773612e-09,
1980.666667/1975.666667,,,,,,,0.22953185725720718,,0.22953185725720718,,,,,,5.338076127733212e-09,
1980.916667/1975.916667,,,,,,,0.24671571126001463,,0.24671571126001457,,,,,,3.445077171013143e-09,
1981.166667/1976.166667,,,,,,,0.25640913164932067,,0.25640913164932067,,,,,,3.2713780536115824e-09,
1981.416667/1976.416667,,,,,,,0.2561390362319121,,0.2561390362319121,,,,,,3.9965156203052695e-09,
1981.666667/1976.666667,,,,,0.2528176964512136,,0.2528176964512136,,0.2528176964512136,,,,,5.228309402047359e-09,5.228309402047358e-09,
1981.916667/1976.916667,,,,,0.2605080340906724,,0.26050803409067247,,0.2605080340906724,,,,,6.587675762494308e-09,6.587675762494307e-09,
1982.166667/1977.166667,,,,,0.29837291079064143,,0.29837291079064143,,0.2983729107906415,,,,,5.7983744692839014e-09,5.7983744692839014e-09,
1982.416667/1977.416667,,,,,0.3579280520184824,,0.3579280520184823,,0.3579280520184824,2.793847789530882,,,,4.5896064375756135e-09,4.589606437575614e-09,
1982.666667/1977.666667,,,,,,,0.4521245146790539,,0.45212451467905385,2.033095404804802,2.0330954048048024,,,3.6231305121356795e-09,3.623130512135679e-09,
1982.916667/1977.916667,,,,,,,0.5809037684064607,,0.5809037684064607,1.5214424931256088,1.521442493125609,,,2.9148821609549592e-09,2.9148821609549596e-09,
1983.166667/1978.166667,,,,,,,0.6020321992794493,,,1.2303616445388652,1.230361644538865,,,2.3065867152749477e-09,2.3065867152749477e-09,
1983.416667/1978.416667,,,,5.58120107337385,,,0.5432899006086767,,,1.0261246489714442,1.026124648971444,,,,1.9576988479297237e-09,
1983.666667/1978.666667,,,,4.329174595763988,,,0.4946187473435941,,,0.8651891241028574,0.8651891241028574,,,,,
1983.916667/1978.916667,,,,4.6830807967940205,,0.3171857153831852,0.3171857153831852,,,1.5095385620472732,1.5095385620472732,,,,,
1984.166667/1979.166667,,,,4.214169348638511,,0.26849286312294096,0.268492863122941,,,2.3673807065363666,,,,,,
1984.416667/1979.416667,2.911076128569813,,,2.911076128569813,,0.276621018607624,0.276621018607624,,,2.840168311283117,,,,,,
1984.666667/1979.666667,2.1425907546085132,,,2.1425907546085137,,0.2953173930961792,0.2953173930961792,,,,,,,,,
1984.916667/1979.916667,1.670824736833852,,,1.670824736833852,,0.33351046534039547,0.33351046534039547,,,,,,,,,
1985.166667/1980.166667,1.3467156030742657,,,1.3467156030742657,,0.4039300790469794,0.4039300790469794,,,,,,,,,
1985.416667/1980.416667,1.0817932771453456,,,1.0817932771453453,,,0.5269874690585994,,,,,,,,,
1985.666667/1980.666667,0.880894914159297,,,0.8808949141592969,,,0.7375798553160655,,,,,,,,,
1985.916667/1980.916667,0.7265067333964682,,,0.7265067333964681,,,1.1033551063795393,,,,,,,,,
1986.166667/1981.166667,0.7572846925621958,,,0.7572846925621959,,,0.9964734444766685,,,,,,,,,
1986.416667/1981.416667,0.9072495315527622,,,0.9072495315527621,,0.7119444210391537,0.7119444210391539,,,,,,,,,
1986.666667/1981.666667,1.1343656092429995,,,1.1343656092429992,,0.5120801247933893,0.5120801247933893,,,,,,,,,
1986.916667/1981.916667,1.475355930926611,,,1.4753559309266113,,0.3809375444588624,0.38093754445886235,,,,,,,,,
1987.166667/1982.166667,1.688593205253082,,,1.6885932052530819,,0.3431209966629056,0.3431209966629056,,,,,,,,,
1987.416667/1982.416667,1.8200934815046252,,,1.820093481504625,,0.34444860050964077,0.34444860050964077,,,,,,,,,
1987.666667/1982.666667,2.050212981818475,,,2.050212981818475,,,0.34946583702137096,,,2.36363459829296,,,,,,
1987.916667/1982.916667,2.4234726194200236,,,2.4234726194200236,,,0.35643844567550076,0.35643844567550076,,1.7540014514276994,,,,,,
1988.166667/1983.166667,2.9663559694607167,,,2.966355969460717,,,0.3499932883852704,0.3499932883852704,,1.5215574343234413,1.5215574343234413,,,,,
1988.416667/1983.416667,3.660630669758781,,,,,,0.33704705725110284,,,1.4308691171334462,,,,,,
1988.666667/1983.666667,4.723860587492655,,,,,,0.31965164621195963,,,1.4145811019341672,,,,,,
1988.916667/1983.916667,6.513800575493964,,,,,,0.2992125273758122,,,1.482681552426391,,,,,,
1989.166667/1984.166667,5.472112135837482,,,,,,0.3192320919245465,,,1.3698412281510417,1.3698412281510415,,,,,
1989.416667/1984.416667,3.5697785739434815,,,,,,0.40388957518668833,,,1.1359151643438556,1.1359151643438556,,,,,
1989.666667/1984.666667,2.8096095046222453,,,,,,0.4807476167047946,,,1.1954648681899327,1.1954648681899327,,,1.4755884239072716e-09,,
1989.916667/1984.916667,2.316242633841113,,,,,,0.5861451207196972,,,1.3291421515823048,1.3291421515823048,,,1.0811918673383869e-09,,
1990.166667/1985.166667,2.2730728637888644,,,,,,0.5243961219130087,,,1.618831635698551,1.6188316356985513,,,1.0217245595479676e-09,,
1990.416667/1985.416667,1.8270358433485696,,,,,,0.5585312486968372,,,1.4532793419824785,1.4532793419824788,,,8.482720683456867e-10,,
1990.666667/1985.666667,1.4905935063865567,,,,,,0.617652799102628,,,1.3016557540930092,,,,,,
1990.916667/1985.916667,1.2353207963836184,,,,,,0.6719096594049172,,,1.3024895588244636,,,,,,
1991.166667/1986.166667,0.8068678986455069,,,,,,1.1654681298801581,,,1.5114074929552679,,,,,,
1991.416667/1986.416667,0.5911054019640513,,,,,,4.085278222518385,,,1.3794952083707896,,,,,,
1991.666667/1986.666667,0.5457413462061151,,,,,,,,,1.1693873498711838,1.169387349871184,,,,,
1991.916667/1986.916667,0.6372287595039264,,,,,,,,,1.504556614179858,1.5045566141798583,,,,,
1992.166667/1987.166667,0.574561287502316,,0.574561287502316,,,,,,,1.5295039782633824,1.5295039782633826,,,,,
1992.416667/1987.416667,0.5347509884241916,,0.5347509884241917,,,,,,,1.0136634862697778,1.0136634862697775,,,,,
1992.666667/1987.666667,0.493599172769509,,0.49359917276950893,,,,,,,0.8745820461273799,0.8745820461273799,,,,,
1992.916667/1987.916667,0.4654042544050991,,0.4654042544050991,,,,,,,0.9825575879979405,,,,,,
1993.166667/1988.166667,0.4426613873449097,,0.4426613873449097,,,,,,,1.6790123452352537,,,,,,
1993.416667/1988.416667,0.4390093814776446,,0.4390093814776446,,,,5.818803416895905,,,,,,,,,
1993.666667/1988.666667,0.4216725551111312,0.4216725551111312,0.4216725551111312,,,,2.612289569350286,,,,,,,,,
1993.916667/1988.916667,0.5126021845339782,0.5126021845339782,0.5126021845339782,,,1.166871802089074,1.1668718020890743,,,,,,,,,
1994.166667/1989.166667,0.5607116236852956,0.5607116236852956,0.5607116236852955,,,0.9393176062185846,0.9393176062185846,,,,,,,,,
1994.416667/1989.416667,0.5274352952306521,0.5274352952306521,0.5274352952306521,,,1.101583179730983,1.1015831797309832,,,,,,,,,
1994.666667/1989.666667,0.49784025855371566,0.49784025855371566,0.4978402585537156,,,1.3178577633194404,1.3178577633194402,,,,,,,,,
1994.916667/1989.916667,0.46550906593438907,,,,,,1.578258961821521,,,,,,,,,
1995.166667/1990.166667,0.4649167781961734,,,,,,1.5869778900063158,,,,,,,,,
1995.416667/1990.416667,0.4840749066541981,,,,,,1.4877526503968903,,,,,,,,,
1995.666667/1990.666667,0.5361928937586256,,,,,1.2564827297303016,1.2564827297303018,,,,,,,,,
1995.916667/1990.916667,0.7247795506472113,,,,,0.7921292604534282,0.7921292604534282,,,,,,,4.04229418971156e-10,,
1996.166667/1991.166667,0.7080552827566049,,,,,0.8164279893332864,0.8164279893332865,,,,,,,3.7838633674521283e-10,,
1996.416667/1991.416667,0.6410961002874551,,,,,,1.172678147239645,,,,,,,,,
1996.666667/1991.666667,0.5836118933295282,,,,,,1.5321034512225817,,,,,,,,,
1996.916667/1991.916667,0.5345864069120647,,,,,,1.9663195369802438,,,,,,,,,
1997.166667/1992.166667,0.6393423026487123,,,,,,1.3384301644847532,,,,,,,,,
1997.416667/1992.416667,0.858715373654486,,,,,,0.7669743275898634,,,,,,,,,
1997.666667/1992.666667,1.0062280040155298,,,,,,0.5849896333273208,,,,,,,,,
1997.916667/1992.916667,1.0462835443904615,,,,,,0.535461203321732,,,,,,,,,
1998.166667/1993.166667,1.0688674646006981,,,,,,0.5184045365971595,,,,,,,,,
1998.416667/1993.416667,1.0955563646439026,,,,,,0.5335375938226739,,,,3.9193089173195625,,,,,
1998.666667/1993.666667,1.1665909892603523,,,1.166590989260352,,,0.5535165248994212,,,,2.4862049514536246,,,,,
1998.916667/1993.916667,1.3013004918958988,,,1.3013004918958986,,,0.5701758118260698,,,,1.6841738808868858,,,,,
1999.166667/1994.166667,1.6119910975473868,,,1.6119910975473866,,,0.46305075136049967,,,,1.8333118524606213,,,,,
1999.416667/1994.416667,1.5971131305638449,,1.5971131305638446,1.5971131305638444,,,0.45161081460146835,,,,1.935037112113368,,,,,
1999.666667/1994.666667,1.5502388168391155,,1.5502388168391152,,,0.45059600484649853,0.4505960048464985,,,,2.0417356474677875,,,,,
1999.916667/1994.916667,1.4948507486051439,,1.494850748605144,,,0.45265299842118495,0.4526529984211849,,,,2.181847435580134,,,,,
2000.166667/1995.166667,1.1850807426272487,,1.1850807426272487,,,0.567670127498273,0.5676701274982728,,,,2.162465857788615,,,,,
2000.416667/1995.416667,0.9483134923805785,,0.9483134923805785,0.9483134923805784,,,0.7659542070111199,,,,2.1700520848410694,,,,,
2000.666667/1995.666667,0.9040254497554324,,0.9040254497554325,0.9040254497554323,,,0.8320229706742642,,,,2.1664393253727763,,,,,
2000.916667/1995.916667,0.6477186076229551,,0.647718607622955,0.647718607622955,,,2.0324294096364826,,,,1.5300148818283759,,,,,
2001.166667/1996.166667,0.5274476235834087,,0.5274476235834087,0.5274476235834087,,,,,,,1.8882213319938297,,,,,
2001.416667/1996.416667,0.6630156902772836,,0.6630156902772836,,,,,,,,2.079382906682828,,,,,
2001.666667/1996.666667,0.6192320009369808,,0.6192320009369808,,,,,,,1.6422687953404456,1.6422687953404453,,,,,3.4869840960953523e-10
2001.916667/1996.916667,0.6380672772264337,,0.6380672772264337,,,,,,,0.8431127450086616,0.8431127450086616,,,,,3.2045913382398106e-10
2002.166667/1997.166667,0.7049337553784623,,0.7049337553784624,,,,,,,0.6657677267444871,0.6657677267444871,,,,,2.957755545275044e-10
2002.416667/1997.416667,0.7158873298614509,,0.7158873298614509,,,,,,,0.6435920506799969,0.6435920506799968,,,,,2.7275216768426865e-10
2002.666667/1997.666667,0.6994830295436545,,0.6994830295436545,,,,,,,0.6282775653201363,0.6282775653201365,,,,,2.783854246687375e-10
2002.916667/1997.916667,0.7129636180361437,,0.7129636180361437,,,,2.585649987683667,,2.585649987683667,0.6444765206805109,0.6444765206805109,,,,,
2003.166667/1998.166667,0.9046371711092837,,0.9046371711092837,,,,1.318259365495656,,1.318259365495656,0.8311150125017341,0.8311150125017341,,,,,
2003.416667/1998.416667,1.0172236822023308,,1.0172236822023308,,,,1.0634385460135616,,1.0634385460135616,0.8966215110062566,0.8966215110062568,,,,,
2003.666667/1998.666667,1.084569471500758,,1.0845694715007583,,,,0.9725341268056629,,0.972534126805663,0.9122486844515039,0.9122486844515038,,,,,
2003.916667/1998.916667,1.1819289198171739,,1.1819289198171739,,,,0.8752143923851605,,0.8752143923851606,0.9245870931664643,0.9245870931664641,,,,,
2004.166667/1999.166667,1.4158228908342412,,1.4158228908342412,,,,0.794490449899179,,0.794490449899179,0.861503439235267,0.8615034392352667,,,,,
2004.416667/1999.416667,1.572784958869168,,,,,0.8279058258594293,0.8279058258594293,,0.8279058258594293,0.784679058380955,0.7846790583809551,,,,,
2004.666667/1999.666667,1.786486113313093,,,,,0.8771741080313012,0.8771741080313011,,0.8771741080313012,0.7310828373920386,0.7310828373920386,,,,,
2004.916667/1999.916667,2.072119799741889,,,,,0.9462930480273555,0.9462930480273555,,0.9462930480273556,0.7009807509311039,0.700980750931104,,,1.0384224559603268e-09,,
2005.166667/2000.166667,2.1515396216448575,,,,,1.1110250063081994,1.1110250063081997,,1.1110250063081997,0.6215960246024103,0.6215960246024103,,,9.862989043113967e-10,,
2005.416667/2000.416667,2.1247153992665564,,,,,1.3437965923296744,1.3437965923296742,,1.3437965923296742,0.5304391423540942,0.5304391423540942,,,9.183032905960952e-10,,
2005.666667/2000.666667,2.11556633278007,,,,,1.641367906896477,1.6413679068964773,,1.641367906896477,0.4550361807369872,0.4550361807369872,,,8.817980519513938e-10,8.817980519513939e-10,
2005.916667/2000.916667,2.130586439678167,,,,,2.0312856439003224,2.0312856439003224,,2.0312856439003224,0.39348591058375,0.39348591058375,,,8.731199742359584e-10,8.731199742359584e-10,
2006.166667/2001.166667,1.655596023802416,,,,,2.364010729030945,2.3640107290309444,,,0.3951318222303876,0.39513182223038756,,,6.767054042007633e-10,6.767054042007633e-10,
2006.416667/2001.416667,1.3623478053855607,,,,,1.805509843253884,1.8055098432538843,,,0.49273523847409284,0.49273523847409284,,,5.783194372688908e-10,,
2006.666667/2001.666667,1.172292418546239,,,,,1.280416282209185,1.280416282209185,,,0.8136434737685321,0.8136434737685321,,,5.140838681724847e-10,,
2006.916667/2001.916667,1.3894267857465739,,,,,0.7815872051377782,0.781587205137778,,,1.4884208747544194,1.4884208747544194,,,6.140587159566594e-10,,
2007.166667/2002.166667,1.9019234384945927,,,,,0.46366811642430417,0.4636681164243041,,,,,,,8.705229804561011e-10,,
2007.416667/2002.416667,2.1495722812961735,,,,,0.3334719778913912,0.33347197789139127,,,,,,,,,
2007.666667/2002.666667,1.9794984438523766,,,,,0.31217081870780683,,,,,,,,,,
2007.916667/2002.916667,1.3549398325785549,,1.3549398325785549,,,0.4105652829394568,,,,,,,,,,
2008.166667/2003.166667,1.1651501091069691,,1.1651501091069691,,,0.504673437195521,,,,,,,,,,
2008.416667/2003.416667,1.2666224161222177,,1.266622416122218,,,0.5032016727086681,,,,2.564772008820015,,,,,,
2008.666667/2003.666667,1.253541601781001,,1.253541601781001,,,0.5817420605070924,,,0.5817420605070924,1.7319397962532477,,,,,,
2008.916667/2003.916667,0.9493366674482674,,0.9493366674482674,,,1.234584669497403,,,1.2345846694974032,0.8526990956144758,,,,,,
2009.166667/2004.166667,1.0101287290116785,,1.0101287290116785,,,1.3361832834396254,,,1.3361832834396254,0.6773376100650763,,0.6773376100650761,,,,
2009.416667/2004.416667,1.3154952819560095,,1.3154952819560095,,,0.936898785938244,,,0.9368987859382442,0.7217495795733232,,0.7217495795733233,,,,
2009.666667/2004.666667,1.3822371100464832,,1.382237110046483,1.382237110046483,,1.0542512199848886,,,1.0542512199848886,0.5949122207289105,,0.5949122207289106,,,,
2009.916667/2004.916667,1.4012680567628544,,1.4012680567628544,1.4012680567628546,,0.910231499982575,,,0.9102314999825751,0.6789016696804242,0.6789016696804242,0.6789016696804241,,,,
2010.166667/2005.166667,1.1419859935905101,,1.1419859935905101,1.14198599359051,,0.9271580686468058,,,0.9271580686468058,0.8758646368496463,,0.8758646368496462,,,,
2010.416667/2005.416667,0.862869258850076,,0.862869258850076,0.862869258850076,,,,,1.3673314096782885,0.9267370362056602,,0.9267370362056602,,,,
2010.666667/2005.666667,0.6761810826901858,,,0.676181082690186,,,,,2.1743841299978763,,,1.1005414006939216,,,,
2010.916667/2005.916667,0.6297616545905028,,,0.6297616545905028,,,,,2.5751674884671827,,,1.2128696131813828,,,,
2011.166667/2006.166667,0.5906784718959536,,,0.5906784718959535,,,,,3.4824190738214322,,,1.505800415983957,,,3.3223405577707277e-10,
2011.416667/2006.416667,0.6247347889360435,,,,,,,,3.862095825650903,,,,,,3.095155596264834e-10,
2011.666667/2006.666667,0.5713934606468094,,,,,,,,3.4946242534795613,,,,,,2.8151327294626073e-10,
2011.916667/2006.916667,0.5457338978541604,,,,,,,,2.998396301700956,,,,,,,
2012.166667/2007.166667,0.6676930354352075,,,,,,,,1.7965264537822132,,,1.6090703223269958,,,,
2012.416667/2007.416667,0.8407865089445091,,,,,,,,1.2009405522869707,,,,,,4.382640060414691e-10,
2012.666667/2007.666667,0.8784827391030366,,,,,,,,0.8733744239017736,,,,,,4.611357517193031e-10,
2012.916667/2007.916667,0.7741828016287838,,0.774182801628784,,,,,,1.105753413644698,,,,,,4.100113810021918e-10,
2013.166667/2008.166667,0.7206565184809731,,0.720656518480973,,,,,,1.1959476056854366,,,,,,,
2013.416667/2008.416667,0.8482183083075753,,0.8482183083075752,,,,0.8551368758714935,,0.8551368758714935,,,,,,,
2013.666667/2008.666667,0.8068877313401235,,0.8068877313401234,,,,0.8200682131121679,,0.8200682131121679,,,,,,,
2013.916667/2008.916667,1.0123411330228869,,,,,,0.5780170974289836,,0.5780170974289834,,,,,,,
2014.166667/2009.166667,1.7119876242003553,,,,,,0.3474681333610449,,0.3474681333610449,,,,,,,
2014.416667/2009.416667,2.2604615743447347,,,,,,0.28145056414146374,,0.28145056414146374,,,,,,,
2014.666667/2009.666667,2.389208317198509,,,,,,0.26891004936316715,,0.2689100493631671,,,,,,,
2014.916667/2009.916667,1.3392811172689396,,1.33928111726894,,,,0.453718206512178,,0.453718206512178,,,,,,,
