# BEAST v1.8.2, r6687
# Generated Wed Nov 23 03:51:29 PST 2016 [seed=1479901883794]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
60000	-306762.708556976	-5070.672172482683	-301692.0363844933	2762.640187694336	3678.0774792068696	0.11311454607478455	0.37778854299539466	0.10268649712011244	0.0549281888979818	0.048398579052200845	0.3010825239248351	0.20621552820055267	0.26484100147077816	0.22786094640383414	0.3074930363781034	0.045814979055238556	0.04581497905523852	-301692.0363844933	0.0	-3569.510684886826
65000	-305862.7256064196	-4960.9219519488115	-300901.8036544708	2843.4619422617175	3546.354575679607	0.10855032122238582	0.36618754937093256	0.0980159419456976	0.05624934221932989	0.04370698797274094	0.30048448650339676	0.2032504004266698	0.26776701686737947	0.228498096202554	0.31118856577714993	0.04222324677737139	0.04222324677737139	-300901.8036544708	0.0	-3570.3773039246144
70000	-305395.58191686316	-4915.631452444405	-300479.95046441874	2842.0514258218354	3470.915641066281	0.1108553785903154	0.36487669103939757	0.09817792281004255	0.05591555031878014	0.048662547601164154	0.29703955194197773	0.20383421508049993	0.2715245555285442	0.22760167744897816	0.31370943100578197	0.040901484013762646	0.04090148401376265	-300479.95046441874	0.0	-3570.3079260103946
75000	-304773.659587095	-4835.553289713438	-299938.1062973816	2889.8826756324383	3367.6933287009633	0.10917960573125393	0.37979522028932244	0.10107449732388477	0.06098799841306953	0.04528940545969342	0.2970661074569406	0.20759069445221107	0.26571561348743383	0.22962758460341456	0.3173238003275215	0.03832637558478746	0.03832637558478745	-299938.1062973816	0.0	-3570.7273455762233
80000	-304570.90783373057	-4715.500287052133	-299855.40754667844	2842.70239066273	3339.162448396886	0.11235460956376485	0.3707224250988898	0.0977099426859009	0.057078731353864744	0.0463373908732976	0.2970803540915761	0.19979666465807738	0.27531686378139525	0.22780611746895132	0.32141328077831244	0.03499310417952666	0.03499310417952665	-299855.40754667844	0.0	-3569.5546659749457
85000	-304354.1059788213	-4675.080338891391	-299679.0256399299	2763.2166866042476	3303.05634305044	0.1137814224639831	0.3735333814993799	0.09998304423618895	0.05589403581186052	0.047044660806884034	0.29821483308680036	0.20696993053451726	0.2702417436462699	0.2245734927324126	0.3237675046742243	0.034083287883713835	0.034083287883713835	-299679.0256399299	0.0	-3568.1556363331656
90000	-304286.63774885994	-4670.556847357943	-299616.080901502	2842.292887777936	3483.0084636873	0.10982114080186797	0.35895835707910595	0.0986723867201646	0.05427351845700626	0.044797661435783495	0.30235652620705233	0.2024625962268716	0.27056544665361465	0.22461543091246156	0.3237675046742243	0.0336637779843416	0.03366377798434154	-299616.080901502	0.0	-3568.0374859267017
95000	-304214.046809398	-4648.626673432373	-299565.4201359656	2938.0850243497093	3490.0523909241697	0.1104469791276565	0.36628911545062914	0.098131146158681	0.055365604022974114	0.043403946492038215	0.29967683068017437	0.20508360247526503	0.2696560528837154	0.22558351396084542	0.32573921055461635	0.03258433681714586	0.03258433681714593	-299565.4201359656	0.0	-3571.197139628556
100000	-304060.8096731418	-4594.5696187181475	-299466.24005442363	2883.9770090035836	3372.098178834423	0.10762846767077365	0.36518986290881966	0.09869598693342521	0.05497612607662309	0.04441479229443749	0.295037589216259	0.2066171774655639	0.2724204290492665	0.2259248042689108	0.33036627030270005	0.030934867258019885	0.030934867258019895	-299466.24005442363	0.0	-3572.4643274326304
105000	-303953.86056511675	-4549.242879221337	-299404.6176858954	2847.4132813541273	3755.5173656185348	0.11053630843307966	0.3740486967323177	0.1002109667519037	0.055035312692188816	0.04418037945772012	0.2988050798413981	0.20309278060078334	0.27112047225344404	0.2269816673043747	0.33151861259156856	0.029726190168189507	0.02972619016818952	-299404.6176858954	0.0	-3570.4663900551436
110000	-303783.0909043069	-4442.999962663084	-299340.0909416438	2992.70842880015	3403.1835532472014	0.11132884763878714	0.3668591567018338	0.09698111072490556	0.057295522247490786	0.04580785697928941	0.2990707025661891	0.20365765404420264	0.2693879877630349	0.22788365562657345	0.3385600120287934	0.026506400126842397	0.02650640012684243	-299340.0909416438	0.0	-3565.29932097771
115000	-303721.39776596683	-4432.037041940295	-299289.3607240265	2867.8213567133134	3293.2856807140865	0.11152400471508275	0.38009246444060957	0.09836533237477098	0.05635785233106289	0.04500755815948566	0.2960614282620111	0.20332099307216397	0.26960638167706014	0.23101119698876488	0.33911883549147764	0.026469868253077154	0.026469868253077157	-299289.3607240265	0.0	-3563.2749275999154
120000	-303698.74569869187	-4422.737249594871	-299276.008449097	2941.203483106982	3517.0490280769413	0.11381058321037994	0.38009246444060957	0.10251832883185315	0.053907126863192954	0.04793341728497813	0.2946782429985254	0.20762534389795986	0.2714992787438015	0.22619713435971336	0.33911883549147764	0.026213248138028257	0.026213248138028222	-299276.008449097	0.0	-3560.7941479269684
125000	-303702.48685167567	-4430.655044127305	-299271.83180754835	2921.769347623613	3332.3159290889357	0.10470772776880576	0.3619296537790426	0.09697015981840482	0.05607876049957776	0.04573342444540985	0.300029796433653	0.20250038993229108	0.27032907170604314	0.22714074192801287	0.3390121592560163	0.02641417633443477	0.026414176334434745	-299271.83180754835	0.0	-3562.104861572278
130000	-303700.54319533304	-4431.936536679498	-299268.60665865353	2910.5863726019593	3577.5868398052985	0.10918547568919997	0.3660227402173952	0.09848809508700265	0.05421029154761487	0.047238949199865064	0.30087439820335915	0.2010940863097685	0.2691965574694274	0.22883495801744497	0.3390121592560163	0.026299003275525618	0.026299003275525607	-299268.60665865353	0.0	-3564.9513457172034
135000	-303575.7766202446	-4419.984578951946	-299155.79204129265	2969.579584105225	3210.064070673669	0.11595829885355521	0.36941733531444476	0.09350278282569234	0.053272137242385026	0.045772558548716306	0.2925142610673004	0.20484109504944478	0.27155388406116654	0.23109075982208838	0.34044451189399466	0.02593296220426115	0.025932962204261195	-299155.79204129265	0.0	-3562.400994070867
140000	-303484.7576002866	-4420.753166590796	-299064.0044336958	2987.1408142545138	3661.499075287297	0.11445062935948754	0.37381950059846314	0.10334242304200913	0.05480750225194019	0.044062682412476274	0.29479688992335706	0.20339266257176924	0.27371377884281245	0.22809666866206124	0.34044451189399466	0.02589345970430584	0.025893459704305843	-299064.0044336958	0.0	-3563.1639225189206
145000	-303339.51949535747	-4355.379825428011	-298984.13966992946	2929.2511966362713	3305.8498303551855	0.11163657880955064	0.36568322963395944	0.09697056382842162	0.05437167546494441	0.043734038095393904	0.2995960650171048	0.20258017167972842	0.27059956884424735	0.2272241944589195	0.34476642002560814	0.024180234359912556	0.024180234359912515	-298984.13966992946	0.0	-3559.028876131286
150000	-303252.0078201677	-4327.4892464455315	-298924.51857372216	2912.802055904832	3046.5607571219466	0.10983383136041822	0.3577547520587523	0.09820571951858635	0.05500421912615549	0.045772474702747194	0.2979767737970899	0.20217458164875612	0.27296157867765203	0.22688706587650195	0.3467115264405029	0.023382263307690502	0.023382263307690544	-298924.51857372216	0.0	-3558.49094479445
155000	-303251.1141636481	-4322.8055895817915	-298928.3085740663	2948.141263414797	3527.7374709369783	0.11048852238358113	0.35662668582230156	0.098583046401068	0.05445550569665189	0.04591287897939019	0.2986690997296153	0.20066016064045344	0.27250069376153524	0.22817004586839598	0.3467115264405029	0.023299382813454932	0.02329938281345493	-298928.3085740663	0.0	-3554.986642100424
160000	-303203.35851633927	-4314.6334193935	-298888.72509694577	2992.280575882081	3582.862997115796	0.10839899962230003	0.3581239993471983	0.09885976863533655	0.05937584468338718	0.04519999561261449	0.3010452815068437	0.20066016064045344	0.2705127897554487	0.22778176809725414	0.34783608389984777	0.023057086344773523	0.023057086344773544	-298888.72509694577	0.0	-3553.827012660725
165000	-302913.2437270935	-4251.998421547121	-298661.2453055464	3015.9216719549177	3605.3670861703645	0.10959107705141498	0.36264626357572	0.10160864092830653	0.05419375564784735	0.040280987247866364	0.29393739436386174	0.2062609983705354	0.26967074097946103	0.2301308662861418	0.3548955847310524	0.021090953348771414	0.021090953348771427	-298661.2453055464	0.0	-3553.9096222430976
170000	-273531.5629226347	-3668.8160676054094	-269862.7468550293	9210.512092943207	3659.8621677274855	0.06388142627863132	0.29733350187477103	0.07677749001805084	0.040569417712751854	0.041827287242424536	0.3014318693436223	0.21689513452714204	0.2734576599426421	0.2082153361865935	0.324684892121795	0.002468394285792516	0.0024683942857925177	-269862.7468550293	0.0	-3551.6835325415655
175000	-263861.31933690124	-3553.9917118658586	-260307.3276250354	8887.071673092796	3430.837219602978	0.053131728204190695	0.3460376500392371	0.0850260907386723	0.03832695412217888	0.052264188712044087	0.3336873166686678	0.2388222845873906	0.23193039743509913	0.19556000130884252	0.37917467909335456	1.6890534554029246E-4	1.6890534554029246E-4	-260307.3276250354	0.0	-3543.4687057151336
180000	-263669.21690248384	-3552.4594526333026	-260116.75744985056	9326.860540240472	3206.5254640807693	0.05213114888909259	0.351723186842613	0.08012376301968228	0.04101606841186105	0.05083124044136807	0.34044148840199734	0.23695614607924406	0.22639786254611033	0.19620450297264821	0.37309727835383605	1.683944862379436E-4	1.6839448623794378E-4	-260116.75744985056	0.0	-3541.715527647713
185000	-263366.5624956847	-3553.1857532085196	-259813.3767424762	9634.640984122727	3517.6210216841387	0.04782265179535985	0.33949858132913874	0.08065377097145814	0.03679878680431035	0.05448429242745291	0.3377714905685092	0.24325270713246566	0.22897134164339697	0.19000446065562804	0.3618574096292922	1.6446552213067862E-4	1.644655221306787E-4	-259813.3767424762	0.0	-3542.545292340056
190000	-263336.5704273084	-3549.7359711133377	-259786.83445619504	9256.935893931255	3145.367501088112	0.04905135309978025	0.35726723152328804	0.08248548574445952	0.03800347856175059	0.05341702583300131	0.3373321569576429	0.24053023788178696	0.2245829454059972	0.19755465975457284	0.3690350020144018	1.6883595441362346E-4	1.6883595441362327E-4	-259786.83445619504	0.0	-3538.9922679732017
195000	-263302.59791254345	-3548.2395930871653	-259754.35831945628	10273.45960889933	3482.459682267839	0.04789178829780299	0.3324249195240908	0.07836707996171605	0.037789785241422943	0.049632424904099096	0.3384315283449762	0.23830486887721358	0.22959373269954295	0.19366987007826716	0.3702378522558957	1.686626731921168E-4	1.6866267319211675E-4	-259754.35831945628	0.0	-3537.299855781691
200000	-263276.1385219598	-3544.1495871420298	-259731.98893481775	10861.057328327168	3117.3734515076785	0.047287869514050854	0.34008158783032966	0.07694952912609254	0.03557333374746816	0.052430608044592694	0.340928687062159	0.23797255409331003	0.2273942142840046	0.19370454456052624	0.3708440191231695	1.7014602452333855E-4	1.7014602452333834E-4	-259731.98893481775	0.0	-3533.068202634552
205000	-263240.1837768212	-3544.221079571781	-259695.96269724943	10843.586127503413	3175.6551178379373	0.048708196159034274	0.33633869988246373	0.07628510107976691	0.03508308384707644	0.04963057714350482	0.336251789768543	0.2365043745061604	0.23141670448269105	0.19582713124260542	0.3734733338078529	1.714158450564115E-4	1.7141584505641174E-4	-259695.96269724943	0.0	-3533.06349879118
210000	-263234.7737478858	-3540.8115664965053	-259693.96218138924	9772.45105619896	3155.898678964234	0.046960706079382825	0.3425003979412663	0.07729948924486665	0.033971957583553834	0.05291483675031857	0.34031364559669697	0.23955630282079873	0.22674746261769568	0.1933825889648085	0.358997155635364	1.6649636015501443E-4	1.664963601550146E-4	-259693.96218138924	0.0	-3530.2830195879956
215000	-263224.5959013649	-3538.067062573307	-259686.52883879162	9871.670748320657	3137.5269646487527	0.04770197573176789	0.33919710932523217	0.07604407410104434	0.038166491802121026	0.05094662998891848	0.3422881077217722	0.24027622428236126	0.22245415851104566	0.19498150948482076	0.36204704543068295	1.6983490733410883E-4	1.6983490733410886E-4	-259686.52883879162	0.0	-3527.2613854302554
220000	-263220.2692404262	-3534.72806228148	-259685.54117814472	9842.17155399372	3122.4507486126063	0.04715463133030994	0.34203234725687104	0.07788923694064098	0.035103091139391106	0.049993479522872496	0.3390823361916388	0.24138541607173786	0.2280080884440633	0.19152415929255995	0.3679671051557652	1.6992393227127886E-4	1.6992393227127878E-4	-259685.54117814472	0.0	-3524.0111165660455
225000	-263202.7786262944	-3533.1841231834032	-259669.594503111	10525.432718292926	2699.379372933989	0.047835057047906644	0.351919682516445	0.07946671243646909	0.03702553381871863	0.049094693989808764	0.3392227636577117	0.2389254736722526	0.22674958166669534	0.19510218100334023	0.37135219884735216	1.7297272661361492E-4	1.7297272661361495E-4	-259669.594503111	0.0	-3522.156155594427
230000	-263201.6625853583	-3532.5586926495903	-259669.1038927087	10630.508865224698	3107.292989890939	0.04634033458139856	0.3434054331293172	0.08261298462749073	0.036741429191178336	0.05020210303480454	0.3413809359221443	0.23983285778526586	0.22594381235408595	0.1928423939385038	0.36534140543591714	1.720120288179966E-4	1.7201202881799682E-4	-259669.1038927087	0.0	-3521.3872343174
235000	-263195.06302400504	-3527.5107772700367	-259667.552246735	10121.209045827192	3255.2561805790792	0.046668809633796805	0.34755884414305055	0.07659232574516521	0.0372947825191561	0.05266290853016937	0.339460711201787	0.2427001770691528	0.22504817524764725	0.19279093648141285	0.3550913793114231	1.715154703569593E-4	1.7151547035695926E-4	-259667.552246735	0.0	-3516.5324273725228
240000	-263158.10659121105	-3525.3936668319366	-259632.71292437913	10585.82750799399	2895.0762034119234	0.04536851908937379	0.3406545813678007	0.07756110743150704	0.0369578122631854	0.05141415118556567	0.34178730109245814	0.23642101742395896	0.2272870608576838	0.19450462062589904	0.36071148090084265	1.7288081631652497E-4	1.72880816316525E-4	-259632.71292437913	0.0	-3514.3955388737613
245000	-263164.1140916884	-3524.2411592025173	-259639.87293248592	10597.295953148105	3025.397295783198	0.04840143026172531	0.35611129271300107	0.07393565629452512	0.03618581027925917	0.05273430668981744	0.33912159277164083	0.23949476820385343	0.22421988184989983	0.1971637571746059	0.3654036386813707	1.7230155788920706E-4	1.7230155788920695E-4	-259639.87293248592	0.0	-3513.0546709060504
250000	-263172.81060713064	-3523.8140285049435	-259648.99657862572	10857.95734321589	3047.675523262811	0.04673246127267357	0.3569637294602534	0.07764544933544015	0.035164023059520946	0.05164391901703229	0.3354684693793112	0.242959610864808	0.22351727249159756	0.19805464726428318	0.3604266386745334	1.7407166713522034E-4	1.7407166713522023E-4	-259648.99657862572	0.0	-3512.4316901712323
255000	-263141.59489016555	-3518.266107204193	-259623.32878296135	10636.051181885605	2860.1974144099677	0.044625065190482496	0.3396368486743113	0.0755463314204029	0.035378604648886335	0.046875995179839945	0.34066759692762444	0.23961268257069934	0.22702473952234295	0.19269498097933316	0.3539753710076981	1.7369595875440955E-4	1.7369595875440944E-4	-259623.32878296135	0.0	-3507.254441373775
260000	-263150.7701392001	-3518.157400284516	-259632.61273891557	10705.239933581117	2929.198799610283	0.04455440935152605	0.326460536070134	0.07306079463608216	0.03412683458136153	0.04423040980981494	0.343446770632764	0.23524906127010975	0.23102461683201217	0.19027955126511398	0.3592527426166127	1.734475772948348E-4	1.7344757729483492E-4	-259632.61273891557	0.0	-3507.287974677352
265000	-263114.54112621257	-3515.099241156851	-259599.4418850557	10938.275879601792	2823.6368349997615	0.0456150860001468	0.3356388519905334	0.07800932906768604	0.034983263003889584	0.04828523920782476	0.3348928167584365	0.23915038398113703	0.2305095638096934	0.19544723545073306	0.3598647866871023	1.7368346591444689E-4	1.7368346591444683E-4	-259599.4418850557	0.0	-3504.008461334613
270000	-263101.5837518701	-3515.176423400642	-259586.40732846942	10366.574652816831	3098.9153077501974	0.04702450508778418	0.34379572789588103	0.07539081144990675	0.034856254320902204	0.04819878761728928	0.3372933050557835	0.24262504221839265	0.22437556293923117	0.1957060897865926	0.3608939625737704	1.769935875900088E-4	1.769935875900087E-4	-259586.40732846942	0.0	-3503.96435510219
275000	-263105.08369233937	-3511.888629007593	-259593.19506333178	11210.347832674364	2612.110805718855	0.045395008313523756	0.3411468498183573	0.07571354372187492	0.0332776152742076	0.04976572538119042	0.3413876324371036	0.23984468294731628	0.22733505477832172	0.19143262983725834	0.3526744250983119	1.7595706574130465E-4	1.7595706574130465E-4	-259593.19506333178	0.0	-3500.742619673896
280000	-263092.6771307116	-3507.9105708490574	-259584.76655986253	10235.264129350311	2761.3296069506764	0.04693032965203213	0.35260623021749204	0.07793081014630228	0.03711884492779783	0.046787731944399225	0.3364758126590235	0.24047923563881285	0.2268287048284738	0.19621624687368988	0.3511888734169087	1.785519961057505E-4	1.7855199610575042E-4	-259584.76655986253	0.0	-3496.764801859678
285000	-263081.67365362	-3503.6952577905595	-259577.97839582947	9462.810031388488	2681.807710485569	0.04409582997192333	0.34352525279077384	0.07431958936072512	0.03405584891958671	0.05009329496504799	0.341810955376504	0.24095337381356496	0.22434929973854498	0.19288637107138606	0.3534733337002342	1.799908489764005E-4	1.7999084897640026E-4	-259577.97839582947	0.0	-3492.9611237443946
290000	-263095.9621126705	-3503.1928929786814	-259592.76921969178	10939.852974095638	2666.3668788513814	0.04352470491227612	0.33651260218049084	0.07576753160761407	0.03424427752714809	0.04799658390299832	0.33926459649132074	0.24126355934919946	0.2253052206900009	0.19416662346947897	0.360743522554914	1.8127930081576196E-4	1.8127930081576196E-4	-259592.76921969178	0.0	-3491.9022158286925
295000	-263106.4555106903	-3503.0118665406158	-259603.44364414967	10224.31432237127	2837.440464458662	0.04705043632030779	0.3398301034391326	0.07230280724722843	0.03568107293459805	0.049395533911933735	0.3400209022358447	0.23841192772489947	0.22688613080204645	0.19468103923720945	0.34909874616502656	1.7998019799458974E-4	1.7998019799459004E-4	-259603.44364414967	0.0	-3491.84655654144
300000	-263076.1145490151	-3499.6167403544864	-259576.49780866064	10986.626750278707	2768.547315973865	0.0479303220885434	0.34527577958865646	0.07681287582524811	0.03428695219552965	0.048448227254996055	0.33842814140486543	0.24188458362032422	0.22509958645185718	0.19458768852295324	0.3571940227275867	1.7908590007799255E-4	1.7908590007799274E-4	-259576.49780866064	0.0	-3488.3260382479266
305000	-263063.1808813825	-3496.28994685744	-259566.89093452506	9953.610260481028	2911.156266411075	0.04522558992763737	0.34266140421165403	0.07843122781157562	0.0346384056012583	0.05078313820480114	0.3385997556681847	0.2434597217772353	0.22387166020791557	0.19406886234666454	0.36029440567660903	1.8049300843965842E-4	1.8049300843965853E-4	-259566.89093452506	0.0	-3485.267802866615
310000	-263061.33920978	-3495.153845453027	-259566.18536432696	9593.539729859327	2786.767383109	0.046768960650834655	0.3381354109004005	0.07632573367414416	0.03827648750760108	0.04896452216894784	0.34083848656651344	0.23731913235932223	0.23047502185279323	0.19136735922137124	0.36493621162109985	1.853039027583602E-4	1.8530390275835995E-4	-259566.18536432696	0.0	-3484.008341474781
315000	-263037.37952097075	-3496.428093287702	-259540.95142768306	9839.350600532392	2766.3750972571656	0.0461795260068929	0.33611246003190137	0.07173263907487991	0.03648452796477166	0.04535755553521756	0.3418050371866427	0.23738067855453576	0.2266093180597123	0.19420496619910932	0.37068349743926876	1.8644439406539093E-4	1.86444394065391E-4	-259540.95142768306	0.0	-3485.2680762649916
320000	-263034.9269246551	-3493.3602261494534	-259541.56669850566	10251.569937697297	2725.0243371573188	0.04524280337718175	0.3340361924850441	0.07883319619172065	0.03476462835834138	0.047783432980317564	0.3412263213207849	0.237749847854792	0.2317569442075832	0.18926688661683996	0.35893616913107484	1.8217705329517616E-4	1.8217705329517608E-4	-259541.56669850566	0.0	-3482.2727537954515
325000	-263058.5890506264	-3491.777793834032	-259566.81125679234	11164.092593870455	2935.2302413884076	0.04511377986308121	0.33703252486403384	0.07675686631836565	0.034203116055985756	0.05012160754586048	0.3411641240216911	0.24017358306041078	0.22872895370671423	0.18993333921118394	0.35821389314405466	1.8362003367435E-4	1.8362003367435015E-4	-259566.81125679234	0.0	-3480.204194127931
330000	-263056.18879474665	-3490.501683793928	-259565.68711095274	11192.671525818223	2486.7732560283653	0.04597047086193965	0.34337396644593116	0.07642146375425674	0.03673380692635573	0.04520935026786676	0.33849304324775903	0.23804332041015747	0.23058708632332595	0.1928765500187577	0.3533731835378057	1.8283784321733605E-4	1.8283784321733633E-4	-259565.68711095274	0.0	-3479.1729906036376
335000	-263044.0823162729	-3487.0132542144393	-259557.06906205846	10021.750583657189	2835.8636326970054	0.04917431435391923	0.3420975063772178	0.07585229132741068	0.03497314754713237	0.04579049363265798	0.33998129690377155	0.24038549954140195	0.22580807148180904	0.19382513207301763	0.35705070445303144	1.8740313837456682E-4	1.874031383745667E-4	-259557.06906205846	0.0	-3475.742001163962
340000	-263062.53282630787	-3486.3392788745123	-259576.19354743333	9386.695905587785	2913.623343993787	0.04547885286378352	0.32884097602796697	0.07531193840504743	0.0346202127117527	0.04987047031101115	0.34242162076948895	0.23557138350215376	0.23010603446101524	0.1919009612673421	0.36248913213369544	1.8352056394641269E-4	1.835205639464125E-4	-259576.19354743333	0.0	-3475.5262971199118
345000	-263023.2212296236	-3484.769993078303	-259538.4512365453	10133.733659677544	2687.4952265611732	0.04660368903806266	0.3403790089829294	0.07406663419264081	0.03303692745603741	0.049329885685767384	0.33968246504680066	0.24090078455785918	0.2254114356337969	0.19400531476154326	0.3608984820989716	1.8781428167917322E-4	1.8781428167917292E-4	-259538.4512365453	0.0	-3473.584746902923
350000	-263010.5923098573	-3485.1807497924715	-259525.41156006485	9892.95289078982	2742.5896321620717	0.043822725368467964	0.33229813530613117	0.07543951744974982	0.03335552136982154	0.048760206922167676	0.3426336758641094	0.23660560231687192	0.22836884101416763	0.19239188080485106	0.36496014089096956	1.859118564382909E-4	1.859118564382912E-4	-259525.41156006485	0.0	-3474.2328060178934
355000	-263014.9507969226	-3482.948440377675	-259532.00235654495	10107.513118691417	2759.9515980961946	0.045964527069677276	0.32697233714628726	0.07749283149020901	0.03381103550584787	0.05085893365831657	0.3449515576333926	0.2362978411761894	0.22951959834287924	0.1892310028475388	0.35873498026418776	1.8628438342974143E-4	1.8628438342974146E-4	-259532.00235654495	0.0	-3471.8181031107893
360000	-263004.85570989066	-3479.451817346234	-259525.40389254445	9891.04108479869	2609.3833098991854	0.04557085060885969	0.338187261594651	0.07506927134857583	0.03269668549661915	0.04731125802307155	0.3434389853539956	0.23819646697076347	0.22508825447727465	0.19327629319796633	0.3560904165410448	1.8862219620258632E-4	1.8862219620258616E-4	-259525.40389254445	0.0	-3468.4558775554015
365000	-263008.7481072166	-3477.696765369124	-259531.0513418475	10110.54666769688	2785.8379302174303	0.046626887045027286	0.3544964919217464	0.0747360540115881	0.03767410163547833	0.050738925403470914	0.3395749269796795	0.23915626965447723	0.22576647932967228	0.19550232403617096	0.3475334235550759	1.8825512622261384E-4	1.8825512622261368E-4	-259531.0513418475	0.0	-3466.3689795097357
370000	-262991.99515242956	-3476.147411886058	-259515.84774054348	9700.257243154972	3020.0929661764235	0.04578035865398625	0.3475000766351242	0.07920611431040284	0.03457863558691015	0.049187416062384415	0.3399114668553046	0.23877376190257713	0.22731894245602033	0.19399582878609792	0.35118247230294114	1.865877800573201E-4	1.8658778005732057E-4	-259515.84774054348	0.0	-3465.064451713314
375000	-262965.985347432	-3475.827324596386	-259490.15802283562	10517.460856964612	2487.5699706171663	0.04683376572681667	0.3438053596460336	0.07265083635557328	0.03581442526705734	0.04855479210976481	0.33952966267429513	0.23886685808151584	0.22619244850021142	0.19541103074397764	0.35203887172519904	1.9090956087327167E-4	1.9090956087327158E-4	-259490.15802283562	0.0	-3464.4688886409513
