DENV1_IV	DENV1_IV	0.00
DENV1_IV	DENV2_ASIANII	2.34
DENV1_IV	DENV2_ASIANAMERICAN	2.89
DENV1_IV	DENV2_COSMOPOLITAN	2.39
DENV1_IV	DENV3_IV	1.90
DENV1_IV	DENV2_SYLVATIC	1.13
DENV1_IV	DENV1_I	0.00
DENV1_IV	DENV4_I	3.13
DENV1_IV	DENV1_V	0.00
DENV1_IV	DENV4_SYLVATIC	2.88
DENV1_IV	DENV3_III	1.90
DENV1_IV	DENV2_AMERICAN	2.39
DENV1_IV	DENV2_ASIANI	2.39
DENV1_IV	DENV3_II	2.15
DENV1_IV	DENV3_I	1.90
DENV1_IV	DENV4_II	3.13
DENV1_IV	DENV1_II	0.00
DENV2_ASIANII	DENV1_IV	2.26
DENV2_ASIANII	DENV2_ASIANII	0.00
DENV2_ASIANII	DENV2_ASIANAMERICAN	0.10
DENV2_ASIANII	DENV2_COSMOPOLITAN	0.05
DENV2_ASIANII	DENV3_IV	2.32
DENV2_ASIANII	DENV2_SYLVATIC	0.52
DENV2_ASIANII	DENV1_I	2.26
DENV2_ASIANII	DENV4_I	3.00
DENV2_ASIANII	DENV1_V	0.99
DENV2_ASIANII	DENV4_SYLVATIC	3.00
DENV2_ASIANII	DENV3_III	2.32
DENV2_ASIANII	DENV2_AMERICAN	0.15
DENV2_ASIANII	DENV2_ASIANI	0.52
DENV2_ASIANII	DENV3_II	2.30
DENV2_ASIANII	DENV3_I	2.32
DENV2_ASIANII	DENV4_II	3.00
DENV2_ASIANII	DENV1_II	2.26
DENV2_ASIANAMERICAN	DENV1_IV	2.26
DENV2_ASIANAMERICAN	DENV2_ASIANII	0.02
DENV2_ASIANAMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANAMERICAN	DENV2_COSMOPOLITAN	0.07
DENV2_ASIANAMERICAN	DENV3_IV	2.32
DENV2_ASIANAMERICAN	DENV2_SYLVATIC	0.54
DENV2_ASIANAMERICAN	DENV1_I	2.26
DENV2_ASIANAMERICAN	DENV4_I	2.91
DENV2_ASIANAMERICAN	DENV1_V	0.99
DENV2_ASIANAMERICAN	DENV4_SYLVATIC	2.91
DENV2_ASIANAMERICAN	DENV3_III	2.32
DENV2_ASIANAMERICAN	DENV2_AMERICAN	0.17
DENV2_ASIANAMERICAN	DENV2_ASIANI	0.54
DENV2_ASIANAMERICAN	DENV3_II	2.30
DENV2_ASIANAMERICAN	DENV3_I	2.32
DENV2_ASIANAMERICAN	DENV4_II	2.91
DENV2_ASIANAMERICAN	DENV1_II	2.26
DENV2_COSMOPOLITAN	DENV1_IV	4.08
DENV2_COSMOPOLITAN	DENV2_ASIANII	0.00
DENV2_COSMOPOLITAN	DENV2_ASIANAMERICAN	0.10
DENV2_COSMOPOLITAN	DENV2_COSMOPOLITAN	0.00
DENV2_COSMOPOLITAN	DENV3_IV	4.15
DENV2_COSMOPOLITAN	DENV2_SYLVATIC	0.52
DENV2_COSMOPOLITAN	DENV1_I	4.08
DENV2_COSMOPOLITAN	DENV4_I	4.83
DENV2_COSMOPOLITAN	DENV1_V	2.82
DENV2_COSMOPOLITAN	DENV4_SYLVATIC	4.83
DENV2_COSMOPOLITAN	DENV3_III	4.15
DENV2_COSMOPOLITAN	DENV2_AMERICAN	0.15
DENV2_COSMOPOLITAN	DENV2_ASIANI	0.47
DENV2_COSMOPOLITAN	DENV3_II	4.12
DENV2_COSMOPOLITAN	DENV3_I	4.15
DENV2_COSMOPOLITAN	DENV4_II	4.83
DENV2_COSMOPOLITAN	DENV1_II	4.08
DENV3_IV	DENV1_IV	1.66
