,DENV1_IV,DENV1_II,DENV2_ASIANII,DENV3_V,DENV2_COSMOPOLITAN,DENV4_II,DENV1_I,DENV2_AMERICAN,DENV1_V,DENV2_ASIANAMERICAN,DENV3_III,DENV4_I,DENV2_ASIANI,DENV3_I,DENV4_III,DENV3_II
1972.0,0.09546473831880287,0.09546473831880287,0.43684278584741537,0.05901536303048327,0.5025623360033866,-0.051840106641049606,-0.2670660362003392,0.3670612458434483,0.07656855309899091,0.5332740044077686,0.07106301119735764,-0.047780570067533217,0.36286693873447445,0.07106301119735764,-0.05198363282094196,0.062033198955574576
1972.25,0.14352559080183436,0.14352559080183436,0.4975160494373731,-0.0353350160977387,0.5534489824657078,-0.06554104122233163,-0.23556494523156435,0.4304288312027661,0.11950423099799468,0.5816805314695823,-0.020519819058801625,-0.06028913322580114,0.43577287585926466,-0.020519819058801625,-0.06570635858657471,-0.03141589571273895
1972.5,0.22218156144540102,0.22218156144540102,0.5409700112162628,-0.158724993835912,0.5899564986846004,-0.08377798688017375,-0.1514537118414191,0.4727387728996136,0.19131919568557587,0.6172485530319185,-0.14026630665442952,-0.07692560226892904,0.48842826615478874,-0.14026630665442952,-0.08397050707858976,-0.15359461658764306
1972.75,0.30872720830879513,0.30872720830879513,0.5777001082071349,-0.30353634131544915,0.6208865872727402,-0.10538765014562168,-0.035743757459971603,0.5061104589948338,0.2695524475695643,0.6480479384314297,-0.28078768363167383,-0.09660397934933698,0.5332959103674534,-0.28078768363167383,-0.10560769946709696,-0.29694047674553903
1973.0,0.39615943331541653,0.39615943331541653,0.6055560002634615,-0.4624405141874989,0.6444320423344051,-0.13092297281832524,0.10735207026437943,0.5281709988968786,0.3473223904306898,0.6723548667626974,-0.4348335533329428,-0.11981234459117193,0.5677878963421793,-0.4348335533329428,-0.13116949520487028,-0.4540740280644716
1973.25,0.4826877662919605,0.4826877662919605,0.6227678466317481,-0.6203741153605662,0.6572396807782563,-0.1605097209764711,0.26376635142747795,0.5426615595418511,0.4233958771117777,0.6889610905808988,-0.5875791210873926,-0.14665395382653734,0.5984347412343756,-0.5875791210873926,-0.16078029781300324,-0.6099135621642369
1973.5,0.5674801692417946,0.5674801692417946,0.632732848378639,-0.7650108075633348,0.6646410816898087,-0.19512134090956088,0.42026875136606767,0.5466177495352362,0.49741290414270845,0.6998152491637862,-0.726804834872083,-0.17800378712711287,0.6175922719612329,-0.726804834872083,-0.195413244208947,-0.7520567724494647
1973.75,0.6469431390992342,0.6469431390992342,0.6380869469933532,-0.8892326765386385,0.6688216667041816,-0.23557188039059943,0.5674685710030383,0.5432640102965735,0.5660917159430809,0.7068288488792456,-0.8454236625564735,-0.21458874110016365,0.6284699411798569,-0.8454236625564735,-0.23588147376628923,-0.8733180414743842
1974.0,0.6913565001020135,0.6913565001020135,0.5807073062128953,-0.9158817120967553,0.620048557559932,-0.2262833828009699,0.6497921280931173,0.4804592547062423,0.6053979730643645,0.6649094479558644,-0.8729879494663231,-0.2060695864987316,0.5689901634997154,-0.8729879494663231,-0.22657293070110737,-0.900544230714365
1974.25,0.7117078890419235,0.7117078890419235,0.4564220804131931,-0.8437691260706461,0.5144567239790987,-0.1860110771781436,0.6875214909647847,0.35275503438652134,0.6264342176928066,0.5702929873498457,-0.8063985573453312,-0.1694328121321718,0.43510736605452094,-0.8063985573453312,-0.1862542309071644,-0.8311943037603369
1974.5,0.7182230047990728,0.7182230047990728,0.269130464859455,-0.6812287152333181,0.35435449144228126,-0.1323090073695386,0.6995990769901296,0.16466448919323184,0.6394907137627468,0.42555133738964224,-0.6520005007519745,-0.12059237089196606,0.2337826500639667,-0.6520005007519745,-0.13249215246094778,-0.672349754740446
1974.75,0.720103417166061,0.720103417166061,0.033671218136729464,-0.44857587517801634,0.1518830008387244,-0.08134517750318078,0.7030848551033375,-0.06932161352847233,0.6533867312314228,0.2417724539744378,-0.4280590727966356,-0.07421782540980117,-0.018382149924206503,-0.4280590727966356,-0.08146806993196729,-0.44318310265029925
1975.0,0.7203415110189607,0.7203415110189607,-0.1678422060050767,-0.2274363345827869,-0.029703583454208315,-0.0659578118090929,0.7035253679147908,-0.24693069721808192,0.666037192804163,0.0845196935701974,-0.21186485042331216,-0.06028026701430222,-0.19643014144306703,-0.21186485042331216,-0.06607118356123415,-0.223151841021051
1975.25,0.7201640538249954,0.7201640538249954,-0.33322738160609167,-0.031354180239935414,-0.19170366917792248,-0.07800857486039045,0.7032067390903164,-0.36207877290568924,0.6771079038641241,-0.043740268203505184,-0.017705309023110516,-0.07142394217884326,-0.28949936689211164,-0.017705309023110516,-0.07816025492776593,-0.02639992130336566
1975.5,0.720958096867229,0.720958096867229,-0.46380957578565185,0.13215372699960642,-0.33633106855889594,-0.11005041156753412,0.7047867840157758,-0.41851839144234193,0.6868287051623372,-0.1434874512322225,0.1461532824437961,-0.1009109908079666,-0.30265766119413706,0.1461532824437961,-0.11028463843659655,0.1390128848718819
1975.75,0.7240297364353308,0.7240297364353308,-0.5633701892395263,0.26270916368423536,-0.46723012735952907,-0.15632133507072102,0.710799940779932,-0.42880443602647256,0.6959364604292761,-0.21800304427587502,0.2786662967745608,-0.14353609093550643,-0.2536774706968309,0.2786662967745608,-0.1566806421789971,0.27228139628604486
1976.0,0.723798433558976,0.723798433558976,-0.6023445344347355,0.33009361773738866,-0.5351206574933584,-0.19118273312952289,0.7111819929836688,-0.4224153180530116,0.698014711696432,-0.24774194055249465,0.3478234414373834,-0.17577877646802392,-0.21247651423845448,0.3478234414373834,-0.19165358885179737,0.3415987282953411
