,lam_avi,lam_drop,lam_pot,rmse
251,3.0,3.0,3.0,0.74684979953
252,0.0,3.5,0.0,0.758996206879
253,0.0,3.5,0.6,0.759248172903
254,0.0,3.5,1.2,0.785366765019
255,0.0,3.5,1.8,0.775914725555
256,0.0,3.5,2.4,0.775696898881
257,0.0,3.5,3.0,0.74334278361
258,0.6,3.5,0.0,0.767547811584
259,0.6,3.5,0.6,0.742347764181
260,0.6,3.5,1.2,0.714124524981
261,0.6,3.5,1.8,0.725771527362
262,0.6,3.5,2.4,0.801320976534
263,0.6,3.5,3.0,0.796752135815
264,1.2,3.5,0.0,0.775356790914
265,1.2,3.5,0.6,0.754867268064
266,1.2,3.5,1.2,0.731996856578
267,1.2,3.5,1.8,0.754036102684
268,1.2,3.5,2.4,0.775912580484
269,1.2,3.5,3.0,0.775905866671
270,1.8,3.5,0.0,0.753210025233
271,1.8,3.5,0.6,0.757054369214
272,1.8,3.5,1.2,0.781637223723
273,1.8,3.5,1.8,0.739326966751
274,1.8,3.5,2.4,0.795222462393
275,1.8,3.5,3.0,0.746773472707
276,2.4,3.5,0.0,0.752020091555
277,2.4,3.5,0.6,0.765899545589
278,2.4,3.5,1.2,0.742527053221
279,2.4,3.5,1.8,0.736946106682
280,2.4,3.5,2.4,0.750474524518
281,2.4,3.5,3.0,0.727730270602
282,3.0,3.5,0.0,0.788684738421
283,3.0,3.5,0.6,0.748247408462
284,3.0,3.5,1.2,0.732725073025
285,3.0,3.5,1.8,0.769728723338
286,3.0,3.5,2.4,0.773829136607
287,3.0,3.5,3.0,0.770961953287
288,0.0,4.0,0.0,0.785695910833
289,0.0,4.0,0.6,0.789211963495
290,0.0,4.0,1.2,0.754908218947
291,0.0,4.0,1.8,0.760811626334
292,0.0,4.0,2.4,0.743821243945
293,0.0,4.0,3.0,0.73341234324
294,0.6,4.0,0.0,0.810120822641
295,0.6,4.0,0.6,0.752252715694
296,0.6,4.0,1.2,0.741495426754
297,0.6,4.0,1.8,0.782056143555
298,0.6,4.0,2.4,0.773388666927
299,0.6,4.0,3.0,0.773878175673
300,1.2,4.0,0.0,0.79499384985
301,1.2,4.0,0.6,0.758431052052
302,1.2,4.0,1.2,0.769309141812
303,1.2,4.0,1.8,0.789666876955
304,1.2,4.0,2.4,0.750906301572
305,1.2,4.0,3.0,0.763173616304
306,1.8,4.0,0.0,0.760035949934
307,1.8,4.0,0.6,0.763538365569
308,1.8,4.0,1.2,0.758125104086
309,1.8,4.0,1.8,0.737637561415
310,1.8,4.0,2.4,0.757832148389
311,1.8,4.0,3.0,0.745208734651
312,2.4,4.0,0.0,0.772046499998
313,2.4,4.0,0.6,0.750754176236
314,2.4,4.0,1.2,0.746709655846
315,2.4,4.0,1.8,0.744140056893
316,2.4,4.0,2.4,0.741326046697
317,2.4,4.0,3.0,0.785379971411
318,3.0,4.0,0.0,0.774227854069
319,3.0,4.0,0.6,0.782818495348
320,3.0,4.0,1.2,0.709686196992
321,3.0,4.0,1.8,0.772584471551
322,3.0,4.0,2.4,0.750390751183
323,3.0,4.0,3.0,0.763714849239
324,0.0,4.5,0.0,0.813369816869
325,0.0,4.5,0.6,0.770217809219
326,0.0,4.5,1.2,0.784494934391
327,0.0,4.5,1.8,0.750629079598
328,0.0,4.5,2.4,0.748575674462
329,0.0,4.5,3.0,0.757380139088
330,0.6,4.5,0.0,0.770213209999
331,0.6,4.5,0.6,0.772392442063
332,0.6,4.5,1.2,0.722945183957
333,0.6,4.5,1.8,0.767211438177
334,0.6,4.5,2.4,0.742449102431
335,0.6,4.5,3.0,0.769795542959
336,1.2,4.5,0.0,0.766091929147
337,1.2,4.5,0.6,0.743557326254
338,1.2,4.5,1.2,0.730152824091
339,1.2,4.5,1.8,0.76004072706
340,1.2,4.5,2.4,0.754178447779
341,1.2,4.5,3.0,0.751747624301
342,1.8,4.5,0.0,0.757189651956
343,1.8,4.5,0.6,0.743300323408
344,1.8,4.5,1.2,0.768496894865
345,1.8,4.5,1.8,0.75184851348
346,1.8,4.5,2.4,0.72866084206
347,1.8,4.5,3.0,0.762115950876
348,2.4,4.5,0.0,0.782719777566
349,2.4,4.5,0.6,0.774238245896
350,2.4,4.5,1.2,0.725220058673
351,2.4,4.5,1.8,0.718211135726
352,2.4,4.5,2.4,0.752754333022
353,2.4,4.5,3.0,0.782408501397
354,3.0,4.5,0.0,0.790140256578
355,3.0,4.5,0.6,0.77129610173
356,3.0,4.5,1.2,0.737918226266
357,3.0,4.5,1.8,0.710969286329
358,3.0,4.5,2.4,0.791940343046
359,3.0,4.5,3.0,0.760821786024
360,0.0,5.0,0.0,0.804550322704
361,0.0,5.0,0.6,0.773694331259
362,0.0,5.0,1.2,0.754025053283
363,0.0,5.0,1.8,0.789460525844
364,0.0,5.0,2.4,0.756124643875
365,0.0,5.0,3.0,0.756624834199
366,0.6,5.0,0.0,0.745560225311
367,0.6,5.0,0.6,0.7548402722
368,0.6,5.0,1.2,0.744450106745
369,0.6,5.0,1.8,0.754787474974
370,0.6,5.0,2.4,0.777327844394
371,0.6,5.0,3.0,0.765345146949
372,1.2,5.0,0.0,0.78918431006
373,1.2,5.0,0.6,0.79057111006
374,1.2,5.0,1.2,0.754462433682
375,1.2,5.0,1.8,0.72407539046
376,1.2,5.0,2.4,0.76766888352
377,1.2,5.0,3.0,0.754703532322
378,1.8,5.0,0.0,0.74309842506
379,1.8,5.0,0.6,0.779544447209
380,1.8,5.0,1.2,0.736726995746
381,1.8,5.0,1.8,0.789251157008
382,1.8,5.0,2.4,0.782839170423
383,1.8,5.0,3.0,0.77022495406
384,2.4,5.0,0.0,0.807310749971
385,2.4,5.0,0.6,0.765414382813
386,2.4,5.0,1.2,0.769359940468
387,2.4,5.0,1.8,0.766527934434
388,2.4,5.0,2.4,0.773692287576
389,2.4,5.0,3.0,0.761500526636
390,3.0,5.0,0.0,0.755503422509
391,3.0,5.0,0.6,0.772174670946
392,3.0,5.0,1.2,0.743466072535
393,3.0,5.0,1.8,0.769285351611
394,3.0,5.0,2.4,0.73451129029
395,3.0,5.0,3.0,0.761517868395
396,0.0,5.5,0.0,0.786806035369
397,0.0,5.5,0.6,0.764771069978
398,0.0,5.5,1.2,0.79004730547
399,0.0,5.5,1.8,0.76137711604
400,0.0,5.5,2.4,0.763735526063
401,0.0,5.5,3.0,0.777762081239
402,0.6,5.5,0.0,0.791104772439
403,0.6,5.5,0.6,0.749543568648
404,0.6,5.5,1.2,0.760783703331
405,0.6,5.5,1.8,0.76506842721
406,0.6,5.5,2.4,0.764783662465
407,0.6,5.5,3.0,0.773844940362
408,1.2,5.5,0.0,0.74939043573
409,1.2,5.5,0.6,0.78053364366
410,1.2,5.5,1.2,0.788360069278
411,1.2,5.5,1.8,0.764561581387
412,1.2,5.5,2.4,0.777348471824
413,1.2,5.5,3.0,0.734113873579
414,1.8,5.5,0.0,0.797386234544
415,1.8,5.5,0.6,0.777017475134
416,1.8,5.5,1.2,0.756947383041
417,1.8,5.5,1.8,0.799887618075
418,1.8,5.5,2.4,0.754841918744
419,1.8,5.5,3.0,0.754808162643
420,2.4,5.5,0.0,0.778882041162
421,2.4,5.5,0.6,0.743363734619
422,2.4,5.5,1.2,0.741523569647
423,2.4,5.5,1.8,0.736959037716
424,2.4,5.5,2.4,0.743230322318
425,2.4,5.5,3.0,0.72581460464
426,3.0,5.5,0.0,0.786175597627
427,3.0,5.5,0.6,0.806481660256
428,3.0,5.5,1.2,0.797682258723
429,3.0,5.5,1.8,0.757862703674
430,3.0,5.5,2.4,0.758334053532
431,3.0,5.5,3.0,0.77431649596
432,0.0,6.0,0.0,0.790985645114
433,0.0,6.0,0.6,0.785243357742
434,0.0,6.0,1.2,0.760175950165
435,0.0,6.0,1.8,0.747760793566
436,0.0,6.0,2.4,0.803490134924
437,0.0,6.0,3.0,0.785085862612
438,0.6,6.0,0.0,0.750354590691
439,0.6,6.0,0.6,0.764475099853
440,0.6,6.0,1.2,0.783920797078
441,0.6,6.0,1.8,0.733451384101
442,0.6,6.0,2.4,0.777085206047
443,0.6,6.0,3.0,0.775471697869
444,1.2,6.0,0.0,0.792076703831
445,1.2,6.0,0.6,0.76832465034
446,1.2,6.0,1.2,0.767427108009
447,1.2,6.0,1.8,0.798529404575
448,1.2,6.0,2.4,0.76059301248
449,1.2,6.0,3.0,0.783340353386
450,1.8,6.0,0.0,0.75080822913
451,1.8,6.0,0.6,0.786718571275
452,1.8,6.0,1.2,0.771556159896
453,1.8,6.0,1.8,0.782476434682
454,1.8,6.0,2.4,0.752816513863
455,1.8,6.0,3.0,0.765101761628
456,2.4,6.0,0.0,0.748524840643
457,2.4,6.0,0.6,0.786218406103
458,2.4,6.0,1.2,0.775719485757
459,2.4,6.0,1.8,0.765203727723
460,2.4,6.0,2.4,0.795263141057
461,2.4,6.0,3.0,0.791138338036
462,3.0,6.0,0.0,0.779072937711
463,3.0,6.0,0.6,0.801498035003
464,3.0,6.0,1.2,0.790599319695
465,3.0,6.0,1.8,0.769052318937
466,3.0,6.0,2.4,0.768762324678
467,3.0,6.0,3.0,0.767889978612
