,DENV1,DENV2,DENV3,DENV4
1977.0/1972.0,0.07531009925237293,5.290459413500535,0.4784722081664958,2.5266150278680435
1977.25/1972.25,0.06875864151618274,6.061326859949889,0.5321094631853805,2.279249919446873
1977.5/1972.5,0.05640375880205676,7.074611241542167,0.5814625973181544,2.0933826252690784
1977.75/1972.75,0.08061578033100171,6.547765329385845,0.5540406358459847,1.4448738319393082
1978.0/1973.0,0.12669777400666557,6.0349949991841525,0.5516136127851109,1.0379065963996228
1978.25/1973.25,0.2431150588480647,5.5588945255541855,0.5728751332613309,0.7642770059128439
1978.5/1973.5,1.1108519342568004,5.110832125048626,0.6149382933234437,0.5753470082002388
1978.75/1973.75,1.390577661762712,3.1867226152340646,0.5455288226714239,0.5337697975993123
1979.0/1974.0,1.681400198270263,2.2135352387432548,0.49071685414309696,0.4794910802703905
1979.25/1974.25,2.023613488682864,1.6670068970463157,0.4538237811988917,0.383041134400729
1979.5/1974.5,2.5183867141162515,1.3434388503122416,0.4435880296478577,0.09850903145437558
1979.75/1974.75,4.0533141837533195,1.101743603446966,0.7974312577027235,0.046810949001579324
1980.0/1975.0,6.9788032750925915,0.9059300748429296,1.4728543599670405,0.023356720361265123
1980.25/1975.25,13.510924326864957,0.7411120481376234,2.958222686472512,0.010042742011147257
1980.5/1975.5,34.02083551460579,0.5963945768826814,7.4941348576382305,0.001324725530152361
1980.75/1975.75,22.966585937706224,0.5468450338986346,6.189623677825749,0.0028401531790883485
1981.0/1976.0,16.144822078267815,0.5073730648257833,5.258921062117024,0.004547008192900866
1981.25/1976.25,11.808953432265689,0.47514103130918695,4.6049586402878955,0.005542674398569829
1981.5/1976.5,8.93969181722556,0.4486397917501813,4.150316801395886,0.003692574106146467
1981.75/1976.75,7.8334934288084535,0.5042146030299579,3.2124147829207033,0.0057304653468320975
1982.0/1977.0,7.293057253699937,0.5685989430121908,2.5537564350228563,0.006585554741533922
1982.25/1977.25,7.30300762389755,0.643803296759847,2.083583929802569,0.0056700240016683
1982.5/1977.5,8.123912090509165,0.7330309043679957,1.74115604211229,0.0024270124501768508
1982.75/1977.75,6.863814500326583,0.8226945102685624,1.4062386889420915,0.004384011659851591
1983.0/1978.0,5.942254597737845,0.9325706672376272,1.155225031163857,0.005726993044101614
1983.25/1978.25,5.269738911602149,1.0678753371301701,0.9621393159568986,0.005495276997703206
1983.5/1978.5,4.789242448715877,1.238093261093697,0.8109183597203142,0.0021901126246770767
1983.75/1978.75,2.978959528963049,1.065545394863089,0.9646923990148127,0.0073714003853527455
1984.0/1979.0,2.002561704550075,0.9371453984780951,1.1990249382326272,0.025980634250737062
1984.25/1979.25,1.439711420155848,0.8411756579106664,1.5679831676177025,0.1018959397454766
1984.5/1979.5,1.1023457371643903,0.7667378890395841,2.186587366147035,1.261410788381743
1984.75/1979.75,0.909271357802051,0.7605281188699217,1.8657823777174143,3.5364948319279756
1985.0/1980.0,0.7790588061928156,0.7616986332826529,1.6612053689015285,8.723490828614276
1985.25/1980.25,0.684465081984481,0.7744869026973247,1.5323122227321397,23.6341929321872
1985.5/1980.5,0.6126616871785876,0.8068517825336572,1.458686842761657,201.14775725593668
1985.75/1980.75,0.7133282401817439,0.7793716702194999,1.4895122508021872,77.3957103468473
1986.0/1981.0,0.8178444684100387,0.7435437912494353,1.5006343991447495,35.58766372896497
1986.25/1981.25,0.9216355943029513,0.7007550863649096,1.4878080348913376,17.017667844522972
1986.5/1981.5,1.0234107997265882,0.6522546799300514,1.45260540680629,1.186206896554022
1986.75/1981.75,1.150966637961546,0.5718292964988998,1.3909713690010796,1.0314547837483614
1987.0/1982.0,1.3080909792848987,0.5012819975417456,1.3469350956803576,0.9447843312903099
1987.25/1982.25,1.5042587931366571,0.4390814299058068,1.3181336705518365,0.8582161127810338
1987.5/1982.5,1.7526497197219872,0.38417532945420996,1.3027857737548965,0.5899778109345309
1987.75/1982.75,1.8424685386515074,0.36181024499721137,1.3752102750102135,0.6424795686022255
1988.0/1983.0,1.9405049334867404,0.34151341854928813,1.4542002879726452,0.6828745813946278
1988.25/1983.25,2.048579872785217,0.32295255468414896,1.5401794527680417,0.6840889535422827
1988.5/1983.5,2.1679022644434105,0.30598496928373425,1.6344241574297138,0.3095972136226007
1988.75/1983.75,3.579449255905644,0.2557068914890694,1.305997123807782,0.37971429388854616
1989.0/1984.0,5.748918759771772,0.21050492009212088,0.9561122575825306,0.47119815668202764
1989.25/1984.25,9.053952520788824,0.17031088980302975,0.6022285517050415,0.6425948085528178
1989.5/1984.5,14.157981096279075,0.13486525168445687,0.2587241568579618,0.7717731829573934
1989.75/1984.75,8.899973933914634,0.24579616056164402,0.2835009747153152,0.7604324803317575
1990.0/1985.0,5.661971950918367,0.41931183531979543,0.30358428881554755,0.7506075646072226
1990.25/1985.25,3.6313592469574356,0.6842825480404279,0.3174989829510144,0.7462719741361892
1990.5/1985.5,2.3254618885439586,1.089496937787423,0.3237525959188934,0.7411818718436414
1990.75/1985.75,1.7977289330083246,1.1495228981546537,0.37726875457809983,1.1803517923488407
1991.0/1986.0,1.411695918223192,1.2247182089529467,0.441746575081725,2.1274083082664452
1991.25/1986.25,1.123940267433078,1.3221161265813768,0.5211474787523462,4.905800110741971
1991.5/1986.5,0.9041270677933709,1.446165840563278,0.6197046769300683,145.4245640287881
1991.75/1986.75,1.0527590189616727,1.471580888059035,0.540448232204946,64.0648030495553
1992.0/1987.0,1.2100286325527227,1.487204264644142,0.4562792760474134,31.654793559489583
1992.25/1987.25,1.3700933259983739,1.4926011234123926,0.3704764519504033,15.76470588235294
1992.5/1987.5,1.529614071176169,1.4870690718263169,0.28628528517870533,1.397682
1992.75/1987.75,1.3522940347156225,2.084877960793257,0.2791534815913083,1.1930196735112935
1993.0/1988.0,1.1375184512708438,2.773783546263802,0.25689283710331645,1.1052631578947367
1993.25/1988.25,0.8965989486811894,3.5244235793894565,0.21937932974789093,1.0543293718166387
1993.5/1988.5,0.6417332191926615,4.303953210484797,0.16866226305406049,1.000001
1993.75/1988.75,0.5011007752287413,4.752699609060862,0.25196812927176016,0.6267123287664965
1994.0/1989.0,0.40763469590662904,5.310626341657481,0.4092297740431419,0.7823960880195601
1994.25/1989.25,0.3439955836940736,6.019615250792865,0.7692680807202985,0.7637725870427502
1994.5/1989.5,0.2991352595126886,6.943738856458979,2.110694670343917,0.9204384006494825
1994.75/1989.75,0.3676928343399068,3.9546640918561318,1.7759960130163293,1.477766106442577
1995.0/1990.0,0.4567282024288453,2.4201176788785292,1.5384976405635338,1.9050572301518534
1995.25/1990.25,0.5733598198914052,1.5538975253218568,1.3695720529509794,2.22684320255598
1995.5/1990.5,0.728869246272187,1.027046413863859,1.2503521126760562,2.475063712303554
1995.75/1990.75,0.7677446802732788,1.144060840383907,1.0842805527717705,1.6516119615983396
1996.0/1991.0,0.8061530336747548,1.268136322905036,0.9449148117996709,1.00060274867851
1996.25/1991.25,0.8450530173184035,1.3952644055215677,0.8264960291365269,0.4893127724713949
1996.5/1991.5,0.8883149279218033,1.5298626306831993,0.7278710205623957,0.03884646650408454
1996.75/1991.75,0.7825566953401719,1.3816657025334862,1.0678018146519275,0.23503044487197283
1997.0/1992.0,0.6720415408036144,1.2126102506289356,1.5541893723742988,1.0869078672444112
1997.25/1992.25,0.5598560207796268,1.0263319757898683,2.2502737275009346,5.2261829152111785
1997.5/1992.5,0.44926461895343595,0.8270674021638769,3.2705329674898143,319.98895027624303
1997.75/1992.75,0.5279751657597836,0.6485766651530033,3.135456866320294,184.32855921705186
1998.0/1993.0,0.6535922535787718,0.534620922132561,3.186032746431907,137.67787114845942
1998.25/1993.25,0.8646278995659419,0.45953442577912873,3.4903130347874476,144.88391308724792
1998.5/1993.5,1.2617890984064613,0.409463245997412,4.247286381748427,819.0891809117372
1998.75/1993.75,1.1545352999724128,0.443764868209717,3.108836638868918,646.278042246548
1999.0/1994.0,1.050700527670193,0.4764874528477096,2.269565149345415,253.33593749999997
1999.25/1994.25,0.9508037271795682,0.5062251020900674,1.6512541614773624,123.12970953041743
1999.5/1994.5,0.8558393129555342,0.5325706346344938,1.1968126689151461,59.71069459757443
1999.75/1994.75,0.8129027117054052,0.588551176623774,1.206930772306055,14.620675679791898
2000.0/1995.0,0.7869999012150548,0.6622146217413583,1.243928006877617,5.330189582535427
