,DENV4,DENV2,DENV3,DENV1
1972.0,-0.07771956873779888,0.23596696971984765,0.05256881881586645,-0.4658162197979152
1972.25,-0.0938670552298738,0.36958534570065354,-0.004180615411165656,-0.526537675059614
1972.5,-0.11477015991149458,0.47503592126672134,-0.07227242708217235,-0.5429933342730544
1972.75,-0.13990385315241535,0.5554061240237969,-0.14987872127433688,-0.5206235495970444
1973.0,-0.17953927568192696,0.6042314654319333,-0.26696867856316586,-0.41272351118684036
1973.25,-0.23450710021115634,0.6315869475171918,-0.412631282178219,-0.2394485651278162
1973.5,-0.30514645720354583,0.6473452016288604,-0.5697660659439621,-0.027432678481352335
1973.75,-0.3912152326196203,0.6565159083754327,-0.7215398164849637,0.20123914072915167
1974.0,-0.4211814930356947,0.6130238563720051,-0.8226005182759658,0.3757581549396555
1974.25,-0.40505762215897567,0.5061963368890282,-0.8562776082013254,0.5001388934712732
1974.5,-0.3539455290113736,0.32968433593917024,-0.8097868397031357,0.5790480327753391
1974.75,-0.2811687484126021,0.0838104200014651,-0.6814671593860407,0.6238254877971778
1975.0,-0.24149952741598946,-0.1464297558466332,-0.5090874972083174,0.6420167804709402
1975.25,-0.24340343119291327,-0.3433255935109768,-0.31580771110691097,0.6475367358108011
1975.5,-0.2941497528325157,-0.4886724043602936,-0.12478980788949345,0.652611965082303
1975.75,-0.3920808316784328,-0.5702920455748585,0.04644379345428806,0.6609290837990036
1976.0,-0.4481182317743498,-0.6332125605394235,0.1622796397980695,0.6640511525157042
1976.25,-0.4643628432030395,-0.6836717487365457,0.23158934131274184,0.6614452506268432
1976.5,-0.4438922607359161,-0.7305794049719435,0.26663722602611495,0.6528344396817448
1976.75,-0.3950241385697775,-0.7761650191848973,0.2786605661527579,0.637528591601917
1977.0,-0.3565004864843146,-0.787011954520571,0.2644426472472536,0.6240697937576324
1977.25,-0.332793717642119,-0.7672289070589101,0.23017325902882413,0.6148493656722054
1977.5,-0.32976623728146165,-0.7186616720127524,0.181252286500556,0.6121756227936583
1977.75,-0.3451541077139005,-0.646412249091585,0.11954002828859916,0.6170263285168863
1978.0,-0.3580696172630394,-0.5628499635436172,0.04438290668454231,0.6215366741221143
1978.25,-0.3654745415551909,-0.4717676290339302,-0.043254622233502404,0.6254967928226238
1978.5,-0.3641140564045495,-0.3775127975427023,-0.14178935816130844,0.6284162121085608
1978.75,-0.3545320465874432,-0.2806793507606523,-0.2502960517290842,0.63050744907718
1979.0,-0.3185884218592544,-0.2629568361361675,-0.29872888630692473,0.6252741443023468
1979.25,-0.2653533902073568,-0.3135985022860125,-0.29135676688338663,0.6153086593767562
1979.5,-0.20323863589378927,-0.41947337232353743,-0.23668156574563848,0.6043935739629656
1979.75,-0.13677355183209539,-0.5675607552251926,-0.1467517259963116,0.5960860330535999
1980.0,-0.08543194489286134,-0.6411327082104034,-0.09411688373665317,0.5656815368399182
1980.25,-0.048442340145543515,-0.6361421531036747,-0.07681845298005507,0.506402946229274
1980.5,-0.024809201441079808,-0.5516927734071994,-0.09057731962423698,0.41207929447251646
1980.75,-0.011113007539156106,-0.39941906518324377,-0.12185475962181891,0.2773868323442189
1981.0,-0.004974829718154663,-0.25733565954560256,-0.15027052417194475,0.1575810134357024
1981.25,-0.0030739536196520466,-0.13604906828869234,-0.17013183890538186,0.05425486081372677
1981.5,-0.002334972521149427,-0.045508787031782294,-0.176093419888819,-0.031062820558248827
1981.75,-0.0016945333626557893,0.016432414471884815,-0.17015499573506887,-0.0995828853741596
1982.0,-0.0015561958815818364,0.036501534962526616,-0.17485883813235548,-0.11508650094858874
1982.25,-0.0017087172384191336,0.026467401847822036,-0.19024601662940688,-0.08951266797999557
1982.5,-0.001820227907348846,-0.0011737081350965406,-0.21496600781005104,-0.037040056147503275
1982.75,-0.0016022828773273245,-0.040562842709548796,-0.24582473039174935,0.032989855978625804
1983.0,-0.0016138590795870967,-0.08732212718222376,-0.2711137996384485,0.1050497859002597
1983.25,-0.0017484608529955434,-0.13819141611409502,-0.2892779464952403,0.1742178234623314
1983.5,-0.0017934264139245122,-0.18990421921656198,-0.2989325640234981,0.23563020965398507
1983.75,-0.001495532566134043,-0.24168451986235084,-0.3009064904990779,0.2890865429275632
1984.0,-0.0015243112183435737,-0.29034314425813956,-0.3042008882246574,0.34106834370114125
1984.25,-0.00215374243572324,-0.3361404605009678,-0.3084434749207986,0.39173767785749025
1984.5,-0.0037549836775417067,-0.3793567652489359,-0.3131042234184003,0.4412159723448783
1984.75,-0.006803448669360173,-0.420040714996904,-0.31674602566600196,0.48859018933226633
1985.0,-0.014539376547534118,-0.4078619171522623,-0.33970151457031805,0.5071028082701148
1985.25,-0.029482852624171735,-0.34907779496146996,-0.37376406568768894,0.49732471327333105
1985.5,-0.05390062742820813,-0.25201684555067383,-0.4099027209451962,0.4608201939240786
1985.75,-0.08976459223224452,-0.1260968648898778,-0.43998529120270347,0.40084674832482614
1986.0,-0.10394690232747718,-0.011130542808963417,-0.46163944793362666,0.3217168930700676
1986.25,-0.10071726948845326,0.09011721524867389,-0.47138936656027086,0.22698942080005063
1986.5,-0.08487800727160752,0.17473482685960495,-0.46587844980453896,0.12102163021654178
1986.75,-0.06045587079483756,0.2451871893359152,-0.44528382924029863,0.005552510699221247
1987.0,-0.03858709007362025,0.2996670846366948,-0.43564495925363234,-0.0804350353094414
1987.25,-0.020956467544539118,0.3434983670812847,-0.4374265032556548,-0.14011539628109038
1987.5,-0.009797004412256633,0.3820859595584133,-0.44988156944470514,-0.1774073857014511
1987.75,-0.0038927250932958442,0.41721119314657634,-0.47169877866424825,-0.19661968938903174
1988.0,-0.0016597432331474653,0.44243955198077517,-0.5053202527883233,-0.19045955595930408
1988.25,-0.0013074508936920639,0.4598927424119938,-0.547330695738352,-0.16625459577994928
1988.5,-0.0012739472681167672,0.47181981627001646,-0.593695726078146,-0.1318501429237534
1988.75,-0.0009571535686215707,0.4797309377653206,-0.6427613252683341,-0.09101245892836474
1989.0,-0.0008319938007416151,0.4974510424473165,-0.6226419784906846,-0.1289770701558901
1989.25,-0.0010764863042065057,0.5236148529568165,-0.5353385410296273,-0.24219982562298248
1989.5,-0.002157392695710164,0.556745594558361,-0.38895809621894184,-0.42063010564370873
1989.75,-0.004665562471622613,0.5945559751633429,-0.19733055160132473,-0.6475598610903952
1990.0,-0.010680069087511325,0.5935094839866465,-0.05242046105937176,-0.7854089538397631
1990.25,-0.021995604950200042,0.5509587800137501,0.04677764159948111,-0.830740816663031
1990.5,-0.04028160080588876,0.4670017137882138,0.10233002775639405,-0.7840501407387188
1990.75,-0.06685185167939249,0.34620419318662754,0.12513498923994004,-0.6594873307471749
1991.0,-0.09116386756056125,0.25002078635845626,0.11492345093999629,-0.528780369737891
1991.25,-0.11262441971758272,0.18009930235903437,0.08372356264313918,-0.4061984452845906
1991.5,-0.13075156596515358,0.1376177969391701,0.04389734228734432,-0.3057635732613604
1991.75,-0.14549722141304447,0.11892487329892565,-0.001149409655140654,-0.22727824223074045
1992.0,-0.1399909578110553,0.12445637188853886,-0.02338070016138427,-0.21608471391609907
1992.25,-0.12001142420906621,0.14706441422815197,-0.023371363167628,-0.2586816268514577
1992.5,-0.09208719685707707,0.17851735031776517,-0.0020849311738716514,-0.3393452222868163
1992.75,-0.06136403700508794,0.21597291765737825,0.037390948319884654,-0.44699982897217483
1993.0,-0.037010041249999986,0.1855241337500001,0.07014805625000003,-0.4736621487500001
1993.25,-0.01938686749999999,0.08904223249999998,0.09873106000000015,-0.4233864249999999
1993.5,-0.008752126249999994,-0.0670980699999999,0.12556304875000007,-0.3047128525
1993.75,-0.0032421637499999967,-0.27172813375000004,0.15538318875000007,-0.1354128912499999
