,DENV1,DENV2,DENV3,DENV4
1970.166667,0.268052,0.182849,0.000401,0.548698
1970.416667,0.268052,0.182849,0.000401,0.548698
1970.666667,0.268052,0.182849,0.000401,0.548698
1970.916667,0.268052,0.182849,0.000401,0.548698
1971.166667,0.268052,0.182849,0.000401,0.548698
1971.416667,0.268052,0.182849,0.000401,0.548698
1971.666667,0.268052,0.182849,0.000401,0.548698
1971.916667,0.268052,0.182849,0.000401,0.548698
1972.166667,0.268052,0.182849,0.000401,0.548698
1972.416667,0.268052,0.182849,0.000401,0.548698
1972.666667,0.268052,0.182849,0.000401,0.548698
1972.916667,0.268052,0.182849,0.000401,0.548698
1973.166667,0.268052,0.182849,0.000401,0.548698
1973.416667,0.268052,0.182849,0.000401,0.548698
1973.666667,0.268052,0.182849,0.000401,0.548698
1973.916667,0.268052,0.182849,0.000401,0.548698
1974.166667,0.268052,0.182849,0.000401,0.548698
1974.416667,0.268052,0.182849,0.000401,0.548698
1974.666667,0.268052,0.182849,0.000401,0.548698
1974.916667,0.268052,0.182849,0.000401,0.548698
1975.166667,0.268052,0.182849,0.000401,0.548698
1975.416667,0.268052,0.182849,0.000401,0.548698
1975.666667,0.268052,0.182849,0.000401,0.548698
1975.916667,0.268052,0.182849,0.000401,0.548698
1976.166667,0.268052,0.182849,0.000401,0.548698
1976.416667,0.268052,0.182849,0.000401,0.548698
1976.666667,0.268052,0.182849,0.000401,0.548698
1976.916667,0.268052,0.182849,0.000401,0.548698
1977.166667,0.268052,0.182849,0.000401,0.548698
1977.416667,0.268052,0.182849,0.000401,0.548698
1977.666667,0.268052,0.182849,0.000401,0.548698
1977.916667,0.268052,0.182849,0.000401,0.548698
1978.166667,0.268052,0.182849,0.000401,0.548698
1978.416667,0.268052,0.182849,0.000401,0.548698
1978.666667,0.268052,0.182849,0.000401,0.548698
1978.916667,0.268052,0.182849,0.000401,0.548698
1979.166667,0.268052,0.182849,0.000401,0.548698
1979.416667,0.268052,0.182849,0.000401,0.548698
1979.666667,0.271511,0.185209,0.000406,0.542874
1979.916667,0.273771,0.18675,0.00041,0.539069
1980.166667,0.278564278564,0.19002019002,0.000417000417,0.530998530999
1980.416667,0.285,0.194411,0.000427,0.520162
