abs_error,intercept,r_squared,rms_error,slope
0.7503920676731883,0.20875817541537633,0.493813607209094,1.0422585481196545,0.6371046526284211
0.5808117153867821,0.17561093491705643,0.6648060700298145,0.725686883573867,0.7477174159122087
0.6061433089681669,0.1597671730586806,0.6819364903602957,0.8231089671444554,0.8059639123338113
0.4882332991937747,0.2010036068359854,0.7880290086884766,0.6467838459202011,0.8258372226345803
0.7156500829341109,0.1456488418183458,0.6723031884458006,0.9186340061051661,0.7170120288653725
0.6428336103024915,0.2601774253552928,0.6553303784204496,0.8958067595503344,0.7158124796320711
0.5924066337363703,0.2452665705269802,0.7961997419930712,0.7568200691256838,0.7033758593458077
0.6094697131374955,0.2625141549574149,0.7476123524698315,0.7979469604484318,0.6979363759935454
0.6044588059581738,0.03271538864791146,0.7374999140958897,0.8075135838469154,0.8515127423419758
0.5760332227076225,0.1483869541870494,0.7771009662685905,0.7493875892118581,0.8223189540829484
0.656276407871999,0.2565117521838275,0.740995772374804,0.8407883661242842,0.8081306494686977
0.6402937048731072,0.25005878297063455,0.7588383884242533,0.845771921694833,0.7241344381432783
0.5982872483126339,0.24739386642630046,0.72405908903524,0.8612711604514092,0.7852455458947604
0.6418045210714742,0.27733046137386264,0.7167599165309838,0.8993390618838103,0.7284040604845746
0.6829881667855925,0.2910073558590356,0.6954576123614374,0.9974282621326938,0.6421963459112424
0.6870908969396246,0.2522468935444513,0.6902748454002513,0.9188868885051624,0.8027229403877743
0.5978992665490345,0.062033523134706114,0.7796844122928066,0.777610175072828,0.761803439597658
0.6513471172834109,0.12835417484195155,0.6707618222935894,0.852648741319637,0.7856822539068582
0.7012655862566904,0.2819447210271469,0.6457923231987932,0.9248724187022039,0.7390736973133719
0.6433025561509853,0.2086966461897921,0.6643080795957245,0.807928402220834,0.7330108230078113
0.5699488436055595,0.14215902497957067,0.6975090289708493,0.7314056640435207,0.7733662233090552
0.6190424457283877,0.25522457808705434,0.7527798004168649,0.8557910852891907,0.7061974958136484
0.6370753604907335,0.060946135762818154,0.708104569867418,0.8506776477983334,0.7118922640232825
0.5815933116839932,0.06500144203401936,0.674552871519928,0.7574344853423985,0.7449227326688299
0.5950656135734705,0.19459418229924708,0.8025153470496939,0.7927522834897893,0.7149589946214695
0.6439788098738459,0.01123727760919957,0.7913139808860681,0.8264420741965779,0.8559472798878727
0.6050474085515293,0.19725029169893643,0.7656619252220771,0.825099840342561,0.7097060825873243
0.5823762686566832,0.08878778483073257,0.7808889139095209,0.744493679356484,0.8123646543465743
0.6322984741814983,0.2382551757737228,0.8101881930895499,0.7960335453460243,0.7341602837583682
0.5688904571416515,-0.09779895572583819,0.8028449093525358,0.7374463718815805,0.8933398098893847
0.6838359847844925,0.22003342862217234,0.7555071742387081,0.9343617338459453,0.7810627677574519
0.5732530386504276,0.12828760961831254,0.756387230459182,0.7234521499969834,0.7883706799687265
0.6372886109735457,0.1691225512675284,0.7335183285385124,0.8449892598652013,0.8050956144455702
0.5242046379551448,0.04220599461554331,0.7837651257031708,0.6650737106449814,0.8089202918538488
0.6563165859876979,0.3370998274317013,0.6598500496823391,0.9430533564309098,0.71950586846678
0.6081149622941109,0.23123606520053575,0.6951669950215331,0.8055963963917722,0.7442594731845645
0.662718311645205,0.1395192850037164,0.7792829642458641,0.8476565546148818,0.7080681794597721
0.623423526803067,0.26792502386581984,0.7661646532233413,0.7824836049409056,0.7445020752260814
0.6288734752420032,0.25578186191348906,0.7219722529938168,0.8393134866677711,0.7562568829418025
0.5508200118046154,0.029746144144403797,0.7921133452459106,0.7728978715389104,0.8238956922532102
0.5211274358668958,0.17668747028034065,0.7393726739752299,0.6943297979687448,0.712237388951313
0.5845023071604586,0.15197153754734138,0.7572999443262212,0.7948518471427317,0.7373566866764399
0.6448114818832331,0.28875235872467353,0.7023023793664742,0.8665912693004207,0.7864433470592691
0.6740486519477669,0.31976564592556844,0.761878790649305,0.8793529620056345,0.8054692975188803
0.5807382731862797,0.1898669757317425,0.7792332733348662,0.7707605612572671,0.7820282184694191
0.6871319909145371,0.216357613290299,0.7285076646840314,0.8728415897030454,0.7821331369921573
0.5951531609835412,0.10587855643692123,0.818102125126832,0.7615815807889512,0.7611418954503048
0.6857431603904688,0.25876821733175165,0.5702044659137584,0.9380830511615385,0.7365122231992113
0.6595086158505551,0.14456033954296876,0.7048649399517876,0.8434421040694667,0.7915052477070573
0.5582707263264473,0.14448248822281462,0.6962393406409828,0.7737484974420052,0.7889448870112565
0.6183344933273449,0.12408887796214407,0.7725138261544368,0.7813642950580063,0.7951906893580459
0.6895423622561717,0.06776155800990047,0.6725862293550606,0.8909254036007965,0.789070993413021
0.6265221304511529,0.06414049320034387,0.7527822795670392,0.8241706452371077,0.7530560647435323
0.6716132474349745,0.336508136972575,0.7305775870744474,0.9685552732351582,0.6980858144568972
0.6036529233573009,0.21747690244609164,0.710682015934928,0.791845870910591,0.7312069315325956
0.5844872198496757,0.12044522672627977,0.6826790845502394,0.7911610715016935,0.8103305918217725
0.6820994303560625,0.3052612859823347,0.7123221997770236,0.9120826799616688,0.6434063591554355
0.6247149220202445,0.13133978010366443,0.7550109826744547,0.8411536513442668,0.7705100758154839
0.6700151433065306,0.17798718195776075,0.7229062845358629,0.9348091218347088,0.716197097261325
0.6542767330411117,0.1306694496124201,0.724179713885371,0.8046464445858643,0.7222212202132787
0.6229949680304271,0.2065266511062952,0.7191926581048252,0.814899276415168,0.7543798344484256
0.6696395858080442,0.2255051528918648,0.746738272134764,0.9164980091667222,0.7423574388215933
0.6795295715926516,0.2467308393465617,0.6407696764067462,0.9713204928329147,0.677676275656136
0.5966800636257168,0.1651670374133869,0.8096553344771884,0.8028986072293595,0.8328222224306917
0.6960477296504228,0.2933800475130391,0.6666432284821449,0.927905992928721,0.6826575403450016
0.6154290164345197,0.14916799499918876,0.7663499997184293,0.7966566128746432,0.8277171499225052
0.6612266917684737,0.3482109020905012,0.717722782921487,0.8907694745436363,0.7284913808242743
0.5958378726544071,0.17160468831570563,0.7375505340893783,0.823007109653606,0.7438955653682894
0.5912187929557011,0.05995935265633634,0.7555875235349758,0.7688827077065215,0.7935862610392428
0.5705769669511478,0.20927573565980334,0.691759266211376,0.7667958889951197,0.6737941058343098
0.699060678692509,0.22765236425842628,0.7408904482588019,0.9377327052525302,0.6650610162893908
0.6557926344076128,0.16219508648086267,0.7639306742677454,0.8291319594711416,0.8590624437547688
0.6513904551843178,0.3187796701929612,0.722473399080992,0.8983460331699662,0.7118961238963151
0.6641611683426977,-0.024378070599150092,0.6985768208389274,0.8311075847622794,0.7658260994159056
0.7045246825830677,0.3117819877091362,0.6635002899564219,1.0138708354852322,0.6640918540754241
0.6517667069359026,0.17162056904177847,0.7406401154134123,0.8940881855284485,0.7678831884961382
0.6670455688791194,0.3331240809484,0.6698437628093044,0.9708250436181168,0.7150143613169745
0.7158071195811424,0.3786365594226937,0.6624100650123639,0.957959861626642,0.632896735070487
0.7587778340860539,0.2787481952991093,0.6590374154834334,1.0660758836128055,0.6286816222179245
0.6849277010837849,0.2932110353822932,0.7561085650684957,0.8895891037532584,0.6793799324523191
0.6817438018798205,0.26804266231076324,0.6738781615276368,0.9246551840380967,0.7480249561712139
0.6281793451693862,0.08887269053220237,0.7588366195029649,0.8354405290463122,0.7937274361415932
0.624505817634168,0.10746464777926557,0.745787541837657,0.8483604953244351,0.6898521138521962
0.6569340220244323,0.20124298556948672,0.7733141171212061,0.8423714061893857,0.7563805818369614
0.7248329530533535,0.34807358885521245,0.6577238536228416,0.9869133119454662,0.6875496384651562
0.618665008967598,0.24064037413299533,0.7826735180953698,0.8077693539792528,0.7546171656936407
0.6249086136576519,0.1855423290199386,0.7532438861553266,0.81453746210948,0.7436997602905135
0.6632999106241546,0.18695272574858018,0.6236448929098866,0.8894627568228979,0.7092230540422443
0.5760333456421658,0.21411727590279428,0.6777377540325791,0.7275745040804962,0.7959880200390141
0.6136664033296325,0.13243270236698224,0.6663403672749092,0.7723165209865006,0.8115876175894241
0.6258451038889687,0.06929905433593253,0.7160357990744834,0.8275705762827101,0.8101523576079048
0.6040406403118154,0.18381105661132646,0.725659167207119,0.8026846260840483,0.7930676476097027
0.5783687746691958,0.029710308987757283,0.7369430789173991,0.7681272897492805,0.7975832904869882
0.610318316672893,0.1685548316734145,0.7390397483813079,0.8284007375956652,0.722461083536417
0.5922682145867929,0.23408355776041234,0.595927388669496,0.8647733995518772,0.6803302284016853
0.6418510206775373,0.3225963916460638,0.6181077046129823,0.9901341771287706,0.6684333029704632
0.6009574016504861,0.14921161894235102,0.7951050241613776,0.7885566198980081,0.7411757015997107
0.6991981504259436,0.11185503296265664,0.7284284918256091,0.8944103319736378,0.7955430557622393
0.5717713030065984,0.17363061599097773,0.7006129287603612,0.7642491604339166,0.7156532673324628
0.6345481464990531,0.2347157174375869,0.6878324125143023,0.8942797890715117,0.7976780333390258
