DENV1_IV	DENV1_IV	0.00
DENV1_IV	DENV2_ASIANII	1.49
DENV1_IV	DENV2_ASIANAMERICAN	1.87
DENV1_IV	DENV2_COSMOPOLITAN	1.58
DENV1_IV	DENV3_IV	2.49
DENV1_IV	DENV2_SYLVATIC	1.21
DENV1_IV	DENV1_I	0.00
DENV1_IV	DENV4_I	3.64
DENV1_IV	DENV1_V	0.30
DENV1_IV	DENV4_SYLVATIC	3.64
DENV1_IV	DENV3_III	2.68
DENV1_IV	DENV2_AMERICAN	1.34
DENV1_IV	DENV2_ASIANI	1.72
DENV1_IV	DENV3_II	2.64
DENV1_IV	DENV3_I	2.53
DENV1_IV	DENV4_II	3.64
DENV1_IV	DENV1_II	0.00
DENV2_ASIANII	DENV1_IV	2.61
DENV2_ASIANII	DENV2_ASIANII	0.00
DENV2_ASIANII	DENV2_ASIANAMERICAN	0.49
DENV2_ASIANII	DENV2_COSMOPOLITAN	0.34
DENV2_ASIANII	DENV3_IV	2.23
DENV2_ASIANII	DENV2_SYLVATIC	0.74
DENV2_ASIANII	DENV1_I	2.58
DENV2_ASIANII	DENV4_I	2.59
DENV2_ASIANII	DENV1_V	1.52
DENV2_ASIANII	DENV4_SYLVATIC	2.13
DENV2_ASIANII	DENV3_III	2.23
DENV2_ASIANII	DENV2_AMERICAN	0.36
DENV2_ASIANII	DENV2_ASIANI	1.21
DENV2_ASIANII	DENV3_II	1.92
DENV2_ASIANII	DENV3_I	2.19
DENV2_ASIANII	DENV4_II	2.52
DENV2_ASIANII	DENV1_II	2.61
DENV2_ASIANAMERICAN	DENV1_IV	2.68
DENV2_ASIANAMERICAN	DENV2_ASIANII	0.17
DENV2_ASIANAMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANAMERICAN	DENV2_COSMOPOLITAN	0.48
DENV2_ASIANAMERICAN	DENV3_IV	2.26
DENV2_ASIANAMERICAN	DENV2_SYLVATIC	0.70
DENV2_ASIANAMERICAN	DENV1_I	2.58
DENV2_ASIANAMERICAN	DENV4_I	2.32
DENV2_ASIANAMERICAN	DENV1_V	1.52
DENV2_ASIANAMERICAN	DENV4_SYLVATIC	1.86
DENV2_ASIANAMERICAN	DENV3_III	2.33
DENV2_ASIANAMERICAN	DENV2_AMERICAN	0.45
DENV2_ASIANAMERICAN	DENV2_ASIANI	1.09
DENV2_ASIANAMERICAN	DENV3_II	2.02
DENV2_ASIANAMERICAN	DENV3_I	2.25
DENV2_ASIANAMERICAN	DENV4_II	2.25
