,DENV1,DENV2,DENV3,DENV4
1977.1666670000002/1972.1666670000002,0.6530096421963015,,0.5349740454475835,
1977.4166670000002/1972.4166670000002,1.1161970309015463,,0.37278916847552845,
1977.6666670000002/1972.6666670000002,1.888000487656497,,0.28799326523790203,
1977.9166670000002/1972.9166670000002,4.019720630676389,,0.25846782016804626,0.0011026018594050139
1978.1666670000002/1973.1666670000002,7.225124736192748,2.4784488281239265,0.26179559317640455,0.0008404758915483273
1978.4166670000002/1973.4166670000002,9.801741143881017,1.6075908689895624,0.28989304212492545,0.0006001509803831459
1978.6666670000002/1973.6666670000002,,0.9993207094690382,0.3024958773557842,0.0003895314493460995
1978.9166670000002/1973.9166670000002,,0.5925830061089188,0.28782706168571365,0.00022658984664833133
1979.1666670000002/1974.1666670000002,,0.2507835207429185,0.28987878560451447,0.00017490532080475832
1979.4166670000002/1974.4166670000002,,0.17922850748104266,0.3546215237066066,0.00016368967934204246
1979.6666670000002/1974.6666670000002,,0.1294603658637789,0.5223687963638499,0.0001784382862977263
1979.9166670000002/1974.9166670000002,,0.10779100197179871,1.0716482059955779,0.00020946237340086526
1980.1666670000002/1975.1666670000002,,0.11854463686643531,1.4852435569091103,0.00023660569972521335
1980.4166670000002/1975.4166670000002,,0.13323911247778353,1.7027494854194298,0.00030113079826166205
1980.6666670000002/1975.6666670000002,,0.16441826884737262,1.8401551060416184,0.00034360633456513335
1980.9166670000002/1975.9166670000002,13.516989818991428,0.19702078316210106,1.9987093352749101,0.00038979780633939493
1981.1666670000002/1976.1666670000002,,0.18984291475306098,2.0729678149304145,0.00041699317842105224
1981.4166670000002/1976.4166670000002,,0.15648052772538254,,0.00043432023895250874
1981.6666670000002/1976.6666670000002,,0.1309662623128089,,0.00044678860464027615
1981.9166670000002/1976.9166670000002,,0.11925596947555919,,0.00041438437773128116
1982.1666670000002/1977.1666670000002,,0.13888327932194652,1.4287713754942049,0.0003270532866155068
1982.4166670000002/1977.4166670000002,,0.16736222592299796,0.8768371805953079,0.00027059728301762943
1982.6666670000002/1977.6666670000002,,0.21806171088457013,0.5965194482319659,0.00023791960518453588
1982.9166670000002/1977.9166670000002,,0.312402358462458,0.47980187072714237,0.00022886010154652767
1983.1666670000002/1978.1666670000002,11.54430396728259,0.4302276596834819,0.46191829940093276,0.00027591898719671304
1983.4166670000002/1978.4166670000002,7.951956016441464,0.49212490165650447,0.4471283581950406,0.0003921978388595287
1983.6666670000002/1978.6666670000002,5.722100191198799,0.5231232792698356,0.435055173518808,
1983.9166670000002/1978.9166670000002,7.165940530063567,0.272057095312591,0.6171595145588573,
1984.1666670000002/1979.1666670000002,6.231054234272218,0.2528460894315909,0.9062023460745696,
1984.4166670000002/1979.4166670000002,3.5452245185460485,0.35327173073654905,1.2161520483913137,
1984.6666670000002/1979.6666670000002,2.145393831583201,0.4682612579803161,1.8442117654743062,
1984.9166670000002/1979.9166670000002,1.3236853852119816,0.6162250752660398,3.524284147768811,
