abs_error,intercept,r_squared,rms_error,slope
0.5874059014009313,0.1037120392189691,0.7963138146830712,0.7644122159077272,0.7251689244338604
0.554279819089421,0.21978877958471182,0.7273266040008384,0.7652402810571121,0.7677960049157245
0.5979065956121309,0.15091596935634322,0.7265932515356022,0.7759039253828258,0.7489196102688372
0.5202727741731625,0.08587956587239798,0.7715096739660804,0.6990978019984471,0.8554708742358614
0.5321905740489593,0.21236698428302692,0.7995847918359611,0.6975005910527223,0.7894852758743863
0.5319742116785122,0.1715645645048952,0.7580283052513369,0.7152349092477839,0.7397262831947388
0.5724463319889878,0.1437597580239942,0.7242440831571043,0.8045375012338545,0.7838700328195748
0.6006169805038201,0.16262668982715933,0.7561887064183596,0.8192947216715322,0.7533605760266046
0.5593999443641433,0.13845590521042017,0.8070062581655776,0.6784159970897766,0.8423969417345789
0.6192318478518937,0.21150304960534683,0.6267540296572576,0.8853012660675733,0.6706489786045784
0.6039071864403689,0.18510254382820168,0.7566157192466673,0.8388269703402484,0.740628547706707
0.5894518962521953,0.2616945466100459,0.6971999796135109,0.7990887635848462,0.7349965611696196
0.5077543832971,0.18421547613917866,0.8420855074208742,0.6609741270482382,0.8255393833655063
0.487985636286791,0.17548792771679728,0.7432932871663543,0.6401554796408623,0.7916279833634913
0.49284111015307247,0.02483336800391367,0.7924257893615182,0.5930176928272697,0.9216840140478483
0.5815043644978806,0.20513669689496072,0.6939490303448299,0.7926350255785392,0.7411521015977758
0.6033708255129783,0.21838726266159425,0.7976849616206174,0.7825787925614359,0.715559756429013
0.5342763003792427,0.05687116546354076,0.8335603215909746,0.6619494153476193,0.7758560200947029
0.5744025546360916,0.25500459443926077,0.7524665221476704,0.7822364766447852,0.6956421836349433
0.5700564394596264,0.14664476166103546,0.7489291687915264,0.7953081142176734,0.7543265865860377
0.4987031311139324,0.18328293749085772,0.7248341629073051,0.6950669801844148,0.695547160302727
0.5574331918734506,0.3530830924969488,0.7927200676786214,0.8033682210369956,0.7351320423842541
0.5121865391938596,0.14465275283537882,0.7928282752022491,0.6643517638291061,0.8607182053413779
0.5550130592177913,0.11438898827674504,0.7379249498202832,0.78032527676,0.6696491785355427
0.5923960338917444,0.15938034516108857,0.8063788642424985,0.8167047393264586,0.7496850319646686
0.534914787283779,0.17302046578770658,0.8002221463611148,0.7255904498250166,0.7676570772196275
0.5960680454748356,0.19139174951443383,0.7817764913955715,0.820169301263265,0.7649578215348395
0.5606446362558039,0.08211347169917249,0.7880999061838007,0.6910320708282661,0.7914872708605516
0.6688766395763548,0.10111466517359291,0.847599037012074,0.8395629028403768,0.7398618736174001
0.5107487524196127,0.023281289169722164,0.8220031759894151,0.6480738598420791,0.8059082004680685
0.5614551074748586,0.12682438324738166,0.8599771487056621,0.7150023508500561,0.822231452804333
0.4770444678665545,0.0718598075462199,0.8286800720493436,0.6360440148498863,0.8652570662487558
0.5228402424364338,0.09059551535652643,0.7271105900000238,0.6857586426971619,0.7944433199827762
0.5861139757248546,0.21111107193184597,0.779223245996796,0.7522243509851239,0.7693906955138438
0.5013063926071558,0.17480350775485498,0.7013669025872316,0.6870585307116471,0.6815765617771469
0.49434977630397753,0.08085347859306624,0.8344240629324481,0.6235563229606187,0.8253780859183883
0.5905683408271465,-0.07141228739451466,0.7308564102768453,0.7468314421040788,0.8644411856678182
0.5622195092975291,0.1880434803434614,0.7710746503095947,0.7761512538745511,0.8111878045609798
0.5925059507713949,0.2204508092114631,0.7472071917182358,0.7894980607455168,0.7906849389919919
0.5934951740925482,0.26417718284258174,0.7789168879354752,0.7648575036927893,0.7646630325841677
0.6017146081674405,0.21821050314959545,0.800229960289096,0.8623025897813639,0.7583343843181249
0.6202694891789097,0.20860262117418382,0.8065575232804586,0.7886532321029639,0.8027329952289357
0.6201539050353371,0.17555911150586978,0.8047094252339878,0.7796746771506565,0.7334560367599278
0.5638150024920755,0.2193656748356949,0.7153629168340961,0.7137218697234381,0.7168979551004638
0.563302819985429,0.10904805003629814,0.8515491092580109,0.7107914253104523,0.8133083197534902
0.5542108524577317,0.2687229150306426,0.7968279508136576,0.7762598487701327,0.757464499835323
0.49000365559775305,0.1869930047459213,0.8623478674740152,0.6306832003757372,0.8266693336370295
0.5057818049632108,0.15339193459669354,0.8186375364111097,0.6658252035299659,0.7533218222871693
0.6065587973222081,0.21476685243548344,0.7993770589819025,0.7806272926341696,0.7722699985812703
0.6353995641064881,0.17099290539578393,0.7651058735560232,0.7967268798622625,0.6787189333704358
0.5745434491307743,0.2316116465189853,0.7410249952500485,0.805377828049007,0.7180103701505202
0.6174468481332293,0.17141307871565425,0.7692024991574571,0.8195818172498741,0.7374775850800155
0.6239710451615099,0.3146839219107479,0.7904603648926544,0.8808469863246422,0.7249506830324346
0.5777122911677978,0.23672794019356813,0.7914891918065863,0.779417990275139,0.7792685805563431
0.5416931716119815,0.1552991115821033,0.7973016531676613,0.7301115726496202,0.8073902291116805
0.49971885544318595,0.11854937256406439,0.776810408502498,0.6633738100019689,0.8423041391884646
0.5903689813234799,0.17458733507089375,0.8225122234104765,0.7369582654020778,0.7999429925155853
0.613346142364279,0.10583994975675604,0.8084667539429856,0.7673709773628469,0.8347089097651689
0.603886747264825,0.2546462824673907,0.7341692678994417,0.7878162775211511,0.693943408000955
0.5614155233206207,0.14629711716623184,0.7880675672735326,0.724833533106767,0.7662983179712319
0.5867821679009289,0.1939962366641078,0.7579356539207884,0.8759774706070695,0.6865173994121362
0.5939823300818075,0.16032423342191737,0.8028112901585088,0.7788748308566538,0.7282446476535457
0.5887770361478244,0.037599947803621525,0.7967449902746729,0.7308061396034745,0.8388083728938507
0.6426550234182726,0.21523752205062396,0.7738146673745881,0.8523089764307041,0.7398898391049791
0.5294761240642909,0.07917443050637585,0.8437880283569801,0.7043467327795582,0.7339974658336957
0.612621965953302,0.2715176968049665,0.7989728446317065,0.78330978535451,0.8169553693478847
0.5884280146465716,0.25571938860243537,0.7185858140600109,0.8732658767567913,0.6826958796430117
0.565860641046251,0.176553875195827,0.7444948852462534,0.7417157814286538,0.7568358794735086
0.4563402492025546,0.048278277863702534,0.876996951409339,0.58182559389894,0.8646909985304683
0.6060789818286336,0.25993511236862665,0.6904248524786214,0.901800213882455,0.6951905513250711
0.5349834628988512,-0.004196584335094289,0.8427020830366178,0.6950893036722392,0.8559030561431901
0.5972186280698384,0.24737722951946356,0.6950420793213408,0.807373103504266,0.6722488440146324
0.5773422576124229,0.09136103415098351,0.7835402888982762,0.7148223475866158,0.8163745438611657
0.5567136707056207,0.1488242478710209,0.7947239963757404,0.7207881645843274,0.8639763617232137
0.5666116750095702,0.1778048807505509,0.785930749445413,0.7109627156667245,0.8017778077752923
0.5332362950099299,0.25630020537183273,0.8101887894250007,0.7965965276605259,0.7655587760782464
0.6114174033438877,0.257925716715048,0.7362125296274764,0.8339657827005237,0.7399731222552264
0.5647165603288621,0.08175897844540891,0.7558154795457771,0.7500699112201538,0.7731664501031497
0.5717100039077896,0.1377020115303228,0.8098502722191733,0.7643541738278881,0.8130392344825513
0.5300512317645436,0.1777069263436678,0.8169312392782871,0.6742335778092441,0.7782981645992778
0.5436513589847739,0.17032877053692708,0.829338137704245,0.6952799560834056,0.775947580428647
0.519816170004034,0.16474000366905328,0.7254149331421209,0.7474232772783284,0.8035996038873685
0.5958598778146523,0.15087324131162294,0.8661070107258397,0.7619358130939031,0.7458728834663672
0.5417876956664884,0.14958939037918928,0.7438128932403426,0.7531743987638604,0.7797626018275381
0.5706340513061089,0.27269973700316064,0.8489869213267627,0.6928499838323656,0.808599604261246
0.5552200255223865,0.12224317363014636,0.8103827106326558,0.7045444044140433,0.814657808994859
0.5525141737015689,0.11316798131020522,0.7599527488138315,0.7186713188402493,0.8092439584238158
0.5783506131652121,0.12852382815828578,0.7539553803797794,0.7395533886589811,0.8160326367803922
0.5017551133294306,0.05473038678526998,0.8351057498974167,0.6318023069666323,0.8726822668187282
0.6454325470118071,0.06495211946875057,0.7393187281607052,0.8460945222993528,0.7647060580052009
0.6098369633125688,0.2706530909674397,0.7260121596203801,0.8388429509755359,0.7102690074095791
0.52255126375829,0.19022155133498542,0.7835041373459712,0.7276002728552124,0.7848419584825752
0.6265110747224877,0.22045882595916233,0.7217746506615637,0.871071407012917,0.7049788807763421
0.5686680314860135,0.2032476788261584,0.7480514274069232,0.7861571280709299,0.7323694687687171
0.5506956561508207,0.1417306105142726,0.7766798726326525,0.7635870387765338,0.7127712930429128
0.5281143244843454,-0.011539177345480711,0.783140404712431,0.6597347519155782,0.8601850162750418
0.6642649537035924,0.25426209614653594,0.7505689852589722,0.9431371663068796,0.7726517674615392
0.5488573034179048,0.14186368574546426,0.8079595927429347,0.69462957743533,0.7716347607414668
0.576926294909106,0.185491334049676,0.7475246664807274,0.7854503625990493,0.8261643981637202
0.5399778017123895,0.14949777413211918,0.8109740816187282,0.6953063594671659,0.7331401549586094
