abs_error,intercept,r_squared,rms_error,slope
0.644795286438598,0.21172311349137196,0.752820340381947,0.7974961843952739,0.7595844081208775
0.5186537581248463,0.20102790536622483,0.7725139404780877,0.6823176366104257,0.7774706417380587
0.6499274773039035,0.24264817336108413,0.6208458081576269,0.9607429528781258,0.711525660705587
0.66694057567691,0.5002052638312615,0.6016454749016839,1.004476560265586,0.6464622528854572
0.6112486974492687,0.15002671737868156,0.7398471957065724,0.7905335820062372,0.7232595090597282
0.629899329101819,0.2353026145433606,0.6516712550890299,0.9048640290490461,0.7153380839928948
0.6606283672902595,0.06377443290756446,0.7510586389894444,0.8693962135995926,0.7359781336849679
0.6470116085990832,0.1803042939683328,0.7016247121114664,0.8488523941951163,0.6879266066877746
0.686734259346792,0.32131425095576505,0.6837549226975824,0.9307798525709472,0.6490545931207371
0.5321054450794193,0.1522790983435489,0.6890677878593557,0.7291097528554701,0.7940485279402281
0.6587441045409423,0.22705287555693787,0.69497524272904,0.8688222479732223,0.7217313071059558
0.6755222540434653,0.09249978973041972,0.7440711822188644,0.8708352171139125,0.7055139356030654
0.6060414476617928,0.25215034075013965,0.7270870510172572,0.7858661463622194,0.6628882728616612
0.7210216948724084,0.36722790697267005,0.7372713539887759,0.9998471415426217,0.6117406135758626
0.6198540913420502,0.13210286647998282,0.7383714244768519,0.8143616177761412,0.6796852921133822
0.6393591295931185,0.28379755533545736,0.686656757265636,0.8399206657261612,0.6706653490887785
0.7468568317473022,0.3323176631899612,0.6384326364292422,0.9755168096848083,0.575682255660993
0.7033460358979129,0.3119449316076524,0.5838144938925633,1.042603244473005,0.6216981003881078
0.7301312191357168,0.22486838860012326,0.6804195805887842,0.9866240770688656,0.6066941034337802
0.6957622234587503,0.24398314064597004,0.6946510736001307,1.003816957418928,0.6992595479308737
0.583974822066721,0.11590793188911008,0.6957101933233003,0.739032437278482,0.8738087888017587
0.6832957877274074,0.2211772272023178,0.7530388591907995,0.880678646227886,0.7049895347878281
0.6052463521015603,0.2794949959506792,0.6900916199002454,0.8101779568859662,0.6794390226711996
0.5137159530055777,0.17165482203200877,0.7567404438558197,0.6670806559893867,0.7306009755913568
0.6744366370210361,0.12863009765463163,0.8014463459579773,0.9050711395409491,0.6918921268584574
0.6376222463780983,0.19684407638111767,0.7449095358499945,0.8713060853283977,0.7031474464078165
0.6956505732517005,0.23251614104339047,0.6703805656131298,0.9850970456475816,0.6606192432005668
0.6505308169805132,0.23896545846911987,0.5926717913805225,0.8791955607668162,0.6519092107499264
0.6193828199421116,0.2501582839395488,0.6647914860949177,0.8458772592468624,0.5975106969801655
0.6623765259411624,0.21906212887405463,0.500360596338929,0.8799824691664885,0.6433589728493421
0.6245908549406831,0.16532804607280105,0.6497048792341141,0.7903886063426122,0.7379149003580516
0.7503885094157826,0.24485870761690864,0.5743227828918275,1.062466464861616,0.6531822708544455
0.6914246199489257,0.4485980834484349,0.6420703363294051,1.0199547064250445,0.5914228867201845
0.6245797297705314,0.27262109469820883,0.6398529065802949,0.8033826204853199,0.7816883399630677
0.5629987806785893,0.10074037566237759,0.7945700665098612,0.754863187174641,0.8430577146122613
0.6356678249204952,0.2741012343898125,0.681844852061871,0.8428874101174584,0.673814083289317
0.7294533643451495,0.2807931950171848,0.7420380505796285,1.020214781065348,0.6699519756343263
0.6580052904434557,0.27669410762197155,0.7717094690292795,0.9065205352234464,0.652389126900639
0.6735212863416188,0.0837618253468746,0.6682836132025473,0.8785907510877533,0.6664012214643973
0.6100370139266522,0.2327892194962916,0.7538874115113662,0.8017419470215507,0.7084039772503425
0.6619184596503601,0.29641406663122893,0.6894547906308877,0.8987005501569766,0.7208362758479234
0.6762721619212195,0.22866147891261002,0.7154960275225207,0.8936944440731724,0.6897941693084747
0.6047138971808852,0.17548507836096822,0.6553208122820133,0.813356521780597,0.6344177803630597
0.7480361239649168,0.2970343823201216,0.7044653887625504,0.9609734501947058,0.6275320725104347
0.7012000908574232,0.18812697045891447,0.7222378470055602,0.9376908763110195,0.6955090038557502
0.6035379483596226,0.07605773438952179,0.7746019284156783,0.779004117654916,0.7308105673244698
0.632968667897719,0.29567111470978946,0.7479252965266855,0.8883002103807967,0.6478060309445254
0.6612758076181141,0.31360754488816567,0.6620743290855053,0.8529122562798211,0.6578917766927893
0.6371531078982993,0.25989703740580905,0.6494309922708671,0.868370851214344,0.7912363257187859
0.6462257092377193,0.31238197171377824,0.707395477734071,0.8696399218551207,0.6718715138770796
