DENV1/BOLIVIA/FSB3363/2010	DEN1_Bolivia_2010_FSB_3363	DENV1/Bolivia/2010-FSB-3363
DENV1/CAMBODIA/BIDV1991/2003	DENV1/Cambodia/2003-BID-V1991	DEN1_Cambodia_2003_GenBankGQ868619
DENV1/CAMBODIA/BIDV1995/2003	DENV1/Cambodia/2003-BID-V1995
DENV1/MYANMAR/61117/2005	DENV1/Myanmar/2005/61117	DEN1_Burma_2005_61117	DENV1/Myanmar/2005/61117
DENV1/PERU/IQT6152/2000	DENV1/Peru/2000-IQT-6152	DEN1_Peru_2000_IQT_6152
DENV1/PUERTO_RICO/BIDV852/2006	DENV1/PuertoRico/2006-BID-V852	DEN1_PuertoRico_2006_BID_V852	DENV1/Puerto-Rico/2006-BID-V852
DENV1/THAILAND/16007/1964	DENV1/Thailand/1964-16007	DENV1/Thailand/1964-16007
DENV1/VENEZUELA/OBT1298/2000	DENV1/Venezuela/2000-OBT-1298	DENV1/Venezuela/2000-OBT-1298	DEN1_Venezuela_2000_OBT_1298
DENV1/VIETNAM/BIDV1937/2008	DENV1/Vietnam/2008-BID-V1937	DEN1_VietNam_2008_BID_V1937
DENV2/BRAZIL/BR161/2004	DENV2/Brazil/2004-BR-161	DENV2/Brazil/2004-BR-161
DENV2/CAMBODIA/BIDV3924/2008	DENV2/Cambodia/2008-BID-V3924	DENV2/Cambodia/2008-BID-V3924
DENV2/CAMBODIA/BIDV4265/2007	DENV2/Cambodia/2007/BID-V4265	DENV2/Cambodia/2007/BID-V4265
DENV2/CAMBODIA/D2T0601085/2009	DENV2/Cambodia/2009/D2T0601085_KH09_KSP	DEN2_Cambodia_2009_D2T0601085_KH09_KSP	DENV2/CAMBODIA/D2T0601085KH09KSP/2009
DENV2/GUYANA/08221/2000	DENV2/Guyana/2000-CAREC-00-08221	DENV2/Guyana/2000-CAREC-00-08221	DENV2/GUYANA/CAREC0008221/2000
DENV2/INDIA/742295/1974	DENV2/India/1974-Poona-742295	DENV2/India/1974-Poona-742295	DENV2/INDIA/POONA742295/1974
DENV2/MALAYSIA/DKD811/2008	DENV2/Malaysia/2008-DKD-811	DEN2_Malaysia_2008_DKD811
DENV2/NICARAGUA/BIDV533/2005	DEN2_Nicaragua_2005_BID_V533	DENV2/Nicaragua/2005-BID-V533	DENV2/Nicaragua/2005-BID-V533
DENV2/NICARAGUA/BIDV571/2006	DENV2/Nicaragua/2006-BID-V571	DEN2_Nicaragua_2006_BID_V571
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/NewGuinea/1944-NewGuineaC	DENV2/New-Guinea/1944-New-Guinea-C	DENV2/New-Guinea/1944-New-Guinea-C
DENV2/PERU/IQT2913/1996	DEN2_Peru_1996_IQT2913	DENV2/Peru/1996-IQT-2913	DENV2/Peru/1996-IQT-2913
