,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1977.166667,0.052859706969485276,,,0.2812218873417412,,,,,,0.04460422902772955,0.0646042761488077,,,,,
1977.416667,0.05463449355581968,,,0.28056159817541404,,,0.22035858204968284,,,0.0444491826661633,0.06575578219276951,,,,,
1977.666667,0.057459461240418834,,,0.2856333683760787,,,0.2136190442722345,,,0.04377061356878358,0.06653962957809019,,,,,
1977.916667,,,,0.2982549567414356,,,0.2039472390663605,,,0.042452709976890074,0.06673673286969825,,,,0.1329666726061769,
1978.166667,,,,0.3079275178491156,,,0.19573467280219603,,,0.04459933118537965,0.06175928312195315,,,,0.1366282823110735,
1978.416667,,,,0.3141125853646642,,,0.19006555114288234,,,0.04662060708910668,0.05787589567892108,,,,0.13867951103584336,
1978.666667,,,,0.32070883469852807,,,0.18368591711412968,,,0.04359393969857744,0.06142893294263532,,,,0.138656316680008,
1978.916667,,,,,,,0.1813494463484577,,,0.04098538818846322,0.06675918263865528,,,,0.13859826718338308,
1979.166667,,,,,,,0.17064506297091528,,,0.046176181596578214,0.06195529557038553,,,,0.13221452832614689,
1979.416667,,,,,,,0.14502231693435413,0.017665892029612003,0.12762461756659013,0.05465478292637474,0.05327768160409452,,,,0.1262960345123017,
1979.666667,,,,,,0.014778504820032262,0.13048886583824704,0.020267522629852687,0.14188677715694106,0.05680424112348371,0.049193127230737314,,,,0.12178526854196173,
1979.916667,,,,,,0.013889227594724347,0.1153221775229771,0.026362910830613644,0.1714233720043246,,,,,,0.12266617471278231,
1980.166667,,,,,,0.011175014214085635,0.09238664924405736,0.021609774535363273,0.1863323901311816,,,,,,0.12232219265226982,
1980.416667,,,,,,,0.07412175057365665,0.013346407557458162,0.19350613550577048,,,,,,0.11908386586221913,
1980.666667,,,,,,,0.06155062671790083,,0.19222305060196163,,,,,,0.1166724329108496,
1980.916667,,,,,,,0.04327474378003527,,0.20063624542686123,,,,,,0.11508374876993394,
1981.166667,,,,,,,0.05177511303350353,,0.19505002328755683,,,,,,0.10820938461377559,
1981.416667,,,,,,,0.06513757493160711,,0.19143573814848217,,,,,,0.0993474550191744,
1981.666667,,,,,0.011139486821099907,,0.07662174657876068,,0.1910546035284821,,,,,0.04297540578020575,0.09007572253840783,
1981.916667,,,,,0.013559122713918534,,0.08818494956654621,,0.18945246916652073,,,,,0.051622169228463556,0.08034186553587552,
1982.166667,,,,,0.01097936349174978,,0.10093394580929632,,0.1749482947536695,,,,,0.050114036662862384,0.0817384796883854,
1982.416667,,,,,0.00645599646395319,,0.11099375284376858,,0.16023054221514707,0.06466686440887183,,,,0.04362300974655745,0.08916041215975312,
1982.666667,,,,,,,0.12417936552671065,,0.14293778566334758,0.06727935532237535,0.04240392612430042,,,0.03731057012700729,0.09640447734678106,
1982.916667,,,,,,,0.14290490617842694,,0.11988476141424974,0.06880361236078998,0.03926752573543786,,,0.031256549073574065,0.10357438712532098,
1983.166667,,,,,,,0.15772487362661708,,,0.06845719476176335,0.03744359924081392,,,0.030852878670009763,0.10356753976080738,
1983.416667,,,,0.38229268869007166,,,0.16666741040040456,,,0.06855720434365568,0.03673384109632019,,,,0.09944933387914552,
1983.666667,,,,0.38247033741323383,,,0.17255875193020997,,,0.0747578364543672,0.03960153102414219,,,,,
1983.916667,,,,0.3986435146046142,,0.018487482404832185,0.18856430233069388,,,0.08771158095548004,0.04730127124651499,,,,,
1984.166667,,,,0.39560840526407637,,0.01822348955165843,0.18588057538096625,,,0.08309491541174482,,,,,,
1984.416667,0.1614420939172948,,,0.38522114061519563,,0.018099751203012018,0.18461793218462566,,,0.08092494475749637,,,,,,
1984.666667,0.1784568872812638,,,0.36532270038079134,,0.01852615003802054,0.1889682641571904,,,,,,,,,
1984.916667,0.19366897384644255,,,0.3453858882537481,,0.01969360181324024,0.2008757905258915,,,,,,,,,
1985.166667,0.20840330255366063,,,0.3059113957300903,,0.02119366216623943,0.21617331964188832,,,,,,,,,
1985.416667,0.22135311171358252,,,0.26494071975938294,,,0.23736328849484545,,,,,,,,,
1985.666667,0.2336021848168895,,,0.22284910113658193,,,0.2641052281715413,,,,,,,,,
1985.916667,0.2462921008226424,,,0.18197007107989885,,,0.2985289595614153,,,,,,,,,
