,DENV1_IV,DENV1_II,DENV2_ASIANII,DENV3_V,DENV2_COSMOPOLITAN,DENV4_II,DENV1_I,DENV2_AMERICAN,DENV1_V,DENV2_ASIANAMERICAN,DENV3_III,DENV4_I,DENV2_ASIANI,DENV3_I,DENV4_III,DENV3_II
1980.666667,-0.8313861852040723,-0.8313861845525974,-2.780571431485091,-0.8931672342079939,-2.097171682551698,-0.5992209852997333,-0.8313861852040723,-2.3707708697800434,-0.8275532942774844,-2.780571400968253,-0.8931672342079939,-0.6999519086101185,-2.780571463727855,-0.8931672342079939,-0.6999519086101185,-0.8931672158530514
1980.916667,-1.2145182137535682,-1.2145182134776165,-2.40538225684474,-0.9133312126970428,-1.8044118417161141,-0.6292383458413511,-1.2145182137535682,-2.1588938803164295,-1.196820517412136,-2.405382230314307,-0.9133312126970428,-0.7300192646524475,-2.405382284896,-0.9133312126970428,-0.7300192646524475,-0.9133311942161959
1981.166667,-1.6200731891365145,-1.6200731893942075,-1.9901984064954559,-0.9669613149421173,-1.4776485420143146,-0.6723848667341348,-1.6200731891365145,-1.9323482469815598,-1.5780823921689682,-1.9901983849172278,-0.9669613149421173,-0.773223989899336,-1.990198429383125,-0.9669613149421173,-0.773223989899336,-0.9669612964771792
1981.416667,-1.8617336680792125,-1.8617336688631512,-1.737704722274572,-1.0157399162499956,-1.2778650953009103,-0.7067771677620016,-1.8617336680792125,-1.801180230768626,-1.7946900345016918,-1.7377047041534786,-1.0157399162499956,-0.8076356140360955,-1.737704741563208,-1.0157399162499956,-0.8076356140360955,-1.0157398978626182
1981.666667,-1.8989101868529619,-1.8989101880330064,-1.6974240978144663,-1.0400699469139685,-1.2451470550864334,-0.7224611129616992,-1.8989101868529619,-1.7888590737928407,-1.8131527531156117,-1.6974240810348504,-1.0400699469139685,-0.8233072325644646,-1.6974241156621859,-1.0400699469139685,-0.8233072325644646,-1.0400699286007333
1981.916667,-1.7614564609177505,-1.7614564623515472,-1.844818451467805,-1.0342103334103712,-1.3606960258286316,-0.7178369018546088,-1.7614564609177505,-1.8794543642370738,-1.6649858342569335,-1.8448184341626104,-1.0342103334103712,-0.818678879889872,-1.8448184697445802,-1.0342103334103712,-0.818678879889872,-1.0342103151133757
1982.166667,-1.4834477000685369,-1.4834477016023069,-2.146053593841711,-0.9994981187011367,-1.5978821832700627,-0.6937655755928527,-1.4834477000685369,-2.0528763903473135,-1.3849959019810427,-2.146053574619271,-0.9994981187011367,-0.7946396452359751,-2.1460536138803006,-0.9994981187011367,-0.7946396452359751,-0.999498100346934
1982.416667,-1.1753119086833475,-1.1753119101246141,-2.4615579760159467,-0.9757395983709382,-1.844814966774666,-0.6693964331879614,-1.1753119086833475,-2.2335553200575435,-1.0807632129311777,-2.4615579541900043,-0.9757395983709382,-0.7702881368286454,-2.461557998325459,-0.9757395983709382,-0.7702881368286454,-0.9757395800607667
1982.666667,-0.8980800886826059,-0.8980800898578722,-2.715187711016003,-0.9867358761139531,-2.0401225595588914,-0.6553824407819504,-0.8980800886826059,-2.3812490258501775,-0.8100184371614323,-2.715187686198016,-0.9867358761139531,-0.7562789812451379,-2.7151877356615963,-0.9867358761139531,-0.7562789812451379,-0.9867358580559732
1982.916667,-0.6670341802912336,-0.6670341810816838,-2.890328574661938,-1.0386837981608,-2.1701772418732337,-0.6541669163323542,-0.6670341802912336,-2.48815041072377,-0.5853112988978031,-2.8903285471086524,-1.0386837981608,-0.7550830848162524,-2.8903286008840396,-1.0386837981608,-0.7550830848162524,-1.0386837805827915
1983.166667,-0.47319881366796057,-0.4731988139846057,-2.997301647790995,-1.1321799607670764,-2.2427589550628353,-0.6647881251281662,-0.47319881366796057,-2.5608938324306365,-0.39643955832377054,-2.9973016178921545,-1.1321799607670764,-0.7657621500433233,-2.997301674529271,-1.1321799607670764,-0.7657621500433233,-1.1321799439022164
1983.416667,-0.30375060495066375,-0.30375060482229066,-3.0722251789141466,-1.237453235550359,-2.2896611953504054,-0.6814704421104091,-0.30375060495066375,-2.617449223554126,-0.22939568551381928,-3.072225147679616,-1.237453235550359,-0.7824761812043406,-3.0722252055943295,-1.237453235550359,-0.7824761812043406,-1.2374532194813939
1983.666667,-0.15189094016698057,-0.151890939678351,-3.1381761496497824,-1.3337546822254702,-2.3308784074634334,-0.6991325305863341,-0.15189094016698057,-2.668641897896224,-0.07772071373235634,-3.1381761175590306,-1.3337546822254702,-0.8001384313783371,-3.1381761770934,-1.3337546822254702,-0.8001384313783371,-1.3337546669205604
1983.916667,-0.0023321080522327176,-0.002332107291835861,-3.219853460067185,-1.4070933332347786,-2.38666317952501,-0.7138547263024563,-0.0023321080522327176,-2.726692783660053,0.07242929211335392,-3.2198534272264214,-1.4070933332347786,-0.8148386158757798,-3.219853489158296,-1.4070933332347786,-0.8148386158757798,-1.4070933185650476
1984.166667,0.14836998409439617,0.14836998504279197,-3.326346148742807,-1.4479179789424277,-2.4645608147431712,-0.7246432970038352,0.14836998409439617,-2.7954810610937217,0.22330048836067995,-3.326346114915987,-1.4479179789424277,-0.8255927526174932,-3.326346180718988,-1.4479179789424277,-0.8255927526174932,-1.4479179646922546
1984.416667,0.2262810564231097,0.2262810574892814,-3.357020972376055,-1.4869809419202646,-2.4830866754883183,-0.7540479730501324,0.2262810564231097,-2.8223027897671944,0.3047231881711646,-3.357020939107275,-1.4869809419202646,-0.854911656987514,-3.3570210055041123,-1.4869809419202646,-0.854911656987514,-1.4869809278890767
1984.666667,0.18389339105029623,0.18389339218678757,-3.232467427862921,-1.5564401296413928,-2.3764443253564393,-0.829678416073499,0.18389339105029623,-2.7679890588494156,0.2736148444508105,-3.232467398335949,-1.5564401296413928,-0.9303822410124007,-3.2324674585994018,-1.5564401296413928,-0.9303822410124007,-1.5564401157116858
1984.916667,0.07231778347813422,0.07231778460369798,-3.0370139114712003,-1.601875744279821,-2.214533385120229,-0.9435464685909595,0.07231778347813422,-2.674290979518928,0.17684974144573962,-3.0370138866822622,-1.601875744279821,-1.0440442859196661,-3.0370139383319876,-1.601875744279821,-1.0440442859196661,-1.6018757300941033
1985.166667,-0.08679924245307102,-0.08679924139326922,-2.7862555506399573,-1.625890598831247,-2.00871801804804,-1.100046372756854,-0.08679924245307102,-2.55120705165861,0.03606986666510714,-2.7862555315159674,-1.625890598831247,-1.2003413422911449,-2.786255572228514,-1.625890598831247,-1.2003413422911449,-1.6258905841048046
1985.416667,-0.21213595201500057,-0.21213595113850348,-2.639479914000857,-1.5999819804744122,-1.8924773063352225,-1.1867997123481653,-0.21213595201500057,-2.4745720553168415,-0.07791989317210257,-2.6394798974629476,-1.5999819804744122,-1.286992100327388,-2.6394799331056706,-1.5999819804744122,-1.286992100327388,-1.5999819651966007
1985.666667,-0.372952443436376,-0.37295244288300555,-2.5013004219292125,-1.584115690787677,-1.787802716149118,-1.200104659817631,-0.372952443436376,-2.3959838976560746,-0.22887522624391177,-2.501300406877995,-1.584115690787677,-1.3002968897122726,-2.501300439449475,-1.584115690787677,-1.3002968897122726,-1.5841156753460974
1985.916667,-0.5626615827991757,-0.5626615826831443,-2.3689245290522787,-1.5774415653710412,-1.6912285958694877,-1.155077027769604,-0.5626615827991757,-2.315497145648517,-0.4096801022682317,-2.368924514634843,-1.5774415653710412,-1.2553578461503758,-2.3689245458068395,-1.5774415653710412,-1.2553578461503758,-1.5774415501080898
1986.166667,-0.7811771227403888,-0.7811771231939295,-2.249175121571967,-1.5579652835160474,-1.6087968612146282,-1.0626522466127701,-0.7811771227403888,-2.23580085476014,-0.6206781663385361,-2.2491751066573635,-1.5579652835160474,-1.163092542497526,-2.249175138662148,-1.5579652835160474,-1.163092542497526,-1.5579652685148626
1986.416667,-1.2136528744564496,-1.2136528758310905,-1.9405857469407466,-1.5202788364907514,-1.3812278481763542,-0.9899102557019411,-1.2136528744564496,-2.048290871103522,-1.0351139601105883,-1.9405857335174215,-1.5202788364907514,-1.0905021403719197,-1.9405857622378035,-1.5202788364907514,-1.0905021403719197,-1.5202788213425362
1986.666667,-1.8396950086118982,-1.8396950110933599,-1.407660699708923,-1.5269583299322003,-0.973247109199473,-0.9618268341707136,-1.8396950086118982,-1.7423607382010742,-1.6298937363738748,-1.4076606914555219,-1.5269583299322003,-1.062590772893623,-1.4076607094363174,-1.5269583299322003,-1.062590772893623,-1.526958314619231
1986.916667,-2.3744658107967576,-2.3744658141215567,-0.9123131540293874,-1.5695715111770678,-0.5883222243622839,-0.9657366436952521,-2.3744658107967576,-1.465111280638428,-2.135348220089685,-0.9123131516559677,-1.5695715111770678,-1.0666352569521522,-0.9123131575480252,-1.5695715111770678,-1.0666352569521522,-1.5695714957532547
1987.166667,-2.8077966274039556,-2.807796631326183,-0.4765735947820225,-1.6361378174436898,-0.24497494173803652,-0.9929036402233493,-2.8077966274039556,-1.2269726029995407,-2.54254639941668,-0.47657359836822427,-1.6361378174436898,-1.0939159606694606,-0.47657359209161704,-1.6361378174436898,-1.0939159606694606,-1.63613780187102
1987.416667,-3.1383569679645813,-3.1383569723752247,-0.159277065874887,-1.6596343423943403,0.0032264436847876388,-1.016091751377698,-3.1383569679645813,-1.0511886699281137,-2.8542263767139553,-0.15927707341641173,-1.6596343423943403,-1.117176720588108,-0.15927705903669664,-1.6596343423943403,-1.117176720588108,-1.6596343265528795
1987.666667,-3.2911455211401313,-3.291145525652338,0.03323781558557265,-1.7256383575845207,0.15954586456908856,-1.0462211753738562,-3.2911455211401313,-0.9518814124197428,-2.995161708692881,0.03323780449468655,-1.7256383575845207,-1.1473455149978717,0.033237826050419195,-1.7256383575845207,-1.1473455149978717,-1.7256383419670354
1987.916667,-3.3354380937337416,-3.3354380981975016,0.11234821788945845,-1.7739643492904729,0.22599652723441366,-1.0636825865068662,-3.3354380937337416,-0.9139267621936469,-3.034422004682037,0.1123482048584348,-1.7739643492904729,-1.1648227057908203,0.11234823031315103,-1.7739643492904729,-1.1648227057908203,-1.7739643340474542
1988.166667,-3.3533600797949648,-3.353360084269875,0.12032529934088756,-1.7631920064030993,0.23096266084437053,-1.06184343115931,-3.3533600797949648,-0.9079974137802147,-3.051933087617429,0.12032528633170875,-1.7631920064030993,-1.162979577766238,0.12032531176272196,-1.7631920064030993,-1.162979577766238,-1.763191991308795
1988.416667,-3.4110835459275277,-3.4110835506114734,0.09395594492586926,-1.661923555802866,0.19975302147152382,-1.037582501500665,-3.4110835459275277,-0.9093150022791412,-3.112009302166289,0.09395593400678745,-1.661923555802866,-1.138695839460811,0.09395595533017875,-1.661923555802866,-1.138695839460811,-1.6619235402260484
1988.666667,-3.4677922056588972,-3.467792210593699,0.019729015284403628,-1.5004474757506456,0.12499567796028446,-0.9966429593599406,-3.4677922056588972,-0.9294961291091135,-3.174401156173804,0.019729007853327485,-1.5004474757506456,-1.0977113379134666,0.0197290223062479,-1.5004474757506456,-1.0977113379134666,-1.5004474592605397
1988.916667,-3.4450223055477123,-3.445022310520982,-0.13925656189457425,-1.3238154488194094,-0.017220136789889207,-0.9457505091743961,-3.4450223055477123,-0.9952486039080748,-3.1624371194062135,-0.1392565653626084,-1.3238154488194094,-1.0467517541998896,-0.1392565587317583,-1.3238154488194094,-1.0467517541998896,-1.3238154313185895
1989.166667,-3.2544260191268366,-3.2544260237240037,-0.44046884916330425,-1.1628721236360617,-0.267895501504345,-0.8869224232823066,-3.2544260191268366,-1.1430216656360583,-2.990860892085915,-0.4404688488610669,-1.1628721236360617,-0.9878483098096715,-0.44046884970034,-1.1628721236360617,-0.9878483098096715,-1.1628721052861957
1989.416667,-3.0325148851251376,-3.032514889307569,-0.7400556040701549,-1.0401389120788893,-0.5131120421030537,-0.8373235511938176,-3.0325148851251376,-1.2950571601251777,-2.7875881812358516,-0.740055600568202,-1.0401389120788893,-0.9381850139652658,-0.740055607780961,-1.0401389120788893,-0.9381850139652658,-1.0401388931042803
1989.666667,-2.8879324705100426,-2.8879324745199884,-0.929579548791063,-0.9664197783748997,-0.6676076219325286,-0.808047517901771,-2.8879324705100426,-1.3918911619690857,-2.6548096017066287,-0.9295795428723648,-0.9664197783748997,-0.908874072911617,-0.9295795549322166,-0.9664197783748997,-0.908874072911617,-0.9664197590177683
1989.916667,-2.8155064883727,-2.8155064924291313,-1.0200623198216063,-0.9340927697955125,-0.7406191080950637,-0.7964193095965437,-2.8155064883727,-1.4387385303164235,-2.587994016484981,-1.0200623122736387,-0.9340927697955125,-0.8972449803205831,-1.0200623276339542,-0.9340927697955125,-0.8972449803205831,-0.9340927502705982
1990.166667,-2.8139919310864294,-2.813991935394889,-1.0236547629593478,-0.9285961491607073,-0.7430198687076113,-0.799107772954169,-2.8139919310864294,-1.4406105339277957,-2.5866370034726636,-1.0236547544212649,-0.9285961491607073,-0.8999636304309603,-1.0236547718162134,-0.9285961491607073,-0.8999636304309603,-0.9285961295867029
1990.416667,-2.834815431510726,-2.8348154361582663,-0.9935415936153098,-0.9340995208787894,-0.7176037101951382,-0.813692026685652,-2.834815431510726,-1.4257273356309144,-2.6054960760213994,-0.9935415846255393,-0.9340995208787894,-0.9145790263699285,-0.9935416029784152,-0.9340995208787894,-0.9145790263699285,-0.934099501296525
1990.666667,-2.848462570545589,-2.8484625754435493,-0.9603892826988487,-0.9423621890550148,-0.6887602635435739,-0.8402115248537374,-2.848462570545589,-1.4106439117303053,-2.61692045827135,-0.960389273713959,-0.9423621890550148,-0.9411188290564805,-0.9603892921091941,-0.9423621890550148,-0.9411188290564805,-0.9423621694655748
1990.916667,-2.798854474286701,-2.798854479231045,-0.9764289225551837,-0.9489799899262121,-0.6970078574706668,-0.8779425148286525,-2.798854474286701,-1.4246065347433428,-2.567879696401953,-0.9764289138173567,-0.9489799899262121,-0.9788557053497765,-0.9764289317835873,-0.9489799899262121,-0.9788557053497765,-0.9489799703301419
1991.166667,-2.58033913003003,-2.58033913464328,-1.136537672820217,-0.9469977693940473,-0.8154285865038375,-0.9298277978174853,-2.58033913003003,-1.5212968311662425,-2.3582799473751233,-1.1365376640509888,-0.9469977693940473,-1.030728526968352,-1.1365376822015236,-0.9469977693940473,-1.030728526968352,-0.9469977497911277
1991.416667,-2.3629675375357,-2.362967541776607,-1.3026187773099764,-0.9426826606175961,-0.9396153861233278,-0.9724944761438443,-2.3629675375357,-1.6201026739997453,-2.15029581611307,-1.3026187679541825,-0.9426826606175961,-1.07336876943516,-1.302618787405958,-0.9426826606175961,-1.07336876943516,-0.9426826410111556
1991.666667,-2.2856281020254983,-2.2856281061533528,-1.3710654426415358,-0.9383838269857252,-0.9921082075664378,-0.9756016549597069,-2.2856281020254983,-1.6590306774367942,-2.0769488163860026,-1.3710654320708902,-0.9383838269857252,-1.0764708496388007,-1.3710654540265808,-0.9383838269857252,-1.0764708496388007,-0.9383838073790809
1991.916667,-2.340488568288707,-2.3404885725530877,-1.3413779952028517,-0.9364623692706401,-0.9714097356380074,-0.9487837553186934,-2.340488568288707,-1.6391114919457763,-2.1302587664829216,-1.3413779832614028,-0.9364623692706401,-1.0496785763668786,-1.3413780079760975,-0.9364623692706401,-1.0496785763668786,-0.9364623496657978
1992.166667,-2.5038824615849187,-2.503882466184493,-1.2228702615243132,-0.9397646683311991,-0.8831333759276478,-0.9074321909171271,-2.5038824615849187,-1.5676038570629847,-2.286972974854273,-1.222870248580327,-0.9397646683311991,-1.0083807349468168,-1.2228702752654128,-0.9397646683311991,-1.0083807349468168,-0.9397646487294672
1992.416667,-2.5561401421816097,-2.556140146941526,-1.209608150781571,-0.9356386729350664,-0.8768181338168515,-0.8600260605714861,-2.5561401421816097,-1.5545720741274263,-2.338997978250446,-1.2096081356435,-0.9356386729350664,-0.9610149637917108,-1.2096081667444385,-0.9356386729350664,-0.9610149637917108,-0.9356386533422771
1992.666667,-2.4208199212583907,-2.420819925887236,-1.3741670172614617,-0.9180068627766832,-1.0088674371957025,-0.8034781566868827,-2.4208199212583907,-1.6404349122124493,-2.2141793793562132,-1.3741669979461264,-0.9180068627766832,-0.9044910706137175,-1.3741670375351245,-0.9180068627766832,-0.9044910706137175,-0.9180068431977146
1992.916667,-2.199475558668835,-2.1994755629968483,-1.609118988899015,-0.8997599336030626,-1.1943027276853406,-0.7543788397359602,-2.199475558668835,-1.7669652304114938,-2.0079262751428653,-1.6091189651707605,-0.8997599336030626,-0.8554079082833744,-1.6091190137607485,-0.8997599336030626,-0.8554079082833744,-0.899759914041182
1993.166667,-1.9720153639289992,-1.9720153678875945,-1.8325479263132327,-0.8910590303188257,-1.3686711035400612,-0.7214703683938936,-1.9720153639289992,-1.88936014133238,-1.7955281120598103,-1.832547899083604,-0.8910590303188257,-0.8225120525024697,-1.8325479548453627,-0.8910590303188257,-0.8225120525024697,-0.8910590107776805
