,DENV1,DENV2,DENV3,DENV4
1972.166667,-1.5602809925242351,-0.12741321508818385,1.396535779452361,-1.159857547795949
1972.416667,-1.5532423438809952,-0.10914248684170061,1.3693556641330638,-1.1516235642893666
1972.666667,-1.4924126476379527,-0.09799100932012074,1.2968288283503289,-1.1072431880497964
1972.916667,-1.3796475901518777,-0.09358943625052345,1.180516316968075,-1.028169805178851
1973.166667,-1.2212906561431682,-0.09533324407853473,1.0263945518700917,-0.9193409864567127
1973.416667,-1.0459352089191518,-0.1050696307504704,0.8659697658293359,-0.8030049570404073
1973.666667,-0.8778801589118391,-0.12441584537266792,0.7265572861269363,-0.6989144665620878
1973.916667,-0.7341176590749283,-0.15603315351571104,0.6297346838592675,-0.6225036391159874
1974.166667,-0.6201039772913584,-0.19692586151409358,0.5793741332700253,-0.5800889498572361
1974.416667,-0.5222132652983376,-0.28592237063274945,0.5860524983385682,-0.5368694203054831
1974.666667,-0.4443805426470715,-0.4112122925443216,0.6409668897922716,-0.4940653970573366
1974.916667,-0.3929596565949653,-0.5971762884274652,0.7801451855051016,-0.46528862704152885
1975.166667,-0.37103289274035667,-0.8234579681929665,0.9911791766628308,-0.46108081496165315
1975.416667,-0.3612744950375242,-1.038265290762938,1.2003315535813686,-0.46114862988897914
1975.666667,-0.35185662633008796,-1.2323338367246344,1.3842799855392676,-0.45322183621680545
1975.916667,-0.34680157186695026,-1.3888096431441395,1.5329847867140152,-0.4449586591459263
1976.166667,-0.34503019563198295,-1.5106115334954766,1.6476753528445323,-0.4345423184000556
1976.416667,-0.34833226927381333,-1.5929053601703524,1.7303229976842647,-0.43184841894516873
1976.666667,-0.34988194764614455,-1.6498685890516545,1.7877380751843464,-0.43107435515514936
1976.916667,-0.34550443391254826,-1.6756091436004898,1.807298364984428,-0.424858234519767
1977.166667,-0.33644602725967826,-1.672306852413613,1.791634039184452,-0.41272585418030405
1977.416667,-0.33472508031965786,-1.6428793996529778,1.7600471901878978,-0.41074470920443473
1977.666667,-0.34132138962790387,-1.5900491752615726,1.7166210884152924,-0.42026783832495607
1977.916667,-0.3528747334903452,-1.5191584297334413,1.662340759665964,-0.4371864748587622
1978.166667,-0.36781002639270094,-1.432139477839645,1.597178793857489,-0.4597164045850039
1978.416667,-0.37616548539412425,-1.3477263269765392,1.5234308208202587,-0.4696416170299781
1978.666667,-0.3721901937318049,-1.275635113525488,1.4409719542570096,-0.4558440670638584
1978.916667,-0.35880945633752614,-1.2131327527669113,1.35088774373301,-0.42194423735557285
1979.166667,-0.3419112542390597,-1.2243844534895931,1.3290379936039627,-0.3821015666524204
1979.416667,-0.33090596448379683,-1.2728294145741228,1.3505435346817216,-0.3469295570844901
1979.666667,-0.34089699561073833,-1.3178043300331697,1.390089960244537,-0.3276352604461415
1979.916667,-0.3746147722365908,-1.359390876354339,1.4503851792506288,-0.32599016448925694
1980.166667,-0.43467425439468066,-1.3957935568046989,1.532519180921853,-0.34432556677569054
1980.416667,-0.5205804906194038,-1.401697574862323,1.6135698163257957,-0.38723720032009784
1980.666667,-0.6337723932063345,-1.3654640448613544,1.6847695403061604,-0.4582078835310145
1980.916667,-0.7693127956548088,-1.2905908765682883,1.7438815839713253,-0.5523445057447993
1981.166667,-0.9194386464618615,-1.1581535475014655,1.76134873997562,-0.6591834892171186
1981.416667,-1.037177963976206,-1.042160391946612,1.7629720134163331,-0.7430609238025169
1981.666667,-1.1047802431493834,-0.9775468093069669,1.7659271127061946,-0.7912841447016153
1981.916667,-1.121946963731029,-0.9635346540854893,1.7690962073366243,-0.8035693736356536
1982.166667,-1.0898536035091964,-0.9985967113717005,1.7720446334239206,-0.7806139721035948
1982.416667,-1.0296653893835583,-1.05541907619231,1.7686793043908895,-0.7376290864550933
1982.666667,-0.9509574104124989,-1.1195712341312534,1.7541390883675434,-0.6814432717419632
1982.916667,-0.8539578532826331,-1.1896151377217645,1.7271620993783403,-0.6121302995083415
1983.166667,-0.7404903630077992,-1.2626265430446633,1.686573074757507,-0.5308645959792212
1983.416667,-0.6302211397476228,-1.3213797260214968,1.6349517562423712,-0.451930288785848
1983.666667,-0.530863813124219,-1.3594717077774985,1.5736809425559817,-0.38096005335082833
1983.916667,-0.44305167318953137,-1.3783874163962504,1.5050131272158538,-0.3186363753410851
1984.166667,-0.36741190273244,-1.3801108235652628,1.4317618490150723,-0.26575413275908094
1984.416667,-0.312979292507449,-1.352550852803826,1.3514866747981356,-0.22982145357235018
1984.666667,-0.28800963234387483,-1.2873685836728637,1.2651608985561986,-0.21854534858962854
1984.916667,-0.29593556764912426,-1.2202385705696992,1.2134131303788172,-0.23698587923187278
1985.166667,-0.3381939008559077,-1.1495491481097573,1.1972164275059884,-0.28813684649018617
1985.416667,-0.38311264120738575,-1.104252097661156,1.2064209797270138,-0.33664331859291674
1985.666667,-0.4329715470968013,-1.0530478894695867,1.2091214086319808,-0.37918675642982175
1985.916667,-0.48935137596205913,-0.9937944640703882,1.2057101423277405,-0.4185309033258064
1986.166667,-0.5551166820401424,-0.9315678462396573,1.2050255972651023,-0.45826071029107573
1986.416667,-0.6790615151954995,-0.8422562671263429,1.2350652883182494,-0.5389073893331289
1986.666667,-0.8499161522862049,-0.7134332728835044,1.2718347470463967,-0.6519105395761922
1986.916667,-0.9991596919489,-0.584419596606446,1.2856698289745436,-0.747537542940742
1987.166667,-1.1258194881547703,-0.45747814207486037,1.2775733936930198,-0.8246011375782848
1987.416667,-1.255653216910442,-0.33555990403137603,1.2793249770885318,-0.9067614185117985
1987.666667,-1.3415320062739953,-0.23201897561250545,1.258181786684044,-0.9621278677566164
1987.916667,-1.421468158532483,-0.14830348198654086,1.2529789219101752,-1.0167772049011303
1988.166667,-1.5172991158623403,-0.08265659531838893,1.2831878383277144,-1.085261647319076
1988.416667,-1.6111660491916795,-0.051840967840019105,1.3462775711737538,-1.1523672311953244
1988.666667,-1.6907593122788338,-0.06656093961397269,1.4406417687168382,-1.2093007317279068
1988.916667,-1.7526429277319084,-0.1156884006228292,1.5517116504090707,-1.2535999279057826
1989.166667,-1.7602891147374422,-0.21377540473660944,1.6575068809397941,-1.2591688405011776
1989.416667,-1.7443745948958274,-0.31888939631407937,1.7468322766762234,-1.2480202014652975
1989.666667,-1.7513190582129066,-0.40216059696738465,1.8372471010626528,-1.2533227338034758
1989.916667,-1.7635025441835261,-0.4648737170669008,1.9124300964423406,-1.262516180691077
1990.166667,-1.7710865455865685,-0.5083256958777546,1.9639503907164537,-1.2687635976194203
1990.416667,-1.7627568595954088,-0.5423788799433298,1.9908857525760968,-1.264892321698385
