,DENV1,DENV2,DENV3,DENV4
1977.166667/1972.166667,0.5049459264489403,,0.7782137887936152,
1977.416667/1972.416667,0.630772475681677,,0.5647214266355514,
1977.666667/1972.666667,0.8504932368436374,,0.4392608637669376,
1977.916667/1972.916667,1.3055696953068177,6.49168660403234,0.3610523784888548,2.3816308691376724
1978.166667/1973.166667,1.8918250658084428,4.887346780901307,0.3487122070992541,2.41673746630538
1978.416667/1973.416667,2.285910748982137,3.6382319075365794,0.38523386066174103,2.035151548328879
1978.666667/1973.666667,,2.6646258965891327,0.46737711758617245,1.5000930403353923
1978.916667/1973.916667,,2.1738016319490296,0.5759669769263203,1.125680904825312
1979.166667/1974.166667,,1.0652148295515675,0.703006259337652,1.375999334973119
1979.416667/1974.416667,,0.7320799277213855,0.8044132918230321,1.7595855079902527
1979.666667/1974.666667,,0.49078206402536334,1.3929993188898115,1.8860085156657123
1979.916667/1974.916667,,0.39711596694252654,4.509759792651407,1.5966134753979253
1980.166667/1975.166667,,0.3939461330595682,6.382504946542262,1.5859311214707705
1980.416667/1975.416667,,0.3978598861637195,5.673856749232759,1.7267045733982076
1980.666667/1975.666667,,0.4299740075113555,4.647748137659073,1.5492205875746599
1980.916667/1975.916667,2.3248179677386416,0.4581958948015231,4.062894875651819,1.4103083434908823
1981.166667/1976.166667,2.3414807544593317,0.469173757527108,3.5541890989994154,1.4507379327029333
1981.416667/1976.416667,,0.46523004046996524,3.1644514120160574,1.6283636460844018
1981.666667/1976.666667,,0.4579972124969314,2.889594048618292,1.872030433184529
1981.916667/1976.916667,,0.46879478150225795,2.4443193556256446,2.0136567501775327
1982.166667/1977.166667,,0.5194724118305193,1.8845198849247666,1.763837001616586
1982.416667/1977.416667,,0.5816269658767821,1.4914832573853474,1.5488535404142736
1982.666667/1977.666667,,0.6647971944984683,1.2244672901508613,1.3494395034928715
1982.916667/1977.916667,,0.7655096941640311,1.0334922302180933,1.2142739584486852
1983.166667/1978.166667,,0.7745004957484534,0.8881315881543587,1.378597602158976
1983.416667/1978.416667,2.5353761651524263,0.7212189342107843,0.7610337041227112,2.025899460794199
1983.666667/1978.666667,2.993541208746997,0.6962385417690922,0.6810374966150718,
1983.916667/1978.916667,3.536287839409812,0.5120472521037452,1.15998153620155,
1984.166667/1979.166667,2.8553609302031813,0.4623422875774883,1.8202059845605116,
1984.416667/1979.416667,1.8124826793008775,0.49888763305123407,2.2591498993234005,
1984.666667/1979.666667,1.2427988439758217,0.5314533254702355,3.2294085425991694,
1984.916667/1979.916667,0.8899288773963783,0.5571616697936722,6.335868025146729,
1985.166667/1980.166667,0.73989408181458,0.6376526706075182,6.128331380667,
1985.416667/1980.416667,0.6512660402670031,0.7851077811837719,4.264753422488997,
1985.666667/1980.666667,0.5872621562224329,1.0064246333286595,3.0901521889673993,
1985.916667/1980.916667,0.5407493049898916,1.3708812753471387,2.3189335327528657,
1986.166667/1981.166667,0.5927051123519191,1.1546089171373912,2.3928949735121448,
1986.416667/1981.416667,0.6917593658238772,0.8521160253605061,2.8669711785594334,
1986.666667/1981.666667,0.8281697171152936,0.6612869620880295,3.522942154855518,
1986.916667/1981.916667,1.032689350912096,0.5343146960815551,4.531510606254296,
1987.166667/1982.166667,1.1945527353155743,0.525500448636944,3.532917515507042,
1987.416667/1982.416667,1.325400843038065,0.5560649523306571,2.3636466523054342,
1987.666667/1982.666667,1.5391355634109118,0.5790116555142162,1.6981344192131,
1987.916667/1982.916667,1.8959475798102157,0.5980710025295165,1.2836682154907229,
1988.166667/1983.166667,2.3659734907922103,0.5957819884565897,1.1000437650558208,
1988.416667/1983.416667,2.963255521772335,0.588881117635173,0.9837787197391268,
1988.666667/1983.666667,3.862185216607132,0.5764677279643186,0.8886743391063024,
1988.916667/1983.916667,5.233995851305815,0.5576096608189851,0.809344129160476,
1989.166667/1984.166667,3.9934689337899485,0.6245524172215655,0.7173447147275369,
1989.416667/1984.416667,2.36146336575605,0.7972977346043711,0.6502382521345264,
1989.666667/1984.666667,1.5448279842541757,0.8371537312089374,0.771305418464104,2.084172750676373
1989.916667/1984.916667,1.1153060789823133,0.8936399805847383,0.9332381998595402,1.3572294030494962
1990.166667/1985.166667,1.1356999738062536,0.770897271125455,1.0863029205188925,1.4708169617790205
1990.416667/1985.416667,1.1094621827303188,0.8294682701814162,0.9747980019913353,1.8159097113438498
1990.666667/1985.666667,1.0893721218576422,0.9263346807824848,0.9010407045020626,
1990.916667/1985.916667,1.0615396935675536,1.0209008886712851,0.9177593073520997,
1991.166667/1986.166667,0.6544988591743242,1.5533552971590312,1.1246675756903985,
1991.416667/1986.416667,0.47126943652411113,5.447324867496384,1.0663377961129252,
1991.666667/1986.666667,0.48156648492603493,,0.9226622543668674,
1991.916667/1986.916667,0.6722511149718824,,1.1219824969493173,
1992.166667/1987.166667,0.5777859326883082,,1.1155574279134948,
1992.416667/1987.416667,0.5743449575382175,,0.7999135473674926,
1992.666667/1987.666667,0.516575130581444,,0.7938175668969615,
1992.916667/1987.916667,0.45133332295652884,,1.0749102591419042,
1993.166667/1988.166667,0.3951963922573714,,2.1488190748009477,
1993.416667/1988.416667,0.3645048159913448,3.9776836748257485,,
1993.666667/1988.666667,0.6911751109154314,2.486906273875084,,
1993.916667/1988.916667,0.7818014950144726,1.4145058145629996,,
1994.166667/1989.166667,0.7999980001896448,1.2653454570776783,,
1994.416667/1989.416667,0.7522284209777702,1.4114799346723454,,
1994.666667/1989.666667,0.7246301666125848,1.5846152984152968,,
1994.916667/1989.916667,0.6968340128762278,1.7604680441957616,,
1995.166667/1990.166667,0.6793837340521374,1.7382033727883393,,
1995.416667/1990.416667,0.6627001302756724,1.6497821676816178,,
1995.666667/1990.666667,0.6566389343965544,1.477552294332946,,
1995.916667/1990.916667,0.7015994985212176,1.1274141314933142,,2.413983896231069
1996.166667/1991.166667,0.6735484043456775,1.0433994674747622,,2.194668508517544
1996.416667/1991.416667,0.57510410769016,1.051932095391971,,
1996.666667/1991.666667,0.49584300701743544,1.0842696380501828,,
1996.916667/1991.916667,0.4414617576628514,1.2248278190773174,,
1997.166667/1992.166667,0.4738299426434925,0.903350081509251,,
1997.416667/1992.416667,0.584370924232274,0.6334181718850469,,
1997.666667/1992.666667,0.6593619250243021,0.5769244807275609,,
1997.916667/1992.916667,0.6865451164939765,0.6000813081909824,,
1998.166667/1993.166667,0.7322535381420842,0.6424572938853493,,
1998.416667/1993.416667,0.7911531880769148,0.6889053265336937,3.990895485229958,
1998.666667/1993.666667,0.8811812918555391,0.7198285400575167,2.4201796634791015,
1998.916667/1993.916667,1.0233110632496512,0.7394525823184396,1.6240739504521027,
1999.166667/1994.166667,1.2207266602376177,0.6341705566000959,1.7703514536206322,
1999.416667/1994.416667,1.1471946452538533,0.6349425731584414,1.9467561325746892,
1999.666667/1994.666667,1.0762818741110693,0.6420363043215561,2.112230600172314,
1999.916667/1994.916667,1.0198991439463438,0.6488570370427806,2.293970217959692,
2000.166667/1995.166667,0.7934437662736268,0.7724179829877597,2.4102882046679164,
2000.416667/1995.416667,0.6377593259277634,0.954304297716219,2.577396280136258,
2000.666667/1995.666667,0.6291046186188791,0.9691939361209668,2.5966926038157623,
2000.916667/1995.916667,0.47234018298773633,2.193549874671,1.9084410627694013,
2001.166667/1996.166667,0.6418121329416836,,2.543182638611399,
2001.416667/1996.416667,0.5826250225300041,,2.2321829232761954,
2001.666667/1996.666667,0.45821740301190894,,1.7247137331432187,1.7058873140311401
2001.916667/1996.916667,0.43171056813623104,,0.9889101396501813,1.112162045353511
2002.166667/1997.166667,0.42509904554552885,,0.927765372852723,0.7822464044260226
2002.416667/1997.416667,0.4447806323526516,,0.9986290127901066,0.7976575883191631
2002.666667/1997.666667,0.512499093032656,3.556841036707593,1.0093766462475655,1.096149677583273
2002.916667/1997.916667,0.665024030963613,1.991044626870413,1.065831504152254,
2003.166667/1998.166667,0.7832734994019153,1.1218199171197196,1.2604024922371817,
2003.416667/1998.416667,0.8377505176979925,0.9958168502982329,1.2694921123747511,
2003.666667/1998.666667,0.8623826699222806,0.9668840989862516,1.2363211487678687,
2003.916667/1998.916667,0.9172318379164935,0.9130355838899772,1.1954650880743456,
2004.166667/1999.166667,1.0425201273826195,0.8520954079289376,1.0486101007420716,
2004.416667/1999.416667,1.0463615334791818,0.8800911151810866,0.9425560995022926,
2004.666667/1999.666667,1.040817969686485,0.9185995849192075,0.8729844093592296,1.860315852759664
2004.916667/1999.916667,1.0431393835720195,0.9760774123490065,0.8389027337004399,1.4791394512647456
2005.166667/2000.166667,1.0462701893542115,1.1099332123675327,0.7710118501477529,1.3297995391194066
2005.416667/2000.416667,1.0623613102988492,1.2907113921362119,0.6909110017028413,1.3074655212061106
2005.666667/2000.666667,1.0900385806287736,1.5194980771557687,0.6224475146117396,1.3130422803185093
2005.916667/2000.916667,1.1308459730974865,1.8209025535805037,0.5634525175285434,1.3435389185791657
2006.166667/2001.166667,0.9306769517811276,2.134193874071477,0.5988499852744746,1.233265465918124
2006.416667/2001.416667,0.8140234955163135,1.6609220466369623,0.7410939167484434,1.2842833897561234
2006.666667/2001.666667,0.665786943686759,1.1917049117881922,1.1938667401338128,1.17872586717237
2006.916667/2001.916667,0.7021785698620758,0.7875355000111103,1.9300060444706875,1.1641670278136396
2007.166667/2002.166667,0.9279802183086417,0.5279190949912043,3.0586664801583336,1.528334484935973
2007.416667/2002.416667,1.230771370204932,0.44007718089436587,4.592000374548852,
2007.666667/2002.666667,1.186465250288006,0.4621782342666265,5.859315555003837,
2007.916667/2002.916667,0.7983068124378147,0.6021887774992751,5.824092252900634,
2008.166667/2003.166667,0.7251687124632897,0.7108008735851016,4.281644927634959,
2008.416667/2003.416667,0.8475348434830096,0.687278612342602,3.050382613312575,
2008.666667/2003.666667,0.8867560867434647,0.7545338044664734,2.048447934974164,
2008.916667/2003.916667,0.7127683101751021,1.4144067658216215,1.0878272577973787,
2009.166667/2004.166667,0.8117555148601906,1.3468622321821764,0.9399683975018323,
2009.416667/2004.416667,1.0571465500130144,0.955151060136983,0.978360138863964,
2009.666667/2004.666667,1.1185693790448508,1.0651590005407494,0.8245623430201403,
2009.916667/2004.916667,1.082980707139786,0.9631913699040522,0.9455288774278943,
2010.166667/2005.166667,0.8185740484439776,0.9828694144363304,1.2939329285561332,
2010.416667/2005.416667,0.6063105185422928,1.344030914845462,1.4950037683700492,
2010.666667/2005.666667,0.46941683916330695,1.9916179568207513,1.9062152384778988,
2010.916667/2005.916667,0.44070584213811714,2.2387108671217386,2.0540176649540527,
2011.166667/2006.166667,0.37931256113368483,2.9001280842890393,2.5209132294177907,1.1560803641488249
2011.416667/2006.416667,0.35732150417384373,3.1192284662918377,2.7940625792617833,0.8649365914113615
2011.666667/2006.666667,0.3921219827835001,2.824333954422462,2.666856794733749,1.1314752218689637
2011.916667/2006.916667,0.447485477062807,2.479892792589249,2.5464268192151565,
2012.166667/2007.166667,0.5210283404812668,1.5351108860437028,2.082600160529976,
2012.416667/2007.416667,0.5516013669306113,1.0803067574729552,2.369785228903747,1.337797973762775
2012.666667/2007.666667,0.519201002334181,0.7359930841307464,,1.455926718675882
