,DENV1,DENV2,DENV3,DENV4
1970.0,0.29234400000000005,0.5685730000000001,0.10776700000000002,0.03131600000000001
1970.25,0.296727,0.572087,0.10369,0.027496
1970.5,0.30093030092996986,0.5754085754089424,0.09960909960909002,0.024052024051997592
1970.75,0.37645400000000007,0.47906200000000004,0.11791900000000002,0.026565000000000002
1971.0,0.45636645636645634,0.3793143793143793,0.13516513516513515,0.02915402915402915
1971.25,0.537458,0.280071,0.150387,0.032083999999999994
1971.5,0.6166076166080001,0.18533718533700003,0.162867162867,0.03518803518800001
1971.75,0.5980960000000001,0.15736900000000004,0.19815100000000002,0.046384
1972.0,0.5735480000000001,0.13141700000000003,0.23625800000000002,0.058777
1972.25,0.5438734561269457,0.10743489256498925,0.2766517233479724,0.0720399279600928
1972.5,0.50954,0.08554199999999999,0.31851199999999996,0.086406
1972.75,0.3798263798263419,0.08662008662017796,0.4138884138883725,0.11966511966510768
1973.0,0.249941,0.08702599999999999,0.503883,0.15915
1973.25,0.13076100000000002,0.086443,0.5777920000000001,0.20500400000000002
1973.5,0.027866000000000002,0.08483099999999999,0.630969,0.256334
1973.75,0.0295,0.163502,0.611554,0.195444
1974.0,0.08799903555385225,0.3040695304059523,0.26729418631181945,0.34063724772837595
1974.25,0.08406317182404088,0.3543635809802242,0.22312748992104625,0.33844575727468873
1974.5,0.08577698896874882,0.3961118048180044,0.18679187627260024,0.33131932994064656
1974.75,0.09758834183001948,0.4440206721667824,0.142570255297625,0.31582073070557315
1975.0,0.11977859759648228,0.48210880656803784,0.10772521934277546,0.2903873764927044
1975.25,0.14378728637159113,0.5165747682092059,0.08162857653216797,0.25800936888703513
1975.5,0.09724482766874151,0.5959526514633939,0.06823763738505474,0.23856488348280985
1975.75,0.17747778076734597,0.5126874142035751,0.060699575393967836,0.24913522963511114
1976.0,0.4119336767436343,0.3481806072062073,0.05340596161229885,0.18647975443785964
1976.25,0.4911431154494486,0.27298480531929525,0.06983854690325307,0.16603353232800305
1976.5,0.5388345506827578,0.21893090826099726,0.09228994620645882,0.14994459484978606
1976.75,0.5593686149725178,0.18018292464529773,0.11810709997528852,0.14234136040689607
1977.0,0.5477620275805802,0.15652808704369764,0.15221294071329275,0.1434969446624293
1977.25,0.514014507683109,0.13915347437173992,0.1942111033961294,0.1526209145490217
1977.5,0.49964766111903913,0.10087934015474918,0.24125782001537735,0.1582151787108344
1977.75,0.4426999082478331,0.1103097345848138,0.2771442471275749,0.16984611003977806
1978.0,0.28372519720554723,0.15488716660457677,0.35283707823027927,0.20855055795959676
1978.25,0.19616913928109111,0.17410424268302055,0.4146720037581861,0.21505461427770237
1978.5,0.14621054880353238,0.20271707724700713,0.4312179470901698,0.21985442685929074
1978.75,0.11903613177445152,0.24381799913862853,0.4082407406092357,0.2289051284776842
1979.0,0.10607399169353278,0.2935579770867339,0.3623523204604398,0.2380157107592935
1979.25,0.10167004763673863,0.3444377938189258,0.30920860305217357,0.24468355549216186
1979.5,0.10223468734589194,0.38362404720517235,0.26149799253204853,0.2526432729168871
1979.75,0.10518697962498426,0.43343088952805897,0.2188788998955016,0.24250323095145523
1980.0,0.12053128318606682,0.46263042866969406,0.18196031077945926,0.23487797736477978
1980.25,0.1550008455701105,0.4608252239720267,0.1529668994356684,0.23120703102219453
1980.5,0.20704622429139205,0.4312224499022198,0.13526001802336074,0.22647130778302724
1980.75,0.2748731213391585,0.3788333535653833,0.12664357388752975,0.21964995120792855
1981.0,0.350193898956628,0.3164455751403058,0.12372247801613735,0.20963804788692889
1981.25,0.41805893263397575,0.2588497757318322,0.12535199396934607,0.197739297664846
1981.5,0.46538862394722935,0.21676876960497699,0.13187248758512762,0.18597011886266612
1981.75,0.49203132025136725,0.18068065066240271,0.1468704784367612,0.18041755064946874
1982.0,0.4966004997970245,0.15793540145399404,0.16686990342192504,0.17859419532705637
1982.25,0.474017548173458,0.15036194797916197,0.19356841796692442,0.18205208588045563
1982.5,0.424300083294558,0.1552977242268108,0.22970855936517642,0.1906936331134548
1982.75,0.3565994516675465,0.17029680578028542,0.27144815577146336,0.20165558678070478
1983.0,0.2856661420481612,0.19300419245314754,0.3099080828827677,0.2114215826159234
1983.25,0.22497534777399678,0.22161906883284094,0.3358647397328138,0.21754084366034848
1983.5,0.18062676594091084,0.25510585665870195,0.34445938091308453,0.2198079964873026
1983.75,0.15122947806175363,0.2910955868293994,0.33690128686217197,0.22077364824667498
1984.0,0.133542087157292,0.3297506092522707,0.31611384326479297,0.22059346032564434
1984.25,0.12630005725160984,0.36672385322973144,0.2877845999793101,0.21919148953934856
1984.5,0.129289820353993,0.3959439353160674,0.2572125792508427,0.21755366507909685
1984.75,0.1425769288007682,0.41220129805384437,0.22863651678913038,0.216585256356257
1985.0,0.16688078473010567,0.41180658634787143,0.20481639362053247,0.21649623530149045
1985.25,0.20308922563870732,0.3936245055318405,0.18664766191824966,0.21663860691120254
1985.5,0.2506958960877502,0.3598456885277219,0.17365932232812323,0.21579909305640463
1985.75,0.3054113386975163,0.31712382166229247,0.16469499555785044,0.21276984408234076
1986.0,0.3600138086718915,0.27233663688060605,0.1598776718456188,0.20777188260188362
1986.25,0.4067169005633438,0.2322382925016023,0.1592400464692802,0.20180476046577375
1986.5,0.4385192337406721,0.201633558451969,0.16324881389211693,0.1965983939152419
1986.75,0.45062311206187305,0.18248545181571563,0.1728313611231021,0.19406007499930925
1987.0,0.4414719605212971,0.17470480100113497,0.18864510514429952,0.19517813333326828
1987.25,0.41257199125899024,0.17736887030007098,0.21037829411110848,0.19968084432983021
1987.5,0.36836498687752095,0.18934239689838567,0.2361086042984204,0.20618401192567293
1987.75,0.3164178999578903,0.20902492338297554,0.261977013272042,0.2125801633870922
1988.0,0.2651565898277072,0.23466189919738395,0.2832733150300313,0.21690819594487762
1988.25,0.22103909850997108,0.2643916896836401,0.29615373383954446,0.21841547796684443
1988.5,0.18746581363681739,0.2960508535915303,0.29901568881010465,0.21746764396154764
1988.75,0.1652724777283012,0.32700044551816204,0.2926796276823733,0.21504744907116344
1989.0,0.15387640443780892,0.3541620500448442,0.2796759537397919,0.21228559177755488
1989.25,0.15250685239778922,0.3742365739907553,0.2631319297754721,0.21012464383598325
1989.5,0.1608517140536856,0.3841900199187661,0.24583473025793884,0.2091235357696095
1989.75,0.17899137421567501,0.38197609256719534,0.22971506443192008,0.20931746878520954
1990.0,0.20697738468814977,0.36714102026443196,0.215707448196188,0.21017414685123012
1990.25,0.2439443908149286,0.3412696908185694,0.20401520604186063,0.2107707123246412
1990.5,0.2871608624194288,0.30810048142464336,0.1945635432800578,0.21017511287587012
1990.75,0.3317751921620415,0.27282472017110604,0.1874215289739429,0.20797855869290963
1991.0,0.37164770292866667,0.24064153026907897,0.18304119327858648,0.20466957352366794
1991.25,0.4009568149794776,0.2153856308218754,0.18218864032428508,0.20146891387436197
1991.5,0.41557594322383146,0.19904460560675685,0.18564641045185434,0.1997330407175574
1991.75,0.4136770109662377,0.19212297846339363,0.1938566399085197,0.200343370661849
1992.0,0.3957852417901389,0.1942957660633128,0.20657164296876712,0.20334734917778122
1992.25,0.3646760255797325,0.20481141855132412,0.22257980354578447,0.20793275232315883
1992.5,0.32513401315155854,0.222516282985092,0.23965233432623384,0.21269736953711574
1992.75,0.283094387273055,0.2457522693866642,0.2549567316464426,0.21619661169383814
1993.0,0.24418212503648978,0.2723509336396665,0.26592120835320404,0.21754573297063967
1993.25,0.21238465370282153,0.2997855636081476,0.27110463174604865,0.21672515094298211
1993.5,0.1896554519469585,0.3253796583568939,0.27053044971788304,0.21443443997826458
1993.75,0.1764437624979166,0.34650030628538797,0.2653753262041002,0.21168060501259514
1994.0,0.17253364697850976,0.3607669578922202,0.2573256340897566,0.20937376103951338
1994.25,0.17765249342405792,0.3663067554726806,0.24797342029789568,0.2080673308053658
1994.5,0.19163381656341547,0.3620695928888607,0.23845318058994958,0.20784340995777423
1994.75,0.21416240035094736,0.3481715876266843,0.22934910540102862,0.20831690662133978
1995.0,0.24421932829653603,0.32615895603305256,0.22084098848111322,0.2087807271892983
1995.25,0.2795059255364295,0.29897916193845897,0.2130011074376298,0.20851380508748174
1995.5,0.3162677957676567,0.270468407127893,0.20609623781070074,0.2071675592937495
