,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_IV,DENV4_I,DENV4_II,DENV4_SYLVATIC
1985.8333,0.1929,0.0,0.0201,0.1065,0.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458,0.0
1985.9167,0.1929,0.0,0.0202,0.1065,0.2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411,0.0
1986.0,0.1929,0.0,0.0202,0.1065,0.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,0.0
1986.0833,0.1924,0.0,0.0201,0.1062,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332,0.0
1986.1667,0.1917,0.0,0.02,0.1058,0.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302,0.0
1986.25,0.1909,0.0,0.0199,0.1054,0.2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,0.0
1986.3333,0.19,0.0,0.0198,0.1049,0.2634,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1247,0.0
1986.4167,0.1898,0.0,0.0198,0.1048,0.2647,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1227,0.0
1986.5,0.1903,0.0,0.0199,0.1051,0.2649,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1213,0.0
1986.5833,0.1907,0.0,0.0199,0.1053,0.2652,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.12,0.0
1986.6667,0.1911,0.0,0.02,0.1055,0.2656,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1186,0.0
1986.75,0.1913,0.0,0.02,0.1056,0.266,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1172,0.0
1986.8333,0.1916,0.0,0.02,0.1057,0.2666,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1157,0.0
1986.9167,0.1917,0.0,0.02,0.1058,0.2672,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1143,0.0
1987.0,0.192,0.0,0.02,0.106,0.2677,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1127,0.0
1987.0833,0.1938,0.0,0.0202,0.107,0.2683,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1121,0.0
1987.1667,0.1956,0.0,0.0204,0.108,0.2688,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1114,0.0
1987.25,0.1974,0.0,0.0206,0.109,0.2694,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1108,0.0
1987.3333,0.1996,0.0,0.0208,0.1102,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105,0.0
1987.4167,0.2029,0.0,0.0212,0.112,0.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0
1987.5,0.2061,0.0,0.0215,0.1138,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0
1987.5833,0.2093,0.0,0.0219,0.1155,0.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118,0.0
1987.6667,0.2123,0.0,0.0222,0.1172,0.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.0
1987.75,0.2152,0.0,0.0225,0.1188,0.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0
1987.8333,0.2181,0.0,0.0228,0.1204,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127,0.0
1987.9167,0.2209,0.0,0.0231,0.122,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128,0.0
1988.0,0.2237,0.0,0.0234,0.1235,0.2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0
1988.0833,0.2265,0.0,0.0237,0.125,0.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0
1988.1667,0.2292,0.0,0.0239,0.1265,0.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128,0.0
1988.25,0.2319,0.0,0.0242,0.128,0.2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0
1988.3333,0.2346,0.0,0.0245,0.1295,0.2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0
1988.4167,0.2373,0.0,0.0248,0.131,0.2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131,0.0
1988.5,0.2401,0.0,0.0251,0.1326,0.2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131,0.0
1988.5833,0.243,0.0,0.0254,0.1341,0.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132,0.0
1988.6667,0.2458,0.0,0.0257,0.1358,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132,0.0
1988.75,0.2486,0.0,0.026,0.1374,0.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131,0.0
1988.8333,0.2514,0.0,0.0263,0.139,0.2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0
1988.9167,0.2541,0.0,0.0265,0.1405,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127,0.0
1989.0,0.2567,0.0,0.0268,0.142,0.2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123,0.0
1989.0833,0.2574,0.0,0.0269,0.1419,0.2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121,0.0
1989.1667,0.258,0.0,0.0269,0.1418,0.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118,0.0
1989.25,0.2585,0.0,0.027,0.1416,0.2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.0
1989.3333,0.2589,0.0,0.027,0.1413,0.2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0
1989.4167,0.2594,0.0,0.0271,0.141,0.2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113,0.0
1989.5,0.2598,0.0,0.0271,0.1408,0.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.0
1989.5833,0.2604,0.0,0.0272,0.1407,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.0
1989.6667,0.2605,0.0,0.0272,0.1407,0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0
1989.75,0.2594,0.0,0.0271,0.1408,0.2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119,0.0
1989.8333,0.2583,0.0,0.027,0.141,0.3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123,0.0
1989.9167,0.2572,0.0,0.0269,0.1412,0.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127,0.0
1990.0,0.2561,0.0,0.0267,0.1413,0.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0
1990.0833,0.2531,0.0,0.0264,0.1399,0.3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.0
1990.1667,0.2501,0.0,0.0261,0.1384,0.3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137,0.0
1990.25,0.2468,0.0,0.0258,0.1368,0.3326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138,0.0
1990.3333,0.2434,0.0,0.0254,0.1352,0.3411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138,0.0
1990.4167,0.2399,0.0,0.0251,0.1335,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136,0.0
1990.5,0.2363,0.0,0.0247,0.1317,0.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.0
1990.5833,0.2326,0.0,0.0243,0.1299,0.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132,0.0
1990.6667,0.2289,0.0,0.0239,0.1281,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0
1990.75,0.2253,0.0,0.0235,0.1263,0.3863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0
1990.8333,0.2219,0.0,0.0232,0.1246,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127,0.0
1990.9167,0.2185,0.0,0.0228,0.1229,0.4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0
1991.0,0.2151,0.0,0.0225,0.1213,0.4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0
1991.0833,0.2114,0.0,0.0221,0.12,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143,0.0
1991.1667,0.2076,0.0,0.0217,0.1186,0.4258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161,0.0
1991.25,0.2038,0.0,0.0213,0.1172,0.4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178,0.0
1991.3333,0.1999,0.0,0.0209,0.1157,0.4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196,0.0
1991.4167,0.1959,0.0,0.0205,0.1141,0.4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,0.0
1991.5,0.192,0.0,0.02,0.1125,0.4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228,0.0
1991.5833,0.188,0.0,0.0196,0.1109,0.4623,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1243,0.0
1991.6667,0.1841,0.0,0.0192,0.1093,0.4698,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1259,0.0
1991.75,0.181,0.0,0.0189,0.1081,0.4751,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1279,0.0
1991.8333,0.1787,0.0,0.0187,0.1074,0.4785,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1304,0.0
1991.9167,0.1763,0.0,0.0184,0.1066,0.4819,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1329,0.0
1992.0,0.1746,0.0,0.0182,0.1061,0.4835,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.136,0.0
1992.0833,0.1734,0.0,0.0181,0.106,0.4833,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1396,0.0
1992.1667,0.1721,0.0,0.018,0.1058,0.4834,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1432,0.0
1992.25,0.1707,0.0,0.0178,0.1054,0.4837,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1467,0.0
1992.3333,0.1691,0.0,0.0177,0.105,0.4843,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1502,0.0
1992.4167,0.1674,0.0,0.0175,0.1045,0.4851,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1537,0.0
1992.5,0.1656,0.0,0.0173,0.1039,0.4862,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1572,0.0
1992.5833,0.1638,0.0,0.0171,0.1033,0.4873,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1605,0.0
1992.6667,0.1619,0.0,0.0169,0.1026,0.4885,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1639,0.0
1992.75,0.16,0.0,0.0167,0.1019,0.4899,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1671,0.0
1992.8333,0.158,0.0,0.0165,0.1011,0.4913,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1703,0.0
1992.9167,0.1561,0.0,0.0163,0.1003,0.4927,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1735,0.0
1993.0,0.1541,0.0,0.0161,0.0995,0.4942,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1767,0.0
1993.0833,0.1534,0.0,0.016,0.0995,0.4916,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1814,0.0
1993.1667,0.1538,0.0,0.0161,0.1002,0.485,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1879,0.0
1993.25,0.1542,0.0,0.0161,0.1009,0.4781,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1947,0.0
1993.3333,0.1545,0.0,0.0161,0.1016,0.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016,0.0
1993.4167,0.1547,0.0,0.0162,0.1021,0.4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089,0.0
1993.5,0.1547,0.0,0.0162,0.1026,0.4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163,0.0
1993.5833,0.1547,0.0,0.0162,0.103,0.4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237,0.0
1993.6667,0.1544,0.0,0.0161,0.1033,0.4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312,0.0
1993.75,0.154,0.0,0.0161,0.1034,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387,0.0
1993.8333,0.1534,0.0,0.016,0.1035,0.4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462,0.0
1993.9167,0.1526,0.0,0.0159,0.1034,0.4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537,0.0
1994.0,0.1517,0.0,0.0158,0.1033,0.4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608,0.0
1994.0833,0.1515,0.0,0.0158,0.1034,0.4142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685,0.0
1994.1667,0.1511,0.0,0.0158,0.1034,0.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762,0.0
1994.25,0.1506,0.0,0.0157,0.1033,0.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835,0.0
1994.3333,0.1503,0.0,0.0157,0.1034,0.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869,0.0
1994.4167,0.15,0.0,0.0157,0.1035,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903,0.0
1994.5,0.15,0.0,0.0157,0.1038,0.3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897,0.0
1994.5833,0.15,0.0,0.0157,0.1041,0.3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892,0.0
1994.6667,0.15,0.0,0.0157,0.1044,0.3961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886,0.0
1994.75,0.1505,0.0,0.0157,0.105,0.3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2841,0.0
1994.8333,0.1509,0.0,0.0158,0.1056,0.4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2796,0.0
1994.9167,0.1513,0.0,0.0158,0.1062,0.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752,0.0
1995.0,0.1518,0.0,0.0159,0.1068,0.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2709,0.0
1995.0833,0.1522,0.0,0.0159,0.1074,0.4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665,0.0
1995.1667,0.1528,0.0,0.016,0.1081,0.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0
1995.25,0.1532,0.0,0.016,0.1087,0.4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493,0.0
1995.3333,0.1557,0.0,0.0163,0.1107,0.4252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443,0.0
1995.4167,0.1582,0.0,0.0165,0.1128,0.4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393,0.0
1995.5,0.1607,0.0,0.0168,0.1149,0.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
1995.5833,0.163,0.0,0.017,0.1168,0.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208,0.0
1995.6667,0.1651,0.0,0.0172,0.1186,0.4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116,0.0
1995.75,0.1673,0.0,0.0175,0.1205,0.4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0
1995.8333,0.1706,0.0,0.0178,0.1232,0.4386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956,0.0
1995.9167,0.1739,0.0,0.0182,0.1259,0.4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882,0.0
1996.0,0.1772,0.0,0.0185,0.1286,0.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.0
1996.0833,0.1784,0.0,0.0186,0.1296,0.4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739,0.0
1996.1667,0.1794,0.0,0.0187,0.1306,0.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0
1996.25,0.1804,0.0,0.0188,0.1315,0.4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603,0.0
1996.3333,0.1812,0.0,0.0189,0.1323,0.4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537,0.0
1996.4167,0.182,0.0,0.019,0.1331,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1472,0.0
1996.5,0.1826,0.0,0.0191,0.1338,0.4598,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1407,0.0
1996.5833,0.1831,0.0,0.0191,0.1343,0.4637,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1344,0.0
1996.6667,0.1834,0.0,0.0192,0.1348,0.4677,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1281,0.0
1996.75,0.1836,0.0,0.0192,0.1351,0.4718,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1219,0.0
1996.8333,0.1844,0.0,0.0193,0.1359,0.4744,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1161,0.0
1996.9167,0.1858,0.0,0.0194,0.1371,0.475,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1109,0.0
1997.0,0.187,0.0,0.0195,0.1383,0.476,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1058,0.0
1997.0833,0.1896,0.0,0.0198,0.1404,0.4777,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1015,0.0
1997.1667,0.1921,0.0,0.0201,0.1424,0.4795,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0973,0.0
1997.25,0.1944,0.0,0.0203,0.1443,0.4815,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.093,0.0
1997.3333,0.1967,0.0,0.0205,0.1462,0.4834,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0889,0.0
1997.4167,0.1989,0.0,0.0208,0.1481,0.485,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.085,0.0
1997.5,0.2028,0.0,0.0212,0.1511,0.4828,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0817,0.0
1997.5833,0.2066,0.0,0.0216,0.1542,0.4806,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0785,0.0
1997.6667,0.2103,0.0,0.022,0.1572,0.4784,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0753,0.0
1997.75,0.214,0.0,0.0224,0.1602,0.4763,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.072,0.0
1997.8333,0.2176,0.0,0.0227,0.1631,0.4744,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0687,0.0
1997.9167,0.2211,0.0,0.0231,0.1659,0.4726,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0654,0.0
1998.0,0.2243,0.0,0.0234,0.1685,0.4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0
1998.0833,0.225,0.0,0.0235,0.1691,0.4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598,0.0
1998.1667,0.2276,0.0,0.0238,0.1711,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.0
1998.25,0.2301,0.0,0.024,0.1731,0.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561,0.0
1998.3333,0.2325,0.0,0.0243,0.175,0.4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542,0.0
1998.4167,0.2349,0.0,0.0245,0.1768,0.4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,0.0
1998.5,0.2372,0.0,0.0248,0.1786,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0
1998.5833,0.2395,0.0,0.025,0.1805,0.4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486,0.0
1998.6667,0.2437,0.0,0.0255,0.1837,0.4553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.0
1998.75,0.2479,0.0,0.0259,0.1869,0.4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0
1998.8333,0.252,0.0,0.0263,0.1901,0.4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.0
1998.9167,0.2562,0.0,0.0268,0.1934,0.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0
1999.0,0.2603,0.0,0.0272,0.1966,0.4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.0
1999.0833,0.2627,0.0,0.0274,0.1984,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0
1999.1667,0.2651,0.0,0.0277,0.2002,0.4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0
1999.25,0.2673,0.0,0.0279,0.2019,0.4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0
1999.3333,0.2693,0.0,0.0281,0.2035,0.4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0
1999.4167,0.2723,0.0,0.0284,0.2057,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0
1999.5,0.274,0.0,0.0286,0.207,0.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352,0.0
1999.5833,0.2755,0.0,0.0288,0.2081,0.4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0
1999.6667,0.2769,0.0,0.0289,0.2091,0.4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336,0.0
1999.75,0.2784,0.0,0.0291,0.2101,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0
1999.8333,0.28,0.0,0.0292,0.2113,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.0
1999.9167,0.2819,0.0,0.0294,0.2126,0.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0
2000.0,0.2841,0.0,0.0297,0.2141,0.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0
2000.0833,0.2851,0.0,0.0298,0.2147,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0
2000.1667,0.2864,0.0,0.0299,0.2155,0.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.0
2000.25,0.2877,0.0,0.0301,0.2163,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.0
2000.3333,0.2892,0.0,0.0302,0.2172,0.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0
2000.4167,0.2906,0.0,0.0303,0.218,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0
2000.5,0.292,0.0,0.0305,0.2189,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0
2000.5833,0.2934,0.0,0.0306,0.2198,0.3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,0.0
2000.6667,0.2947,0.0,0.0308,0.2206,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
2000.75,0.2959,0.0,0.0309,0.2213,0.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0
2000.8333,0.2969,0.0,0.031,0.2219,0.3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0
2000.9167,0.2977,0.0,0.0311,0.2224,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0
2001.0,0.2984,0.0,0.0312,0.2228,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,0.0
2001.0833,0.299,0.0,0.0312,0.2231,0.3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
2001.1667,0.2996,0.0,0.0313,0.2235,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0
2001.25,0.3003,0.0,0.0314,0.224,0.3789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0
2001.3333,0.3012,0.0,0.0315,0.2246,0.3778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0
2001.4167,0.3023,0.0,0.0316,0.2253,0.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.0
2001.5,0.3034,0.0,0.0317,0.226,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0
2001.5833,0.3046,0.0,0.0319,0.2268,0.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.0
2001.6667,0.3057,0.0,0.032,0.2275,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0
2001.75,0.3069,0.0,0.0321,0.2283,0.3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0
2001.8333,0.3079,0.0,0.0322,0.229,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0
2001.9167,0.3089,0.0,0.0323,0.2297,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0
2002.0,0.3093,0.0,0.0324,0.2298,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0
2002.0833,0.3003,0.0,0.0323,0.2222,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0
