DENV2_SYLVATIC	DENV4_SYLVATIC	2.59
DENV2_SYLVATIC	DENV3_III	2.59
DENV2_SYLVATIC	DENV2_AMERICAN	2.59
DENV2_SYLVATIC	DENV2_ASIANI	2.59
DENV2_SYLVATIC	DENV3_II	2.59
DENV2_SYLVATIC	DENV3_I	2.59
DENV2_SYLVATIC	DENV4_II	0.00
DENV2_SYLVATIC	DENV1_II	0.00
DENV1_I	DENV1_IV	0.00
DENV1_I	DENV2_ASIANII	3.24
DENV1_I	DENV2_ASIANAMERICAN	3.24
DENV1_I	DENV2_COSMOPOLITAN	3.24
DENV1_I	DENV3_IV	2.59
DENV1_I	DENV2_SYLVATIC	3.24
DENV1_I	DENV1_I	0.00
DENV1_I	DENV4_I	3.24
DENV1_I	DENV1_V	0.00
DENV1_I	DENV4_SYLVATIC	2.59
DENV1_I	DENV3_III	2.59
DENV1_I	DENV2_AMERICAN	3.24
DENV1_I	DENV2_ASIANI	3.24
DENV1_I	DENV3_II	3.24
DENV1_I	DENV3_I	2.59
DENV1_I	DENV4_II	0.65
DENV1_I	DENV1_II	0.00
DENV4_I	DENV1_IV	0.00
DENV4_I	DENV2_ASIANII	2.59
DENV4_I	DENV2_ASIANAMERICAN	2.59
DENV4_I	DENV2_COSMOPOLITAN	2.59
DENV4_I	DENV3_IV	2.59
DENV4_I	DENV2_SYLVATIC	2.59
DENV4_I	DENV1_I	0.00
DENV4_I	DENV4_I	0.00
DENV4_I	DENV1_V	0.00
DENV4_I	DENV4_SYLVATIC	0.00
DENV4_I	DENV3_III	2.59
DENV4_I	DENV2_AMERICAN	2.59
DENV4_I	DENV2_ASIANI	2.59
DENV4_I	DENV3_II	2.59
DENV4_I	DENV3_I	2.59
DENV4_I	DENV4_II	0.00
DENV4_I	DENV1_II	0.00
DENV1_V	DENV1_IV	0.00
DENV1_V	DENV2_ASIANII	3.24
DENV1_V	DENV2_ASIANAMERICAN	3.24
DENV1_V	DENV2_COSMOPOLITAN	3.24
DENV1_V	DENV3_IV	2.59
DENV1_V	DENV2_SYLVATIC	3.24
DENV1_V	DENV1_I	0.00
DENV1_V	DENV4_I	3.24
DENV1_V	DENV1_V	0.00
DENV1_V	DENV4_SYLVATIC	2.59
DENV1_V	DENV3_III	2.59
DENV1_V	DENV2_AMERICAN	3.24
DENV1_V	DENV2_ASIANI	3.24
DENV1_V	DENV3_II	3.24
DENV1_V	DENV3_I	2.59
DENV1_V	DENV4_II	0.65
DENV1_V	DENV1_II	0.00
DENV4_SYLVATIC	DENV1_IV	0.00
DENV4_SYLVATIC	DENV2_ASIANII	2.59
DENV4_SYLVATIC	DENV2_ASIANAMERICAN	2.59
DENV4_SYLVATIC	DENV2_COSMOPOLITAN	2.59
DENV4_SYLVATIC	DENV3_IV	2.59
DENV4_SYLVATIC	DENV2_SYLVATIC	2.59
DENV4_SYLVATIC	DENV1_I	0.00
DENV4_SYLVATIC	DENV4_I	0.00
DENV4_SYLVATIC	DENV1_V	0.00
DENV4_SYLVATIC	DENV4_SYLVATIC	0.00
DENV4_SYLVATIC	DENV3_II	2.59
DENV4_SYLVATIC	DENV3_III	2.59
DENV4_SYLVATIC	DENV2_AMERICAN	2.59
DENV4_SYLVATIC	DENV2_ASIANI	2.59
DENV4_SYLVATIC	DENV3_I	2.59
DENV4_SYLVATIC	DENV4_II	0.00
DENV4_SYLVATIC	DENV1_II	0.00
DENV3_III	DENV1_IV	0.00
DENV3_III	DENV2_ASIANII	0.65
DENV3_III	DENV2_ASIANAMERICAN	0.65
DENV3_III	DENV2_COSMOPOLITAN	0.65
DENV3_III	DENV3_IV	0.00
DENV3_III	DENV3_III	0.00
DENV3_III	DENV1_I	0.00
DENV3_III	DENV4_I	0.65
DENV3_III	DENV1_V	0.00
DENV3_III	DENV4_SYLVATIC	0.00
DENV3_III	DENV2_SYLVATIC	0.65
DENV3_III	DENV2_AMERICAN	0.65
DENV3_III	DENV2_ASIANI	0.65
DENV3_III	DENV3_II	0.65
DENV3_III	DENV3_I	0.00
DENV3_III	DENV4_II	0.65
DENV3_III	DENV1_II	0.00
DENV2_AMERICAN	DENV1_IV	0.00
DENV2_AMERICAN	DENV2_ASIANII	0.00
DENV2_AMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_AMERICAN	DENV2_COSMOPOLITAN	0.00
DENV2_AMERICAN	DENV3_IV	0.00
DENV2_AMERICAN	DENV2_SYLVATIC	0.00
DENV2_AMERICAN	DENV1_I	0.00
DENV2_AMERICAN	DENV2_AMERICAN	0.00
DENV2_AMERICAN	DENV1_V	0.00
DENV2_AMERICAN	DENV4_SYLVATIC	0.00
DENV2_AMERICAN	DENV3_III	0.00
DENV2_AMERICAN	DENV4_I	0.00
DENV2_AMERICAN	DENV2_ASIANI	0.00
DENV2_AMERICAN	DENV3_II	0.00
DENV2_AMERICAN	DENV3_I	0.00
DENV2_AMERICAN	DENV4_II	0.00
DENV2_AMERICAN	DENV1_II	0.00
DENV2_ASIANI	DENV1_IV	0.00
DENV2_ASIANI	DENV2_ASIANII	0.00
DENV2_ASIANI	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANI	DENV2_COSMOPOLITAN	0.00
DENV2_ASIANI	DENV3_IV	0.00
DENV2_ASIANI	DENV2_SYLVATIC	0.00
DENV2_ASIANI	DENV1_I	0.00
DENV2_ASIANI	DENV4_I	0.00
DENV2_ASIANI	DENV1_V	0.00
DENV2_ASIANI	DENV4_SYLVATIC	0.00
DENV2_ASIANI	DENV3_III	0.00
DENV2_ASIANI	DENV2_AMERICAN	0.00
DENV2_ASIANI	DENV2_ASIANI	0.00
DENV2_ASIANI	DENV3_II	0.00
DENV2_ASIANI	DENV3_I	0.00
DENV2_ASIANI	DENV4_II	0.00
DENV2_ASIANI	DENV1_II	0.00
DENV3_II	DENV1_IV	0.00
DENV3_II	DENV2_ASIANII	0.00
DENV3_II	DENV2_ASIANAMERICAN	0.00
DENV3_II	DENV2_COSMOPOLITAN	0.00
DENV3_II	DENV3_IV	0.00
DENV3_II	DENV2_SYLVATIC	0.00
DENV3_II	DENV1_I	0.00
DENV3_II	DENV4_I	0.00
DENV3_II	DENV1_V	0.00
DENV3_II	DENV4_SYLVATIC	0.00
DENV3_II	DENV3_III	0.00
DENV3_II	DENV2_AMERICAN	0.00
DENV3_II	DENV2_ASIANI	0.00
DENV3_II	DENV3_II	0.00
DENV3_II	DENV3_I	0.00
DENV3_II	DENV4_II	0.00
DENV3_II	DENV1_II	0.00
DENV3_I	DENV1_IV	0.00
DENV3_I	DENV3_I	0.00
DENV3_I	DENV2_ASIANAMERICAN	0.65
DENV3_I	DENV2_COSMOPOLITAN	0.65
DENV3_I	DENV3_IV	0.00
DENV3_I	DENV2_SYLVATIC	0.65
DENV3_I	DENV1_I	0.00
DENV3_I	DENV4_I	0.65
DENV3_I	DENV1_V	0.00
DENV3_I	DENV4_SYLVATIC	0.00
DENV3_I	DENV3_III	0.00
DENV3_I	DENV2_AMERICAN	0.65
DENV3_I	DENV2_ASIANI	0.65
DENV3_I	DENV3_II	0.65
DENV3_I	DENV2_ASIANII	0.65
DENV3_I	DENV4_II	0.65
DENV3_I	DENV1_II	0.00
DENV4_II	DENV1_IV	0.00
DENV4_II	DENV2_ASIANII	2.59
DENV4_II	DENV2_ASIANAMERICAN	2.59
DENV4_II	DENV2_COSMOPOLITAN	2.59
DENV4_II	DENV3_IV	2.59
DENV4_II	DENV2_SYLVATIC	2.59
DENV4_II	DENV1_I	0.00
DENV4_II	DENV4_I	2.59
DENV4_II	DENV1_V	0.00
DENV4_II	DENV4_SYLVATIC	2.59
DENV4_II	DENV3_III	2.59
DENV4_II	DENV2_AMERICAN	2.59
DENV4_II	DENV2_ASIANI	2.59
DENV4_II	DENV3_II	2.59
DENV4_II	DENV3_I	2.59
DENV4_II	DENV4_II	0.00
DENV4_II	DENV1_II	0.00
DENV1_II	DENV1_IV	0.00
DENV1_II	DENV2_ASIANII	3.24
DENV1_II	DENV2_ASIANAMERICAN	3.24
DENV1_II	DENV2_COSMOPOLITAN	3.24
DENV1_II	DENV1_II	0.00
DENV1_II	DENV3_IV	2.59
DENV1_II	DENV2_SYLVATIC	3.24
DENV1_II	DENV1_I	0.00
DENV1_II	DENV4_I	0.65
DENV1_II	DENV1_V	0.00
DENV1_II	DENV4_SYLVATIC	0.00
DENV1_II	DENV3_III	2.59
DENV1_II	DENV2_AMERICAN	3.24
DENV1_II	DENV2_ASIANI	3.24
DENV1_II	DENV3_I	2.59
DENV1_II	DENV4_II	0.65
DENV1_II	DENV3_II	3.24
