,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1970.166667,0.000350877917189,0.00237771388589,0.00637359416635,0.0481466422015,0.925169092196,4.33437427115e-05,0.00188854878957,0.000201238805446,0.000380805739537,0.00368318613661,0.000511868961546,0.00500413829544,0.0019473724404,0.000686275926266,0.0031579012547,7.73995405563e-05
1970.416667,0.000433550833059,0.00261889536628,0.00860168991699,0.0676184090443,0.903762062336,3.72501909072e-05,0.00163797367239,0.000173834224234,0.000330078080539,0.00423410503312,0.000530815220428,0.00455383583841,0.00187078736556,0.000575308504012,0.00295000817435,7.13961992389e-05
1970.666667,0.000515077147571,0.00272876887234,0.011158623034,0.091813278834,0.879077089534,2.69456857884e-05,0.00118353742963,0.000125401076169,0.000238365681975,0.00447609295847,0.00051093165745,0.00381903277424,0.00165612330346,0.000387603326341,0.00223027368526,5.28549990465e-05
1970.916667,0.000583810509419,0.00269195751768,0.013922273356,0.120561536531,0.851622951738,1.03696360465e-05,0.000444857386395,4.7700325814e-05,9.02158336047e-05,0.004325175195,0.000454190058837,0.00290349809302,0.0012920566514,0.000136879195814,0.0008917887,2.0739272093e-05
1971.166667,0.00063243881492,0.00249548517611,0.0167819560741,0.126006943327,0.845628850841,1.03848738082e-06,6.33477302301e-05,7.26941166574e-06,1.24618485698e-05,0.00416121893495,0.000411241002805,0.00222236299496,0.00103641040606,6.33477302301e-05,0.000465242346608,1.03848738082e-05
1971.416667,0.000959116980687,0.00310265394301,0.0285313613355,0.173687557379,0.782830016256,2.10563552291e-06,0.000102123322861,1.05281776146e-05,2.10563552291e-05,0.00589893791744,0.000552729324765,0.00249517809465,0.00118126152835,6.52747012103e-05,0.000547465235958,1.26338131375e-05
1971.666667,0.00144765187419,0.00372791900043,0.0494732873761,0.2470088324,0.684161999138,3.23136579061e-06,0.000123869021973,1.29254631624e-05,2.47738043947e-05,0.00855450236967,0.000771219302025,0.00283067643257,0.00131193451099,4.95476087893e-05,0.000486859112452,1.0771219302e-05
1971.916667,0.00193706431343,0.0037462512468,0.0777105278667,0.266527595383,0.631846582727,2.22395443562e-06,0.000101189926821,1.11197721781e-05,2.00155899206e-05,0.0121483511046,0.00106305022023,0.00310686434656,0.00138774756783,3.11353620987e-05,0.000352496778046,7.78384052468e-06
1972.166667,0.0016111898017,0.00217997521246,0.0625608622521,0.161841581091,0.748541519122,4.42634560907e-06,0.000187013101983,1.99185552408e-05,3.76239376771e-05,0.0161959985836,0.00138876593484,0.00314934490085,0.00128032046742,7.0821529745e-05,0.000910720609065,1.99185552408e-05
1972.416667,0.00151450865887,0.00135526252783,0.0519465333899,0.121641771931,0.789272824258,7.79526515594e-06,0.000330741964474,3.56354978557e-05,6.68165584795e-05,0.0246541964696,0.00210138076418,0.00357023144142,0.00121606136433,0.000150337256579,0.00209135828041,4.45443723197e-05
