,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1970.166667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1970.416667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1970.666667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1970.916667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1971.166667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1971.416667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1971.666667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1971.916667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1972.166667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1972.416667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1972.666667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1972.916667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1973.166667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
1973.416667,0.0,0.0,0.0229446112454,0.630302971224,0.345731303127,4.3866489901e-05,0.0,0.0,0.0,0.0,0.000977247913905,0.0,0.0,0.0,0.0,0.0
