DENV1_IV	DENV1_IV	0.00
DENV1_IV	DENV2_ASIANII	0.86
DENV1_IV	DENV2_ASIANAMERICAN	0.88
DENV1_IV	DENV2_COSMOPOLITAN	0.86
DENV1_IV	DENV3_IV	1.40
DENV1_IV	DENV2_SYLVATIC	0.84
DENV1_IV	DENV1_I	0.00
DENV1_IV	DENV4_I	0.35
DENV1_IV	DENV1_V	0.00
DENV1_IV	DENV4_SYLVATIC	0.35
DENV1_IV	DENV3_III	1.40
DENV1_IV	DENV2_AMERICAN	0.84
DENV1_IV	DENV2_ASIANI	0.88
DENV1_IV	DENV3_II	1.40
DENV1_IV	DENV3_I	0.95
DENV1_IV	DENV4_II	0.35
DENV1_IV	DENV1_II	0.00
DENV2_ASIANII	DENV1_IV	1.13
DENV2_ASIANII	DENV2_ASIANII	0.00
DENV2_ASIANII	DENV2_ASIANAMERICAN	0.02
DENV2_ASIANII	DENV2_COSMOPOLITAN	0.00
DENV2_ASIANII	DENV3_IV	0.91
DENV2_ASIANII	DENV2_SYLVATIC	0.58
DENV2_ASIANII	DENV1_I	1.13
DENV2_ASIANII	DENV4_I	1.13
DENV2_ASIANII	DENV1_V	1.13
DENV2_ASIANII	DENV4_SYLVATIC	1.13
DENV2_ASIANII	DENV3_III	0.91
DENV2_ASIANII	DENV2_AMERICAN	0.00
DENV2_ASIANII	DENV2_ASIANI	1.14
DENV2_ASIANII	DENV3_II	0.91
DENV2_ASIANII	DENV3_I	0.46
DENV2_ASIANII	DENV4_II	1.13
DENV2_ASIANII	DENV1_II	1.13
DENV2_ASIANAMERICAN	DENV1_IV	1.23
DENV2_ASIANAMERICAN	DENV2_ASIANII	0.15
DENV2_ASIANAMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANAMERICAN	DENV2_COSMOPOLITAN	0.15
DENV2_ASIANAMERICAN	DENV3_IV	0.91
DENV2_ASIANAMERICAN	DENV2_SYLVATIC	0.72
DENV2_ASIANAMERICAN	DENV1_I	1.23
DENV2_ASIANAMERICAN	DENV4_I	1.13
DENV2_ASIANAMERICAN	DENV1_V	1.23
DENV2_ASIANAMERICAN	DENV4_SYLVATIC	1.13
DENV2_ASIANAMERICAN	DENV3_III	0.91
DENV2_ASIANAMERICAN	DENV2_AMERICAN	0.15
DENV2_ASIANAMERICAN	DENV2_ASIANI	1.28
DENV2_ASIANAMERICAN	DENV3_II	0.91
DENV2_ASIANAMERICAN	DENV3_I	0.46
DENV2_ASIANAMERICAN	DENV4_II	1.13
DENV2_ASIANAMERICAN	DENV1_II	1.23
DENV2_COSMOPOLITAN	DENV1_IV	1.13
DENV2_COSMOPOLITAN	DENV2_ASIANII	0.00
DENV2_COSMOPOLITAN	DENV2_ASIANAMERICAN	0.00
DENV2_COSMOPOLITAN	DENV2_COSMOPOLITAN	0.00
DENV2_COSMOPOLITAN	DENV3_IV	0.91
DENV2_COSMOPOLITAN	DENV2_SYLVATIC	0.56
DENV2_COSMOPOLITAN	DENV1_I	1.13
DENV2_COSMOPOLITAN	DENV4_I	1.13
DENV2_COSMOPOLITAN	DENV1_V	1.13
DENV2_COSMOPOLITAN	DENV4_SYLVATIC	1.13
DENV2_COSMOPOLITAN	DENV3_III	0.91
DENV2_COSMOPOLITAN	DENV2_AMERICAN	0.00
DENV2_COSMOPOLITAN	DENV2_ASIANI	1.13
DENV2_COSMOPOLITAN	DENV3_II	0.91
DENV2_COSMOPOLITAN	DENV3_I	0.46
DENV2_COSMOPOLITAN	DENV4_II	1.13
DENV2_COSMOPOLITAN	DENV1_II	1.13
DENV3_IV	DENV1_IV	1.80
DENV3_IV	DENV2_ASIANII	2.03
DENV3_IV	DENV2_ASIANAMERICAN	2.04
DENV3_IV	DENV2_COSMOPOLITAN	2.03
DENV3_IV	DENV3_IV	0.00
DENV3_IV	DENV2_SYLVATIC	2.57
DENV3_IV	DENV1_I	1.80
DENV3_IV	DENV4_I	2.50
DENV3_IV	DENV1_V	1.80
DENV3_IV	DENV4_SYLVATIC	2.50
DENV3_IV	DENV3_III	0.00
DENV3_IV	DENV2_AMERICAN	2.00
DENV3_IV	DENV2_ASIANI	3.17
DENV3_IV	DENV3_II	0.00
DENV3_IV	DENV3_I	0.00
DENV3_IV	DENV4_II	2.50
DENV3_IV	DENV1_II	1.80
DENV2_SYLVATIC	DENV1_IV	1.13
DENV2_SYLVATIC	DENV2_ASIANII	0.28
DENV2_SYLVATIC	DENV2_ASIANAMERICAN	0.28
DENV2_SYLVATIC	DENV2_COSMOPOLITAN	0.28
DENV2_SYLVATIC	DENV3_IV	1.16
DENV2_SYLVATIC	DENV2_SYLVATIC	0.00
DENV2_SYLVATIC	DENV1_I	1.13
DENV2_SYLVATIC	DENV4_I	1.16
DENV2_SYLVATIC	DENV1_V	1.13
DENV2_SYLVATIC	DENV4_SYLVATIC	1.16
DENV2_SYLVATIC	DENV3_III	1.16
DENV2_SYLVATIC	DENV2_AMERICAN	0.28
DENV2_SYLVATIC	DENV2_ASIANI	1.41
DENV2_SYLVATIC	DENV3_II	1.16
DENV2_SYLVATIC	DENV3_I	0.70
DENV2_SYLVATIC	DENV4_II	1.16
DENV2_SYLVATIC	DENV1_II	1.13
DENV1_I	DENV1_IV	0.73
DENV1_I	DENV2_ASIANII	2.57
DENV1_I	DENV2_ASIANAMERICAN	2.59
DENV1_I	DENV2_COSMOPOLITAN	2.57
DENV1_I	DENV3_IV	2.13
DENV1_I	DENV2_SYLVATIC	2.55
DENV1_I	DENV1_I	0.00
DENV1_I	DENV4_I	2.06
DENV1_I	DENV1_V	0.73
DENV1_I	DENV4_SYLVATIC	2.06
DENV1_I	DENV3_III	2.13
DENV1_I	DENV2_AMERICAN	2.54
DENV1_I	DENV2_ASIANI	2.59
DENV1_I	DENV3_II	2.13
DENV1_I	DENV3_I	1.67
DENV1_I	DENV4_II	2.06
DENV1_I	DENV1_II	0.73
DENV4_I	DENV1_IV	0.66
DENV4_I	DENV2_ASIANII	1.43
DENV4_I	DENV2_ASIANAMERICAN	1.43
DENV4_I	DENV2_COSMOPOLITAN	1.43
DENV4_I	DENV3_IV	0.49
DENV4_I	DENV2_SYLVATIC	1.43
DENV4_I	DENV1_I	0.66
DENV4_I	DENV4_I	0.00
DENV4_I	DENV1_V	0.66
DENV4_I	DENV4_SYLVATIC	0.03
DENV4_I	DENV3_III	0.49
DENV4_I	DENV2_AMERICAN	1.43
DENV4_I	DENV2_ASIANI	1.43
DENV4_I	DENV3_II	0.49
DENV4_I	DENV3_I	0.49
DENV4_I	DENV4_II	0.03
DENV4_I	DENV1_II	0.66
DENV1_V	DENV1_IV	0.00
DENV1_V	DENV2_ASIANII	1.84
DENV1_V	DENV2_ASIANAMERICAN	1.86
DENV1_V	DENV2_COSMOPOLITAN	1.84
DENV1_V	DENV3_IV	1.40
DENV1_V	DENV2_SYLVATIC	1.82
DENV1_V	DENV1_I	0.00
DENV1_V	DENV4_I	1.33
DENV1_V	DENV1_V	0.00
DENV1_V	DENV4_SYLVATIC	1.33
DENV1_V	DENV3_III	1.40
DENV1_V	DENV2_AMERICAN	1.82
DENV1_V	DENV2_ASIANI	1.86
DENV1_V	DENV3_II	1.40
DENV1_V	DENV3_I	0.95
DENV1_V	DENV4_II	1.33
DENV1_V	DENV1_II	0.00
DENV4_SYLVATIC	DENV1_IV	0.63
DENV4_SYLVATIC	DENV2_ASIANII	1.40
DENV4_SYLVATIC	DENV2_ASIANAMERICAN	1.40
DENV4_SYLVATIC	DENV2_COSMOPOLITAN	1.40
DENV4_SYLVATIC	DENV3_IV	0.49
DENV4_SYLVATIC	DENV2_SYLVATIC	1.40
DENV4_SYLVATIC	DENV1_I	0.63
DENV4_SYLVATIC	DENV4_I	0.00
DENV4_SYLVATIC	DENV1_V	0.63
DENV4_SYLVATIC	DENV4_SYLVATIC	0.00
DENV4_SYLVATIC	DENV3_II	0.49
DENV4_SYLVATIC	DENV3_III	0.49
DENV4_SYLVATIC	DENV2_AMERICAN	1.40
DENV4_SYLVATIC	DENV2_ASIANI	1.40
DENV4_SYLVATIC	DENV3_I	0.49
DENV4_SYLVATIC	DENV4_II	0.00
DENV4_SYLVATIC	DENV1_II	0.63
DENV3_III	DENV1_IV	1.80
DENV3_III	DENV2_ASIANII	2.01
DENV3_III	DENV2_ASIANAMERICAN	2.02
DENV3_III	DENV2_COSMOPOLITAN	2.01
DENV3_III	DENV3_IV	0.04
DENV3_III	DENV3_III	0.00
DENV3_III	DENV1_I	1.80
DENV3_III	DENV4_I	2.50
