# BEAST v1.8.2, r6687
# Generated Wed Nov 23 03:17:41 PST 2016 [seed=1479899859182]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
60000	-135526.19469529967	-1310.2411231207066	-134215.95357217896	450.58792865879013	140.93505302975564	0.04770166558384279	0.3596791675700072	0.06806088306706606	0.03338560625564902	0.042547122381851855	0.3480212082542749	0.22497745388828883	0.2318543839778732	0.1951469538795631	0.26171208262959506	9.381062943975174E-4	9.381062943975169E-4	-134215.95357217896	0.0	-1306.812585509347
65000	-131439.79170929117	-1339.3653226998435	-130100.42638659132	565.0893731632267	167.50889140420307	0.041502504700189055	0.35891836809054833	0.06345521267409085	0.0281244237876094	0.04272952721265962	0.34651914654718363	0.2301353993052504	0.22862673052607213	0.1947187236214939	0.267867223932727	8.002718213352495E-4	8.002718213352498E-4	-130100.42638659132	0.0	-1336.219550665889
70000	-129298.33128296254	-1362.2129142602817	-127936.11836870226	633.2255724809696	190.57100931118953	0.04246902602302445	0.36035419292268905	0.07011377253740571	0.030610284954958294	0.04375836605301404	0.34868201538615734	0.22828316534077575	0.23022640519858956	0.19280841407447746	0.27580479725477547	6.980616866594262E-4	6.980616866594271E-4	-127936.11836870226	0.0	-1358.9377977472632
75000	-128433.88668988133	-1364.953255495336	-127068.933434386	655.0404052445527	194.74293815301957	0.041230520327220445	0.3482535981141944	0.06930267481650271	0.030300832648943277	0.03919106272935598	0.35116860842149694	0.22977753302464551	0.23059582212312416	0.18845803643073342	0.2707164207617679	6.627515183223471E-4	6.627515183223474E-4	-127068.933434386	0.0	-1361.9490115832232
80000	-128055.64566183348	-1375.1469841741684	-126680.49867765931	646.47888166187	201.45122864322224	0.041372048529838494	0.34602004872824804	0.06568869209532828	0.032643202902463746	0.038372947405250116	0.3488194794865141	0.22886719088302024	0.22980205395743067	0.1925112756730351	0.2758951077008271	6.535249006674748E-4	6.535249006674752E-4	-126680.49867765931	0.0	-1372.1170930045776
85000	-127978.46961429481	-1384.5797609178562	-126593.88985337695	681.3304338315428	215.49427240634205	0.04343597935438091	0.34603564033687506	0.06504937388773493	0.030627612632582367	0.044658761591849165	0.3521859461005499	0.22717719292354907	0.2293512905898223	0.19128557038607896	0.2645182550502565	6.240364926164407E-4	6.240364926164403E-4	-126593.88985337695	0.0	-1381.4407439536055
90000	-127795.93951561199	-1390.613372666029	-126405.32614294595	695.0504673465659	221.36358647905737	0.04437751778734613	0.34062566742057415	0.06484481724054779	0.02968587452138479	0.04561385148077597	0.34604094963506987	0.22772936744128844	0.23601976936476593	0.19020991355887593	0.262311189571823	5.948224218420188E-4	5.948224218420193E-4	-126405.32614294595	0.0	-1387.5602739599678
95000	-127663.69759869242	-1402.5369298414505	-126261.16066885098	756.3234265270576	227.1110891132691	0.0425588869777671	0.343901355222089	0.0645958004265578	0.03078573806539126	0.043337634700429346	0.34726418367522793	0.23039816555619885	0.22978665891302918	0.19255099185554425	0.26716376110164397	5.870856667978226E-4	5.870856667978228E-4	-126261.16066885098	0.0	-1399.449781387954
100000	-127602.98045929527	-1399.3083066691634	-126203.67215262611	724.2212970367586	240.4316710008318	0.04307433084299533	0.3493185919167803	0.0685086593573242	0.029577846418814606	0.04089885452036425	0.353852631936233	0.22413717751232157	0.22762229426224778	0.19438789628919792	0.26759264888291867	5.809042797152252E-4	5.809042797152246E-4	-126203.67215262611	0.0	-1396.2492836940298
105000	-127486.96350831722	-1399.191698336209	-126087.77180998102	712.7611856401163	248.62950836126095	0.0447886528028948	0.349524494751926	0.061070049471422506	0.03410479217885111	0.0434890452033421	0.344987664825839	0.22793590550078116	0.2329251275839033	0.19415130208947692	0.2652143762282936	5.901901862584716E-4	5.901901862584714E-4	-126087.77180998102	0.0	-1395.9458313465636
110000	-127466.33883846273	-1398.1141451288279	-126068.2246933339	745.8580445139612	235.53454675005642	0.04122099559402071	0.337308464209683	0.0645711588169506	0.03440622159366827	0.04178677228936374	0.34499746543396376	0.22798664066840293	0.23483382122424476	0.19218207267338897	0.25960089413845755	5.892725541736896E-4	5.892725541736896E-4	-126068.2246933339	0.0	-1394.9946515659
115000	-127469.00496043793	-1402.1345383625414	-126066.87042207539	740.0840758754354	240.56662588798034	0.03977944549418511	0.3422113006036059	0.061057818475258846	0.029261970036734024	0.042472648805655676	0.3519697139240084	0.22939916357401036	0.23370214806497866	0.18492897443700299	0.2609621251450449	5.820027161541992E-4	5.820027161541987E-4	-126066.87042207539	0.0	-1399.2226870523718
120000	-127473.3625194168	-1404.5611236974623	-126068.80139571933	782.78773498421	232.65764585769065	0.042020375878594564	0.3451206124066175	0.06744685003987864	0.02618251113084297	0.04185273994791764	0.34805812545555304	0.2274958376164666	0.23287381820685465	0.1915722187211261	0.2706690200719587	5.626176330100122E-4	5.626176330100119E-4	-126068.80139571933	0.0	-1401.6766106156651
125000	-127483.26573214172	-1410.7607656265438	-126072.50496651517	756.7951017718018	246.15557633169573	0.04047317132018333	0.3468492513101006	0.0630842997516304	0.029962693170238038	0.045092766179351824	0.35262193204771264	0.22769244299511956	0.2276822834650351	0.19200334149213313	0.2733420540873087	5.702082728185538E-4	5.702082728185539E-4	-126072.50496651517	0.0	-1407.6709969342503
130000	-127469.02413229932	-1418.0318049375412	-126050.99232736179	798.1513841615712	290.9832060037863	0.0417510322890331	0.3450783314167546	0.06519972952856813	0.02702634595249928	0.04135609354392689	0.34922264289642435	0.2268379908381379	0.23359802852044106	0.19034133774499715	0.26355984912292446	5.682926179841323E-4	5.682926179841322E-4	-126050.99232736179	0.0	-1414.871152517651
135000	-127457.45379529119	-1416.0683546429984	-126041.3854406482	731.5387332886512	266.2519942256486	0.04468646783915406	0.3571691761886063	0.06707358615388241	0.032341376307080186	0.03881467249622838	0.3448748656240455	0.23102219040576819	0.2271187494478105	0.19698419452237634	0.27378997056995025	5.620687650820353E-4	5.620687650820356E-4	-126041.3854406482	0.0	-1412.8331072262692
140000	-127449.8134038664	-1422.4437994355885	-126027.36960443082	761.7387883202051	215.41162550441558	0.04704483830260287	0.3450274998095698	0.06482141871211136	0.030243134243739995	0.04276667073167407	0.343542210988398	0.2239394525395075	0.2377271487506652	0.1947911877214298	0.27277992724665373	5.652993570359577E-4	5.65299357035958E-4	-126027.36960443082	0.0	-1419.357222459901
145000	-127445.1015442644	-1421.6825321833971	-126023.419012081	768.9764682798614	241.2746000361435	0.04415356466851448	0.3432241689580823	0.06784372107441874	0.03235666681123375	0.04009345175050398	0.34686689878394833	0.23175473837432295	0.23032725744285582	0.19105110539887343	0.2677464545703747	5.562644860435535E-4	5.562644860435527E-4	-126023.419012081	0.0	-1418.5498966410998
150000	-127433.9140093547	-1416.8540977260539	-126017.05991162865	745.1253889431273	244.09241856848064	0.04418389284696717	0.3405892554716294	0.06404146717257195	0.031204658473748453	0.03954195862221263	0.3481358930061621	0.22556861641505718	0.2356926287632814	0.19060286181549982	0.269402681559295	5.522617071732181E-4	5.522617071732181E-4	-126017.05991162865	0.0	-1413.8739711443966
155000	-127441.66769158514	-1424.2129662955406	-126017.4547252896	790.1330177250168	301.65186541535434	0.043421907832096124	0.32950029824200266	0.0632275505812778	0.027994518522352012	0.03918243778678347	0.3477699143981612	0.22796268201794487	0.23395352307096148	0.19031388051293285	0.26746924796452926	5.464443225064724E-4	5.464443225064721E-4	-126017.4547252896	0.0	-1421.162225086797
160000	-127426.52456293222	-1422.5837791770732	-126003.94078375514	816.1974908760337	247.11955245162224	0.043148198718627184	0.3617937300753115	0.06529157615393719	0.031177126237311364	0.043360364249023786	0.34349885269658803	0.23208007196446856	0.2270117586240502	0.1974093167148936	0.25235247745943085	5.450253267894179E-4	5.450253267894184E-4	-126003.94078375514	0.0	-1419.4404798674382
165000	-127419.3203919501	-1422.2787988313003	-125997.04159311879	785.120010651622	257.7170404280598	0.042735791795244206	0.35835075713343706	0.06752616451707927	0.029460205821294962	0.04381583983276558	0.34374923089951254	0.22838590459018712	0.2307043491780934	0.19716051533220738	0.2550938728257416	5.406676807051871E-4	5.40667680705186E-4	-125997.04159311879	0.0	-1419.1677432142253
170000	-127416.77830517585	-1426.811333053023	-125989.96697212283	796.9659320167556	251.99078964661433	0.04278855941878165	0.3440906625144507	0.06419970378825954	0.027240470863714	0.045926184019905385	0.357260301233254	0.2277321068000612	0.22550872984088785	0.18949886212579745	0.2635932934407313	5.39953339574523E-4	5.399533395745231E-4	-125989.96697212283	0.0	-1423.8044881566575
175000	-127421.08541341843	-1424.0098205219335	-125997.0755928965	768.3125075482994	259.7658607384915	0.04310090705970821	0.35847718054231525	0.06273846959165436	0.03207004254768374	0.04426467134334979	0.355837301867523	0.22545116229348233	0.22703605491741596	0.1916754809215792	0.2667771609624049	5.476906835505351E-4	5.476906835505348E-4	-125997.0755928965	0.0	-1420.8069480430258
180000	-127428.35365271564	-1423.9477422266884	-126004.40591048895	770.5637555101483	288.09286198450064	0.04452344320013632	0.3563233535492068	0.0678494172930841	0.03220729075733373	0.044317201060885145	0.3512963270116353	0.22782920801673676	0.2306811292357723	0.19019333573585603	0.27219214628104105	5.525861887427458E-4	5.525861887427459E-4	-126004.40591048895	0.0	-1420.4902125188069
185000	-127417.0406571691	-1424.6498189045114	-125992.39083826459	800.6071602466703	287.49243950731795	0.04060334055920898	0.33027677790003346	0.06201048520461215	0.03008486062487435	0.039715902619759894	0.3449852779334368	0.22915000083414297	0.2366771969173061	0.18918752431511457	0.2675847242816322	5.511155257172228E-4	5.511155257172227E-4	-125992.39083826459	0.0	-1421.5977391564852
190000	-127419.60824197799	-1428.0335000680348	-125991.57474190995	789.7359950487058	251.6376471056896	0.044835964433097814	0.36299421662987397	0.06427927938765314	0.031214108198605886	0.04172697276950859	0.34223091470795597	0.23267734230251194	0.23243899786242103	0.19265274512711147	0.26836311202402335	5.415192351519659E-4	5.415192351519661E-4	-125991.57474190995	0.0	-1424.8692173612758
195000	-127433.53610684689	-1433.4826077362793	-126000.05349911061	815.1326215024488	231.09247010219025	0.04246021384999708	0.362561500082008	0.06786834558795822	0.026875980680319458	0.04882259290391808	0.34697457660452846	0.22142715977209337	0.240018751049207	0.19157951257417163	0.26320055835125666	5.331055072302067E-4	5.331055072302064E-4	-126000.05349911061	0.0	-1430.4219944211939
200000	-127425.63188244053	-1433.520650662381	-125992.11123177815	865.6893805926397	268.1939143861577	0.043001310845288826	0.35555013388472456	0.06802401632807327	0.03212115094944983	0.040307934834384114	0.35323273888191814	0.2272670514217254	0.22659625339733064	0.1929039562990263	0.26382435763993073	5.298459806113106E-4	5.298459806113109E-4	-125992.11123177815	0.0	-1430.2970150119854
205000	-127417.59990646708	-1435.415404686429	-125982.18450178065	794.8613441324684	279.0708428101974	0.04276816746929842	0.3329481435349208	0.0656264004303234	0.03174891390255825	0.04007298910149388	0.3532390263953946	0.22530313936237192	0.23308081538614608	0.18837701885608785	0.26899850531850755	5.328297676939458E-4	5.328297676939448E-4	-125982.18450178065	0.0	-1432.2962600441724
210000	-127409.37472274661	-1429.263314473108	-125980.1114082735	792.6801727617355	261.33054024715756	0.04498869147742844	0.3460761914889963	0.0650877823751951	0.029730645990621068	0.039934123618749845	0.35165092188634756	0.22658624318346812	0.22846688231879858	0.19329595261138618	0.2670719315642763	5.458155658342986E-4	5.458155658342984E-4	-125980.1114082735	0.0	-1426.1505991245876
215000	-127438.93541284694	-1434.9562485595534	-126003.97916428739	754.0877455177371	311.51581767001085	0.045200812744374465	0.3594926100900061	0.06822111458884934	0.030093355570223544	0.04505832638170666	0.34423929761327127	0.22980205374689386	0.23179988481688063	0.19415876382295477	0.26407926940015747	5.459508888639045E-4	5.459508888639043E-4	-126003.97916428739	0.0	-1431.4927608667547
220000	-127437.59270164858	-1432.2284760198188	-126005.36422562876	797.3319564753396	278.25027180741415	0.043220882406156576	0.34469581489856177	0.0713575268235872	0.029310153106082676	0.04370677645807241	0.349803761464132	0.2275354182006865	0.23249559560295557	0.19016522473222638	0.2694494765198725	5.413937782574309E-4	5.41393778257431E-4	-126005.36422562876	0.0	-1428.9525550405544
225000	-127408.21438472297	-1436.204020136605	-125972.01036458637	879.632686721851	267.6134029841273	0.04183418927941598	0.3393553786934074	0.06931674498682004	0.03221567240323788	0.04180695332731558	0.3482676580306315	0.2295006650154393	0.2279029956872701	0.1943286812666596	0.26193205197300923	5.373780508852037E-4	5.373780508852033E-4	-125972.01036458637	0.0	-1432.9405359552882
230000	-127384.90480507787	-1437.0319333665557	-125947.87287171131	786.2234660628408	266.30019856390277	0.04541902100650743	0.3479494021635859	0.06712412819140973	0.030715423297360014	0.04274711740820298	0.3499705724536016	0.22943759185569784	0.2334049331909869	0.18718690249971423	0.2588345497221686	5.229592278913278E-4	5.229592278913279E-4	-125947.87287171131	0.0	-1433.8873331438294
235000	-127379.33210319384	-1440.4885597857965	-125938.84354340805	824.0416474358265	283.97170098408105	0.046405559348359264	0.36177217506631726	0.06649382464186049	0.029317221147994055	0.04359685401661064	0.34682857811672896	0.2301999748709767	0.23165619914942331	0.19131524786287155	0.2593976664603806	5.189190278510734E-4	5.18919027851074E-4	-125938.84354340805	0.0	-1437.229461635142
240000	-127306.87965659935	-1438.2344743191989	-125868.64518228016	880.0786622028672	282.2222968961886	0.039406410517725955	0.3237207384675306	0.06403867572381776	0.027860060008586797	0.039790827262914066	0.35325974587785375	0.22561189020748143	0.23110273199776715	0.19002563191689822	0.26229912257684207	5.150958228165063E-4	5.15095822816507E-4	-125868.64518228016	0.0	-1435.394992631145
245000	-127327.78915452743	-1438.5322179313284	-125889.25693659611	806.1687583433169	300.1450119429104	0.04421388225920626	0.3557458563745159	0.06582439066083413	0.030869947645904644	0.0412550244237953	0.34797751780820735	0.22998173298946062	0.22879465465537896	0.19324609454695366	0.26209094051759124	5.279885948534664E-4	5.279885948534662E-4	-125889.25693659611	0.0	-1435.264048326632
250000	-127323.01600279949	-1440.5069371975862	-125882.5090656019	874.6212497809582	282.23925085042754	0.04313571128181667	0.344268977594423	0.06504766425741465	0.025982825003159522	0.04316905837893373	0.34743210016254844	0.22351482252405586	0.2358363075343795	0.19321676977901683	0.2646184813110544	5.110449093369777E-4	5.11044909336978E-4	-125882.5090656019	0.0	-1437.5159985604994
255000	-127328.62146659633	-1446.9310324447954	-125881.69043415153	830.5139168466756	301.18649862907654	0.040431743305835904	0.34283257342545226	0.06523278387755231	0.0326614325564449	0.04109590838339475	0.35204795321798726	0.22632175875485364	0.22994406865955264	0.19168621936760707	0.2639028388073868	5.090123877547966E-4	5.09012387754796E-4	-125881.69043415153	0.0	-1443.789081702471
260000	-127335.12996255342	-1445.338581899362	-125889.79138065406	804.9685348896877	290.70379736026774	0.04770236769180278	0.3452379347099207	0.06497713614023025	0.03167140962582193	0.042475539182862766	0.3537592169001076	0.22439506789973596	0.23123955084699552	0.19060616435316155	0.26178125259890045	5.118251713639552E-4	5.118251713639552E-4	-125889.79138065406	0.0	-1442.0929610769872
265000	-127342.72105948767	-1449.442256531353	-125893.27880295631	814.0802557687903	330.17303359700253	0.042850156800127874	0.3518416213093262	0.06895357862057394	0.029822115521275405	0.04751509307547844	0.3474455277730709	0.2307422846661809	0.22804898516957584	0.19376320239117298	0.26189672010731896	4.968451597817871E-4	4.968451597817866E-4	-125893.27880295631	0.0	-1446.1204919567729
270000	-127309.9403765537	-1443.4570576352216	-125866.48331891847	893.8513825364734	292.3379783086459	0.0422241368135285	0.3476626582763398	0.06813524712828196	0.030379536513269564	0.03571820000043745	0.3475171146769337	0.23020339248739988	0.22947670628913142	0.19280278654653563	0.2696105748191662	5.192123769411342E-4	5.192123769411337E-4	-125866.48331891847	0.0	-1440.3391568879406
275000	-127309.74028496823	-1445.3928607880503	-125864.34742418017	840.0712330255341	295.775586363863	0.0400489877964297	0.3462583905594854	0.06571934633359153	0.030806432341829774	0.038466054373067424	0.35196585792293683	0.2231068847669531	0.23128007755528052	0.1936471797548301	0.2609378076158411	5.007767903702456E-4	5.007767903702457E-4	-125864.34742418017	0.0	-1442.4248082121724
280000	-127310.21714894855	-1450.14398336552	-125860.07316558303	837.2905703539557	272.343464839508	0.04094332630561422	0.34306632805102355	0.06561213614443469	0.0311777315491168	0.04394256025736059	0.35106345158460106	0.22461045162825594	0.22900824549175897	0.1953178512953845	0.27110325756237247	4.992853690131351E-4	4.992853690131347E-4	-125860.07316558303	0.0	-1447.0806690771255
285000	-127317.52781950816	-1449.7806230881624	-125867.74719642	833.20628335683	298.1869522654068	0.04223014144526934	0.353562425773958	0.06470818826639603	0.030659002291477538	0.04360034266003841	0.34698575386011093	0.227497854059419	0.23384893345372293	0.19166745862674756	0.2643787322491741	4.977191714617773E-4	4.977191714617772E-4	-125867.74719642	0.0	-1446.640865314668
290000	-127308.78322767631	-1448.5273604200468	-125860.25586725626	856.827400022484	276.9126203442803	0.044017519372267576	0.36012447560067995	0.06858028291435207	0.02903873030188312	0.04539237185050339	0.3458106308521012	0.2277941226939421	0.23158707412790838	0.19480817232604875	0.2762632387130044	5.152582157978686E-4	5.152582157978684E-4	-125860.25586725626	0.0	-1445.2124192761823
295000	-127296.7895911715	-1449.5144325394035	-125847.2751586321	867.5281138166856	286.15921432011254	0.041515720932104865	0.3305377526241669	0.06463241416202366	0.029640255867970835	0.041255808802690766	0.3500928573717889	0.22567507863940267	0.23515073700207678	0.18908132698673216	0.273388380894426	5.060803397164328E-4	5.060803397164325E-4	-125847.2751586321	0.0	-1446.48647975678
300000	-127319.7851337285	-1448.861697634498	-125870.923436094	851.0624461240209	307.90778173169105	0.046439236394515235	0.3284974011029031	0.06098274983220248	0.031107192287383227	0.038936206968938784	0.3511549757227887	0.22389125842144728	0.2341699662235407	0.19078379963222383	0.26607013664204093	4.983862804053699E-4	4.983862804053702E-4	-125870.923436094	0.0	-1445.8015897080331
305000	-127301.91270586473	-1450.5300310620441	-125851.38267480269	840.7260428345592	352.5956769883158	0.041571353714757724	0.33135882323096644	0.06402731685810749	0.030240048631594046	0.04209902374066654	0.3509692741676379	0.22493962974700613	0.23305370038578943	0.19103739569956701	0.26563929018809374	5.062333892921537E-4	5.062333892921536E-4	-125851.38267480269	0.0	-1447.3016629345088
310000	-127303.44478135047	-1449.973968055688	-125853.47081329479	901.0105760740369	286.13500371875585	0.042291112721198995	0.3500955199638071	0.0624990823579011	0.030296239831119388	0.0436200344917518	0.3427390770644958	0.22770337029632445	0.23429518395316215	0.19526236868601818	0.25679700882334516	4.952624796317319E-4	4.952624796317323E-4	-125853.47081329479	0.0	-1446.9009142462346
315000	-127311.97815308667	-1452.523376926963	-125859.4547761597	819.3220287532089	267.2447739161525	0.04652328791716016	0.3498828050223608	0.06301410037402214	0.028965876174646195	0.04348552485087628	0.3427122226655277	0.2276481973518903	0.2355260933751763	0.19411348660740632	0.2683751936519663	5.137784157344442E-4	5.137784157344438E-4	-125859.4547761597	0.0	-1449.3917768243882
320000	-127289.81177287751	-1451.1390850061669	-125838.67268787134	841.6114416095395	319.2491678152367	0.041963519382027886	0.3514467358559046	0.06613784823790014	0.030610917912774628	0.04135179937986011	0.348452332627622	0.22761201765460312	0.2304686480673213	0.19346700165045422	0.2617464278222671	5.047234538057591E-4	5.047234538057588E-4	-125838.67268787134	0.0	-1447.923192067133
325000	-127293.41972582333	-1447.6640810638435	-125845.75564475948	878.298616534774	276.5094549220016	0.04294578038938713	0.36230925943923775	0.06318360566646733	0.028207865932424254	0.04309677979546591	0.34654852980384676	0.2306195178673313	0.23097761382266813	0.1918543385061544	0.26184199026113847	4.967764918666533E-4	4.96776491866653E-4	-125845.75564475948	0.0	-1444.6443728641943
330000	-127307.16112350997	-1451.2354093406423	-125855.92571416932	856.6985465002897	341.9827178232751	0.04156322127232463	0.34748356600432023	0.06918449216757623	0.03223248808189351	0.047072279088208345	0.3489578637343306	0.22927857338848948	0.23149765767992203	0.19026590519725847	0.2621266201086612	5.105415478949967E-4	5.105415478949968E-4	-125855.92571416932	0.0	-1447.711139252742
335000	-127309.35376489197	-1450.5589175689283	-125858.79484732305	890.058517209304	285.41507989628366	0.04116014308733943	0.35686964923924724	0.06421617734525933	0.028912000591504554	0.038763690885708246	0.3418630292074489	0.22913029298754123	0.23474309909412802	0.1942635787108825	0.26331335155355945	5.099808271704273E-4	5.099808271704273E-4	-125858.79484732305	0.0	-1447.5205518640353
340000	-127305.7978101506	-1455.1078968508548	-125850.68991329975	857.0363448628217	287.8184614150789	0.04441575734362767	0.34354305198227314	0.06063559331804154	0.03370464811893522	0.04047740794322595	0.34952850929796786	0.2240011067198166	0.2336497156273089	0.1928206683549073	0.26526089180802614	4.954960372855549E-4	4.954960372855551E-4	-125850.68991329975	0.0	-1451.987755356589
345000	-127314.62447545081	-1455.8089426825309	-125858.81553276828	945.211754754523	315.0423799454425	0.04490532114796598	0.36226207417145145	0.0668384103136357	0.029257982185251632	0.043441811862938155	0.3509392764200355	0.2243165322076396	0.23186077299033486	0.19288341838199063	0.2599808657005788	4.8430422676437227E-4	4.8430422676437254E-4	-125858.81553276828	0.0	-1452.520071731783
350000	-127306.79494464956	-1453.5027705640377	-125853.29217408552	880.9919078025317	289.3540394000148	0.04090458422517152	0.3547659671876855	0.06346175298555574	0.031335443706267126	0.040893317227432675	0.3457918951653235	0.22708155738581676	0.2285627982257698	0.19856374922309056	0.2650819529920146	5.029432975616606E-4	5.029432975616608E-4	-125853.29217408552	0.0	-1450.3809697432846
355000	-127326.24613465118	-1458.1900003503426	-125868.05613430084	893.3905028944413	288.12951657544346	0.041905359399121045	0.36217701785342754	0.07230667037100298	0.031741654884757324	0.04097192199442412	0.34918111795327894	0.2317559678900431	0.22761296696711986	0.19144994718955874	0.265951359256741	4.901418292811707E-4	4.901418292811695E-4	-125868.05613430084	0.0	-1454.9458635903143
360000	-127306.38383713928	-1459.2581998843107	-125847.12563725497	880.6312851637497	290.9148487728326	0.04392838277719194	0.34782016991355885	0.06839771071814435	0.0320463823514108	0.04002092474751186	0.35082256349631047	0.22528721315558026	0.22969211530873615	0.19419810803937373	0.2693193140783788	4.957997613259189E-4	4.957997613259185E-4	-125847.12563725497	0.0	-1456.0301941341318
365000	-127310.72367610033	-1459.2182426673269	-125851.505433433	859.7737617211588	298.0819365801976	0.04131749921310745	0.3492076475637212	0.06627501623476255	0.028914087277602404	0.04285415117640854	0.3455374619133836	0.23159644229153642	0.2360394946220234	0.18682660117305724	0.2628544167239968	4.828978978898211E-4	4.828978978898209E-4	-125851.505433433	0.0	-1456.1881237993625
370000	-127323.50524108793	-1461.3739259621298	-125862.1313151258	918.1739886882983	338.4602257288632	0.03978760699615475	0.35317825438104	0.06418304780933834	0.030612584587270883	0.04618745519537409	0.35594063644408264	0.22729460029253376	0.22620311434756543	0.19056164891581887	0.27767026978226306	4.944178918426258E-4	4.944178918426262E-4	-125862.1313151258	0.0	-1457.9949227569198
375000	-127326.52520586281	-1462.480096532251	-125864.04510933056	926.9105525507181	307.2789887843107	0.04327294158427479	0.3351834864101994	0.06234251939329068	0.03113990685244346	0.040965700237124196	0.3464122015985059	0.22511439629712982	0.23392373171027578	0.19454967039408916	0.26353662608475137	4.773085496135886E-4	4.773085496135893E-4	-125864.04510933056	0.0	-1459.4156840134867
