,DENV1_IV,DENV1_II,DENV2_ASIANII,DENV3_V,DENV2_COSMOPOLITAN,DENV4_II,DENV1_I,DENV2_AMERICAN,DENV1_V,DENV2_ASIANAMERICAN,DENV3_III,DENV4_I,DENV2_ASIANI,DENV3_I,DENV4_III,DENV3_II
1972.166667,-0.5929096092640735,-0.5929096092640735,2.1403322239959053,0.2822942507463697,2.1403322239959053,-4.937602006678176,-0.5929096092640735,2.1403322239959053,-0.5929096092640735,2.1403322239959053,0.2822942507463697,-4.937602006678176,2.1403322239959053,0.2822942507463697,-4.937602006678176,0.2822942507463697
1972.416667,-0.5777388228888105,-0.5777388228888105,2.2135856537752527,0.19432591056256898,2.2135856537752527,-4.916675551815018,-0.5777388228888105,2.2135856537752527,-0.5777388228888105,2.2135856537752527,0.19432591056256898,-4.916675551815018,2.2135856537752527,0.19432591056256898,-4.916675551815018,0.19432591056256898
1972.666667,-0.40175765557901233,-0.40175765557901233,2.307456689601868,0.01657569445952012,2.307456689601868,-4.744304041320025,-0.40175765557901233,2.307456689601868,-0.40175765557901233,2.307456689601868,0.01657569445952012,-4.744304041320025,2.307456689601868,0.01657569445952012,-4.744304041320025,0.01657569445952012
1972.916667,-0.06766950317783937,-0.06766950317783937,2.424754669044356,-0.25138372272899856,2.424754669044356,-4.424004217590554,-0.06766950317783937,2.424754669044356,-0.06766950317783937,2.424754669044356,-0.25138372272899856,-4.424004217590554,2.424754669044356,-0.25138372272899856,-4.424004217590554,-0.25138372272899856
1973.166667,0.41690278919551105,0.41690278919551105,2.566008172294401,-0.6026377782605192,2.566008172294401,-3.9662826544678245,0.41690278919551105,2.566008172294401,0.41690278919551105,2.566008172294401,-0.6026377782605192,-3.9662826544678245,2.566008172294401,-0.6026377782605192,-3.9662826544678245,-0.6026377782605192
1973.416667,0.9601820995852464,0.9601820995852464,2.6855925031133205,-0.9403449247980435,2.6855925031133205,-3.467003985911064,0.9601820995852464,2.6855925031133205,0.9601820995852464,2.6855925031133205,-0.9403449247980435,-3.467003985911064,2.6855925031133205,-0.9403449247980435,-3.467003985911064,-0.9403449247980435
1973.666667,1.439926906273338,1.439926906273338,2.723647587622809,-1.1365818417337485,2.723647587622809,-3.0537293858799415,1.439926906273338,2.723647587622809,1.439926906273338,2.723647587622809,-1.1365818417337485,-3.0537293858799415,2.723647587622809,-1.1365818417337485,-3.0537293858799415,-1.1365818417337485
1973.916667,1.759640692262403,1.759640692262403,2.600121519153808,-1.048306256172172,2.600121519153808,-2.8346014682618947,1.759640692262403,2.600121519153808,1.759640692262403,2.600121519153808,-1.048306256172172,-2.8346014682618947,2.600121519153808,-1.048306256172172,-2.8346014682618947,-1.048306256172172
1974.166667,1.920838904016128,1.920838904016128,2.361642089177287,-0.7198031939070861,2.361642089177287,-2.8105277876418917,1.920838904016128,2.361642089177287,1.920838904016128,2.361642089177287,-0.7198031939070861,-2.8105277876418917,2.361642089177287,-0.7198031939070861,-2.8105277876418917,-0.7198031939070861
1974.416667,2.0830658929268675,2.0830658929268675,1.7969032381912244,-0.19079184496375934,1.7969032381912244,-2.685717945958658,2.0830658929268675,1.7969032381912244,2.0830658929268675,1.7969032381912244,-0.19079184496375934,-2.685717945958658,1.7969032381912244,-0.19079184496375934,-2.685717945958658,-0.19079184496375934
