,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_III
1977.166667/1972.166667,0.46273745319804116,,,0.4627374531980411,,,,,,1.07318785533804,1.0731878553380398,,,,,
1977.416667/1972.416667,0.5545669007081622,,,0.5545669007081622,,,5.1668822651814725,,,0.787635577274304,0.787635577274304,,,,,
1977.666667/1972.666667,0.7399882109156164,,,0.7399882109156163,,,3.997129945664966,,,0.5934627024604345,0.5934627024604345,,,,,
1977.916667/1972.916667,,,,1.1789625527289949,,,3.0567779491000824,,,0.46214700385729923,0.46214700385729923,,,,0.8118692486339333,
1978.166667/1973.166667,,,,2.1351063958174725,,,2.3411641896742292,,,0.4044684447394904,0.4044684447394904,,,,0.6420911327649099,
1978.416667/1973.416667,,,,3.769677759160726,,,1.8331712521776118,,,0.40088174995447723,0.40088174995447723,,,,0.47420176220226096,
1978.666667/1973.666667,,,,5.472319448872361,,,1.3721454229646073,,,0.4603892965320081,0.4603892965320081,,,,0.3268355017609399,
1978.916667/1973.916667,,,,,,,1.1673002845804266,,,0.5626518039620955,0.5626518039620954,,,,0.23325879672926988,
1979.166667/1974.166667,,,,,,,0.7095938003419261,,,0.7090169763369738,0.7090169763369737,,,,0.3537580008887234,
1979.416667/1974.416667,,,,,,,0.5439076938824973,0.5439076938824974,0.5439076938824973,0.8062526369678843,0.8062526369678844,,,,0.5834017952553993,
1979.666667/1974.666667,,,,,,0.4214798670169695,0.4214798670169695,0.4214798670169695,0.4214798670169695,1.4298001038896329,1.4298001038896326,,,,0.7598984776771163,
1979.916667/1974.916667,,,,,,0.3757780312642777,0.3757780312642777,0.3757780312642778,0.3757780312642777,,,,,,0.6663177557645512,
1980.166667/1975.166667,,,,,,0.3548639389106855,0.3548639389106855,0.3548639389106855,0.3548639389106856,,,,,,0.6046687362857665,
1980.416667/1975.416667,,,,,,,0.34061972271725754,0.34061972271725754,0.34061972271725754,,,,,,0.5989739976576852,
1980.666667/1975.666667,,,,,,,0.3418868013089887,,0.3418868013089887,,,,,,0.502025343530144,
1980.916667/1975.916667,,,,,,,0.35102521002109466,,0.35102521002109466,,,,,,0.44379987814603117,
1981.166667/1976.166667,,,,,,,0.36023400888567764,,0.3602340088856776,,,,,,0.424113645867207,
1981.416667/1976.416667,,,,,,,0.36454714386444403,,0.3645471438644441,,,,,,0.4284986102016607,
1981.666667/1976.666667,,,,,0.3663881329792132,,0.3663881329792132,,0.3663881329792132,,,,,0.4471503617243296,0.44715036172432965,
1981.916667/1976.916667,,,,,0.3741717749646422,,0.37417177496464227,,0.3741717749646422,,,,,0.4367504794922483,0.4367504794922483,
1982.166667/1977.166667,,,,,0.396031967962287,,0.39603196796228696,,0.39603196796228696,,,,,0.3697946465058874,0.3697946465058874,
1982.416667/1977.416667,,,,,0.42695321011364984,,0.42695321011364984,,0.42695321011364984,2.070719785341473,,,,0.32448077865017927,0.32448077865017927,
1982.666667/1977.666667,,,,,,,0.4784582435699496,,0.4784582435699496,1.5877396934482964,1.5877396934482964,,,0.28103015627366296,0.281030156273663,
1982.916667/1977.916667,,,,,,,0.5501673911355974,,0.5501673911355974,1.2649229498273593,1.264922949827359,,,0.2510052732108273,0.2510052732108273,
1983.166667/1978.166667,,,,,,,0.5534112553884347,,,1.0506682955867037,1.0506682955867035,,,0.3030579198680517,0.3030579198680517,
1983.416667/1978.416667,,,,5.4995798491861905,,,0.5063337237147991,,,0.8763439983909553,0.8763439983909553,,,,0.5238300180574605,
1983.666667/1978.666667,,,,4.308591716227109,,,0.4652995234888667,,,0.7444698047621424,0.7444698047621425,,,,,
1983.916667/1978.916667,,,,4.764326523698042,,0.36642464981224215,0.36642464981224215,,,1.1502204198496317,1.1502204198496315,,,,,
1984.166667/1979.166667,,,,4.222115890683956,,0.33767481860977266,0.33767481860977266,,,1.7148654167468422,,,,,,
1984.416667/1979.416667,2.8606123400412646,,,2.8606123400412646,,0.35498115990671414,0.3549811599067141,,,2.1243471235873916,,,,,,
1984.666667/1979.666667,2.061993976405815,,,2.0619939764058146,,0.38706787181477165,0.38706787181477165,,,,,,,,,
1984.916667/1979.916667,1.5748334827172936,,,1.5748334827172934,,0.4344602202423119,0.43446022024231196,,,,,,,,,
1985.166667/1980.166667,1.2302089381191375,,,1.2302089381191372,,0.5244547917152668,0.5244547917152668,,,,,,,,,
1985.416667/1980.416667,0.9553666387339212,,,0.9553666387339214,,,0.6726397373995011,,,,,,,,,
1985.666667/1980.666667,0.7551998212164412,,,0.7551998212164412,,,0.8990239120654755,,,,,,,,,
1985.916667/1980.916667,0.6094434151609559,,,0.6094434151609559,,,1.2679233327317343,,,,,,,,,
1986.166667/1981.166667,0.6334041651296036,,,0.6334041651296037,,,1.1517340993543466,,,,,,,,,
1986.416667/1981.416667,0.7654185060140604,,,0.7654185060140603,,0.8833292590936008,0.8833292590936009,,,,,,,,,
1986.666667/1981.666667,0.9836462070338852,,,0.9836462070338854,,0.6791528158313341,0.6791528158313341,,,,,,,,,
1986.916667/1981.916667,1.337735679530916,,,1.337735679530916,,0.5284773783919068,0.5284773783919069,,,,,,,,,
1987.166667/1982.166667,1.5740138199393525,,,1.5740138199393527,,0.4727917318386483,0.4727917318386483,,,,,,,,,
1987.416667/1982.416667,1.7300639355236922,,,1.7300639355236922,,0.45296659781572773,0.4529665978157278,,,,,,,,,
1987.666667/1982.666667,1.9909960710494135,,,1.990996071049413,,,0.4351776894338547,,,1.938011763410907,,,,,,
1987.916667/1982.916667,2.4247135211746187,,,2.4247135211746187,,,0.419379804619252,0.41937980461925195,,1.4706311910108523,,,,,,
1988.166667/1983.166667,3.0061559338291404,,,3.0061559338291404,,,0.39945641779465096,0.39945641779465096,,1.269182718748264,1.2691827187482643,,,,,
1988.416667/1983.416667,3.713225763950678,,,,,,0.38079305407111863,,,1.1707531754228355,,,,,,
1988.666667/1983.666667,4.732222199863647,,,,,,0.3630594697226027,,,1.122826432770714,,,,,,
1988.916667/1983.916667,6.338143243453496,,,,,,0.34890520973374356,,,1.134134006074853,,,,,,
1989.166667/1984.166667,5.175287156123896,,,,,,0.3645098067500794,,,1.0560895803254122,1.0560895803254122,,,,,
1989.416667/1984.416667,3.322283719695652,,,,,,0.4288885976462027,,,0.9366230640595293,0.9366230640595293,,,,,
1989.666667/1984.666667,2.5858405089437797,,,,,,0.49365462307849256,,,1.0306459121393439,1.0306459121393439,,,0.7273722857715652,,
1989.916667/1984.916667,2.1215162193728823,,,,,,0.5849312483488353,,,1.1942781573296661,1.1942781573296661,,,0.4543603441449982,,
1990.166667/1985.166667,2.054399994343983,,,,,,0.5535728997924663,,,1.402926243173663,1.402926243173663,,,0.5203520885757236,,
1990.416667/1985.416667,1.6527481802976807,,,,,,0.5848755190690926,,,1.292082988996244,1.2920829889962442,,,0.7684421919102116,,
1990.666667/1985.666667,1.3590183462730319,,,,,,0.6403538730143661,,,1.2162412832085696,,,,,,
1990.916667/1985.916667,1.1676377990634141,,,,,,0.7193856285654724,,,1.3134377025484527,,,,,,
1991.166667/1986.166667,0.7174169091264061,,,,,,1.2217426294243205,,,1.7621378706386144,,,,,,
1991.416667/1986.416667,0.5038440042898276,,,,,,4.0429168306835415,,,1.876668182727858,,,,,,
1991.666667/1986.666667,0.45604504585635125,,,,,,,,,1.7212881243400073,1.7212881243400076,,,,,
1991.916667/1986.916667,0.562658208527047,,,,,,,,,1.42989278858468,1.4298927885846797,,,,,
1992.166667/1987.166667,0.4869512563053817,,0.48695125630538166,,,,,,,1.7969169737238995,1.7969169737239,,,,,
1992.416667/1987.416667,0.4547299181840422,,0.4547299181840422,,,,,,,1.4851270095315885,1.4851270095315885,,,,,
1992.666667/1987.666667,0.4157568914530538,,0.4157568914530537,,,,,,,1.4840254834085111,1.4840254834085111,,,,,
1992.916667/1987.916667,0.3863243729796582,,0.3863243729796582,,,,,,,1.7337380726208405,,,,,,
1993.166667/1988.166667,0.35404315039867296,,0.35404315039867296,,,,,,,2.8018307256815516,,,,,,
1993.416667/1988.416667,0.3416160447831433,,0.3416160447831433,,,,5.823431363559103,,,,,,,,,
1993.666667/1988.666667,0.36637756323105347,0.3663775632310534,0.3663775632310534,,,,3.2603501473949783,,,,,,,,,
1993.916667/1988.916667,0.49130607025865486,0.49130607025865486,0.49130607025865486,,,1.4892820687430945,1.4892820687430948,,,,,,,,,
1994.166667/1989.166667,0.5485216215269947,0.5485216215269947,0.5485216215269947,,,1.1813131388625484,1.1813131388625484,,,,,,,,,
1994.416667/1989.416667,0.5028045664367946,0.5028045664367946,0.5028045664367946,,,1.3395283608974162,1.3395283608974162,,,,,,,,,
1994.666667/1989.666667,0.46421000944993485,0.46421000944993485,0.46421000944993474,,,1.616735312676603,1.6167353126766029,,,,,,,,,
1994.916667/1989.916667,0.42006896723336923,,,,,,1.9300604570625826,,,,,,,,,
1995.166667/1990.166667,0.40960824855408784,,,,,,1.9464812835856118,,,,,,,,,
1995.416667/1990.416667,0.42487237065520134,,,,,,1.8637314416104536,,,,,,,,,
1995.666667/1990.666667,0.4780373644530432,,,,,1.6414661726302882,1.6414661726302882,,,,,,,,,
1995.916667/1990.916667,0.6701159291455033,,,,,1.1437409338065099,1.1437409338065099,,,,,,,1.4024326770480091,,
1996.166667/1991.166667,0.6261813415211169,,,,,0.9341344104830741,0.9341344104830741,,,,,,,1.1129893044103847,,
1996.416667/1991.416667,0.49854742294128995,,,,,,1.040276906966914,,,,,,,,,
1996.666667/1991.666667,0.45899932757836487,,,,,,1.3364371466707017,,,,,,,,,
