actual,predicted,serum
2.4232114307245443,1.5293329611886182,DENV3/FIJI/29472/1992
1.0931094043914813,1.0558027203235463,DENV2/TONGA/DELTA30/1974
1.502500340529183,1.2664547842543812,DENV2/TONGA/DELTA30/1974
1.0473057147783562,0.9758233607073805,DENV2/TONGA/DELTA30/1974
0.06926266243711332,0.14026754425057344,DENV2/TONGA/DELTA30/1974
3.5138794026596747,2.789342457022225,DENV2/TONGA/DELTA30/1974
0.8650704199138914,0.5743201286442161,DENV2/TONGA/DELTA30/1974
1.1069152039165115,0.4361114239263145,DENV2/TONGA/DELTA30/1974
1.6280312226130418,0.9583670052008143,DENV2/TONGA/DELTA30/1974
0.0,-0.007876928748803164,DENV2/TONGA/DELTA30/1974
1.6280312226130418,1.441169318089484,DENV2/TONGA/DELTA30/1974
-0.9278502142441649,0.5005062520274701,DENV2/TONGA/DELTA30/1974
1.0,0.7354680306818531,DENV2/TONGA/DELTA30/1974
0.9541963103868749,0.38285072762948313,DENV2/TONGA/DELTA30/1974
1.971985623830403,1.927754007335948,DENV2/TONGA/DELTA30/1974
1.387023123109247,1.339277882429557,DENV2/TONGA/DELTA30/1974
0.0524674198941355,1.1027576584767123,DENV2/TONGA/DELTA30/1974
1.6780719051126378,1.1712984680912766,DENV2/TONGA/DELTA30/1974
-0.9068905956085187,-0.26252840487392765,DENV2/TONGA/DELTA30/1974
1.0,0.1776350549208472,DENV2/TONGA/DELTA30/1974
1.6780719051126378,1.4959297110679017,DENV2/TONGA/DELTA30/1974
0.9289169019385177,1.959931947921491,DENV2/TONGA/DELTA30/1974
1.0931094043914813,1.1709108676117501,DENV2/TONGA/DELTA30/1974
0.0,-0.905575151898021,DENV1/BOLIVIA/FSB3363/2010
0.3870231231092469,1.3619746779216082,DENV1/BOLIVIA/FSB3363/2010
0.8479969065549495,0.20314978207099316,DENV4/NICARAGUA/703/1999
-2.20013961448932,-0.6587271602654339,DENV1/PERU/IQT6152/2000
5.529820946528696,4.972558751060237,DENV1/PERU/IQT6152/2000
0.5525410230287786,0.030890004954281056,DENV4/INDONESIA/AC36/1973
3.862273820945836,4.237794878231738,DENV2/VIETNAM/BIDV735/2006
5.351675438281415,4.636504562246541,DENV2/VIETNAM/AC21/2003
6.06216882108643,6.2712808368405675,DENV2/VIETNAM/AC21/2003
-0.5145731728297585,0.10701719244198205,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
-0.362570079384708,-0.06978169820669022,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
-1.450825828069621,-1.3182833937825684,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.07800251200127306,-1.037593023021219,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.0,-0.047250722593019656,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.0931094043914813,0.764972589760445,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
-0.2801079191927349,-0.8684531250075667,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.561557896386212,0.39872312137224486,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
1.8345763907926278,0.391711811319705,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.16046467219324612,-0.16536463238223265,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
-0.8930847960834876,0.32368091231624785,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
-0.3219280948873626,0.19968688442720395,DENV1/NAURU/WESTERNPACIFICDELTA30/1974
0.49749965947081787,0.49865281119622695,DENV4/DOMINICA/814669DELTA30/1981
0.6322682154995132,1.0121385658260724,DENV4/DOMINICA/814669DELTA30/1981
-3.3484003062485534,-0.9839264295271051,DENV4/DOMINICA/814669DELTA30/1981
-1.1636660109706298,-0.134460743903743,DENV4/DOMINICA/814669DELTA30/1981
1.6322682154995127,1.7864454693072527,DENV4/DOMINICA/814669DELTA30/1981
0.900464326449085,-0.5001654466540283,DENV4/DOMINICA/814669DELTA30/1981
0.0,-0.005034993069657379,DENV4/DOMINICA/814669DELTA30/1981
0.0,-0.5485706685023242,DENV4/DOMINICA/814669DELTA30/1981
0.8744691179161412,1.2970230191971142,DENV4/DOMINICA/814669DELTA30/1981
1.0473057147783562,1.6776582808081737,DENV4/DOMINICA/814669DELTA30/1981
-0.44057259138598104,-0.24852582266938783,DENV4/DOMINICA/814669DELTA30/1981
-4.253341009629951,-1.8947337398767634,DENV4/DOMINICA/814669DELTA30/1981
0.23132554610645517,0.6149508793283526,DENV4/DOMINICA/814669DELTA30/1981
-0.7776075786635519,-0.5306373937391355,DENV4/DOMINICA/814669DELTA30/1981
1.3479233034203064,1.2270199985254002,DENV4/DOMINICA/814669DELTA30/1981
-0.7104933828050148,-0.8457070480742103,DENV4/DOMINICA/814669DELTA30/1981
0.2223924213364481,-0.17150978473594924,DENV4/DOMINICA/814669DELTA30/1981
3.5849625007211565,1.5596650698831822,DENV1/PUERTO_RICO/BIDV852/2006
3.4474589769712214,3.275726119119723,DENV1/PUERTO_RICO/BIDV852/2006
1.2344652536370235,-0.7078847599364472,DENV1/PUERTO_RICO/BIDV852/2006
1.4474589769712214,0.012329678731805554,DENV1/PUERTO_RICO/BIDV852/2006
-1.7041342016988343,-1.1456895072700874,DENV1/PUERTO_RICO/BIDV852/2006
0.7842713089445628,0.4518763191517832,DENV1/CAMBODIA/BIDV1991/2003
0.09953567355091453,-0.3419904488303827,DENV4/CAMBODIA/AC33/2011
-1.0324214776923775,-0.4511322313900996,DENV3/MYANMAR/80931/2008
3.0,2.9476662933055664,DENV3/VIETNAM/BIDV1817/2007
3.5849625007211565,2.103808268913905,DENV3/VIETNAM/BIDV1817/2007
0.27207954543680124,1.2722788887772787,DENV3/PUERTO_RICO/429965/2006
1.415037499278844,0.643878227362033,DENV3/PUERTO_RICO/429965/2006
0.24100809950379487,0.4662248484600129,DENV4/BRAZIL/NA/2012
1.2976805486406855,1.9433356684955112,DENV2/NICARAGUA/BIDV571/2006
-0.1397247636666128,0.7197207309138441,DENV2/NICARAGUA/BIDV571/2006
2.0752881273042374,1.449797294870944,DENV2/NICARAGUA/BIDV571/2006
0.4768136968655341,-0.2146395132012029,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.5849625007211561,-0.9557534513684878,DENV3/INDONESIA/SLEMANDELTA30/1978
-1.4208431209600496,-0.975107743840184,DENV3/INDONESIA/SLEMANDELTA30/1978
0.15200309344505047,0.18168019765310262,DENV3/INDONESIA/SLEMANDELTA30/1978
1.0000000000000004,0.030346364625090386,DENV3/INDONESIA/SLEMANDELTA30/1978
0.4150374992788439,0.46548855887617624,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.20163386116965043,-0.9690068229026396,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.5849625007211561,-0.5602330090851323,DENV3/INDONESIA/SLEMANDELTA30/1978
0.5405683813627027,-0.04033027182798793,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.5235619560570131,-1.19101729238373,DENV3/INDONESIA/SLEMANDELTA30/1978
0.0,0.26069511876370766,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.1154772174199361,-0.12855717079111206,DENV3/INDONESIA/SLEMANDELTA30/1978
-1.8402195559632313,-0.7687329200791128,DENV3/INDONESIA/SLEMANDELTA30/1978
1.4947646917495776,1.77424410531918,DENV3/INDONESIA/SLEMANDELTA30/1978
0.0,0.7303223403825841,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.3219280948873626,-0.5603425028589855,DENV3/INDONESIA/SLEMANDELTA30/1978
0.8667334691365358,0.6107214709666441,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.12553088208385876,0.38665603085053035,DENV3/INDONESIA/SLEMANDELTA30/1978
0.361336479445598,-0.2987088865394819,DENV3/INDONESIA/SLEMANDELTA30/1978
-1.1332665308634642,-0.2199411655677971,DENV3/INDONESIA/SLEMANDELTA30/1978
0.9541963103868749,0.9477378236970606,DENV3/INDONESIA/SLEMANDELTA30/1978
0.8624964762500653,0.46990568347170636,DENV3/INDONESIA/SLEMANDELTA30/1978
1.8744691179161412,0.8357392344470093,DENV3/INDONESIA/SLEMANDELTA30/1978
0.12553088208385876,0.5001439321828501,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.24100809950379487,-0.22665059354491013,DENV3/INDONESIA/SLEMANDELTA30/1978
-0.3312059084753738,0.0403778485556433,DENV2/MALAYSIA/DKD811/2008
-2.023083613113042,-0.8662789119203881,DENV2/MALAYSIA/DKD811/2008
0.5618788876081142,1.5107636705436973,DENV2/MALAYSIA/DKD811/2008
1.2334901302197778,2.018060934897472,DENV3/VIETNAM/BIDV1329/2006
1.9754776808659313,2.3764349751504477,DENV1/VIETNAM/BIDV1937/2008
1.7224660244710912,1.6212638072372312,DENV2/VIETNAM/AC20/2003
1.7224660244710912,0.8107220664657211,DENV2/VIETNAM/AC20/2003
0.1375035237499347,-0.18798010149447097,DENV2/VIETNAM/AC20/2003
0.9569312781081143,0.8818901207285128,DENV2/VIETNAM/AC20/2003
0.8073549220576046,1.508875403709049,DENV2/PERU/IQT2913/1996
0.3923174227787607,0.4035769265213709,DENV2/PERU/IQT2913/1996
1.0703893278913985,2.084841531779951,DENV2/PERU/IQT2913/1996
-0.13124453327825236,0.6001038166730678,DENV2/PERU/IQT2913/1996
-0.5405683813627027,1.3017984259160567,DENV2/NICARAGUA/BIDV533/2005
-0.7104933828050148,-0.17917347998824829,DENV2/NICARAGUA/BIDV533/2005
